数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""605198"", ""股票简称"": ""安德利"", ""总股本"": 334188000.0, ""流通股"": 270536000.0, ""总市值"": 19382904000.0, ""流通市值"": 15691088000.0, ""行业"": ""农产品加工"", ""上市时间"": ""2020-09-18""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""61.31%"", ""营业总收入同比增长率"": ""58.98%"", ""流动比率"": ""17.11"", ""速动比率"": ""8.80"", ""资产负债率"": ""4.06%""}",2025-05-28,2025-06-01,56.85,58.14,0.022691292875989477,涨3
True,"{""股票代码"": ""605198"", ""股票简称"": ""安德利"", ""总股本"": 334188000.0, ""流通股"": 270536000.0, ""总市值"": 19382904000.0, ""流通市值"": 15691088000.0, ""行业"": ""农产品加工"", ""上市时间"": ""2020-09-18""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""61.31%"", ""营业总收入同比增长率"": ""58.98%"", ""流动比率"": ""17.11"", ""速动比率"": ""8.80"", ""资产负债率"": ""4.06%""}",2025-06-04,2025-06-08,58.14,57.51,-0.010835913312693513,跌2
True,"{""股票代码"": ""605198"", ""股票简称"": ""安德利"", ""总股本"": 334188000.0, ""流通股"": 270536000.0, ""总市值"": 19382904000.0, ""流通市值"": 15691088000.0, ""行业"": ""农产品加工"", ""上市时间"": ""2020-09-18""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""61.31%"", ""营业总收入同比增长率"": ""58.98%"", ""流动比率"": ""17.11"", ""速动比率"": ""8.80"", ""资产负债率"": ""4.06%""}",2025-06-11,2025-06-15,57.51,49.35,-0.14188836724047982,跌5+
True,"{""股票代码"": ""605198"", ""股票简称"": ""安德利"", ""总股本"": 334188000.0, ""流通股"": 270536000.0, ""总市值"": 19382904000.0, ""流通市值"": 15691088000.0, ""行业"": ""农产品加工"", ""上市时间"": ""2020-09-18""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""61.31%"", ""营业总收入同比增长率"": ""58.98%"", ""流动比率"": ""17.11"", ""速动比率"": ""8.80"", ""资产负债率"": ""4.06%""}",2025-06-18,2025-06-22,49.35,40.09,-0.18763931104356635,跌5+
True,"{""股票代码"": ""605198"", ""股票简称"": ""安德利"", ""总股本"": 334188000.0, ""流通股"": 270536000.0, ""总市值"": 19382904000.0, ""流通市值"": 15691088000.0, ""行业"": ""农产品加工"", ""上市时间"": ""2020-09-18""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""61.31%"", ""营业总收入同比增长率"": ""58.98%"", ""流动比率"": ""17.11"", ""速动比率"": ""8.80"", ""资产负债率"": ""4.06%""}",2025-06-25,2025-06-29,40.09,40.05,-0.0009977550511350852,平
True,"{""股票代码"": ""605198"", ""股票简称"": ""安德利"", ""总股本"": 334188000.0, ""流通股"": 270536000.0, ""总市值"": 19382904000.0, ""流通市值"": 15691088000.0, ""行业"": ""农产品加工"", ""上市时间"": ""2020-09-18""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""42.94%"", ""营业总收入同比增长率"": ""43.24%"", ""流动比率"": ""9.60"", ""速动比率"": ""6.65"", ""资产负债率"": ""7.09%""}",2025-07-02,2025-07-06,40.05,39.66,-0.009737827715355807,跌1
True,"{""股票代码"": ""605198"", ""股票简称"": ""安德利"", ""总股本"": 334188000.0, ""流通股"": 270536000.0, ""总市值"": 19382904000.0, ""流通市值"": 15691088000.0, ""行业"": ""农产品加工"", ""上市时间"": ""2020-09-18""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""42.94%"", ""营业总收入同比增长率"": ""43.24%"", ""流动比率"": ""9.60"", ""速动比率"": ""6.65"", ""资产负债率"": ""7.09%""}",2025-07-09,2025-07-13,39.66,41.81,0.05421079172970256,涨5+
True,"{""股票代码"": ""605198"", ""股票简称"": ""安德利"", ""总股本"": 334188000.0, ""流通股"": 270536000.0, ""总市值"": 19382904000.0, ""流通市值"": 15691088000.0, ""行业"": ""农产品加工"", ""上市时间"": ""2020-09-18""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""42.94%"", ""营业总收入同比增长率"": ""43.24%"", ""流动比率"": ""9.60"", ""速动比率"": ""6.65"", ""资产负债率"": ""7.09%""}",2025-07-16,2025-07-20,41.81,41.48,-0.007892848600813296,跌1
True,"{""股票代码"": ""605198"", ""股票简称"": ""安德利"", ""总股本"": 334188000.0, ""流通股"": 270536000.0, ""总市值"": 19382904000.0, ""流通市值"": 15691088000.0, ""行业"": ""农产品加工"", ""上市时间"": ""2020-09-18""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""42.94%"", ""营业总收入同比增长率"": ""43.24%"", ""流动比率"": ""9.60"", ""速动比率"": ""6.65"", ""资产负债率"": ""7.09%""}",2025-07-23,2025-07-27,41.48,42.36,0.02121504339440694,涨3
True,"{""股票代码"": ""605198"", ""股票简称"": ""安德利"", ""总股本"": 334188000.0, ""流通股"": 270536000.0, ""总市值"": 19382904000.0, ""流通市值"": 15691088000.0, ""行业"": ""农产品加工"", ""上市时间"": ""2020-09-18""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""42.94%"", ""营业总收入同比增长率"": ""43.24%"", ""流动比率"": ""9.60"", ""速动比率"": ""6.65"", ""资产负债率"": ""7.09%""}",2025-07-30,2025-08-03,42.36,48.14,0.13644948064211526,涨5+
