数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""300013"", ""股票简称"": ""新宁物流"", ""总股本"": 558358894.0, ""流通股"": 446048515.0, ""总市值"": 2557283734.52, ""流通市值"": 2042902198.7, ""行业"": ""物流"", ""上市时间"": ""2009-10-30""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""398.61%"", ""营业总收入同比增长率"": ""-8.07%"", ""流动比率"": ""0.91"", ""速动比率"": ""0.84"", ""资产负债率"": ""58.96%""}",2025-05-28,2025-06-01,3.82,4.09,0.07068062827225141,涨5+
True,"{""股票代码"": ""300013"", ""股票简称"": ""新宁物流"", ""总股本"": 558358894.0, ""流通股"": 446048515.0, ""总市值"": 2557283734.52, ""流通市值"": 2042902198.7, ""行业"": ""物流"", ""上市时间"": ""2009-10-30""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""398.61%"", ""营业总收入同比增长率"": ""-8.07%"", ""流动比率"": ""0.91"", ""速动比率"": ""0.84"", ""资产负债率"": ""58.96%""}",2025-06-04,2025-06-08,4.09,4.1,0.0024449877750609694,平
True,"{""股票代码"": ""300013"", ""股票简称"": ""新宁物流"", ""总股本"": 558358894.0, ""流通股"": 446048515.0, ""总市值"": 2557283734.52, ""流通市值"": 2042902198.7, ""行业"": ""物流"", ""上市时间"": ""2009-10-30""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""398.61%"", ""营业总收入同比增长率"": ""-8.07%"", ""流动比率"": ""0.91"", ""速动比率"": ""0.84"", ""资产负债率"": ""58.96%""}",2025-06-11,2025-06-15,4.1,3.94,-0.03902439024390236,跌4
True,"{""股票代码"": ""300013"", ""股票简称"": ""新宁物流"", ""总股本"": 558358894.0, ""流通股"": 446048515.0, ""总市值"": 2557283734.52, ""流通市值"": 2042902198.7, ""行业"": ""物流"", ""上市时间"": ""2009-10-30""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""398.61%"", ""营业总收入同比增长率"": ""-8.07%"", ""流动比率"": ""0.91"", ""速动比率"": ""0.84"", ""资产负债率"": ""58.96%""}",2025-06-18,2025-06-22,3.94,3.87,-0.017766497461928932,跌2
True,"{""股票代码"": ""300013"", ""股票简称"": ""新宁物流"", ""总股本"": 558358894.0, ""流通股"": 446048515.0, ""总市值"": 2557283734.52, ""流通市值"": 2042902198.7, ""行业"": ""物流"", ""上市时间"": ""2009-10-30""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""398.61%"", ""营业总收入同比增长率"": ""-8.07%"", ""流动比率"": ""0.91"", ""速动比率"": ""0.84"", ""资产负债率"": ""58.96%""}",2025-06-25,2025-06-29,3.87,4.22,0.09043927648578798,涨5+
True,"{""股票代码"": ""300013"", ""股票简称"": ""新宁物流"", ""总股本"": 558358894.0, ""流通股"": 446048515.0, ""总市值"": 2557283734.52, ""流通市值"": 2042902198.7, ""行业"": ""物流"", ""上市时间"": ""2009-10-30""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""55.40%"", ""营业总收入同比增长率"": ""-8.33%"", ""流动比率"": ""0.90"", ""速动比率"": ""0.83"", ""资产负债率"": ""61.78%""}",2025-07-02,2025-07-06,4.22,4.06,-0.03791469194312802,跌4
True,"{""股票代码"": ""300013"", ""股票简称"": ""新宁物流"", ""总股本"": 558358894.0, ""流通股"": 446048515.0, ""总市值"": 2557283734.52, ""流通市值"": 2042902198.7, ""行业"": ""物流"", ""上市时间"": ""2009-10-30""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""55.40%"", ""营业总收入同比增长率"": ""-8.33%"", ""流动比率"": ""0.90"", ""速动比率"": ""0.83"", ""资产负债率"": ""61.78%""}",2025-07-09,2025-07-13,4.06,4.14,0.019704433497536922,涨2
True,"{""股票代码"": ""300013"", ""股票简称"": ""新宁物流"", ""总股本"": 558358894.0, ""流通股"": 446048515.0, ""总市值"": 2557283734.52, ""流通市值"": 2042902198.7, ""行业"": ""物流"", ""上市时间"": ""2009-10-30""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""55.40%"", ""营业总收入同比增长率"": ""-8.33%"", ""流动比率"": ""0.90"", ""速动比率"": ""0.83"", ""资产负债率"": ""61.78%""}",2025-07-16,2025-07-20,4.14,4.06,-0.019323671497584516,跌2
True,"{""股票代码"": ""300013"", ""股票简称"": ""新宁物流"", ""总股本"": 558358894.0, ""流通股"": 446048515.0, ""总市值"": 2557283734.52, ""流通市值"": 2042902198.7, ""行业"": ""物流"", ""上市时间"": ""2009-10-30""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""55.40%"", ""营业总收入同比增长率"": ""-8.33%"", ""流动比率"": ""0.90"", ""速动比率"": ""0.83"", ""资产负债率"": ""61.78%""}",2025-07-23,2025-07-27,4.06,4.16,0.024630541871921263,涨3
True,"{""股票代码"": ""300013"", ""股票简称"": ""新宁物流"", ""总股本"": 558358894.0, ""流通股"": 446048515.0, ""总市值"": 2557283734.52, ""流通市值"": 2042902198.7, ""行业"": ""物流"", ""上市时间"": ""2009-10-30""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""55.40%"", ""营业总收入同比增长率"": ""-8.33%"", ""流动比率"": ""0.90"", ""速动比率"": ""0.83"", ""资产负债率"": ""61.78%""}",2025-07-30,2025-08-03,4.16,4.12,-0.009615384615384581,跌1
