数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""688665"", ""股票简称"": ""四方光电"", ""总股本"": 101192341.0, ""流通股"": 101192341.0, ""总市值"": 5246822880.85, ""流通市值"": 5246822880.85, ""行业"": ""通用设备"", ""上市时间"": ""2021-02-09""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""64.98%"", ""营业总收入同比增长率"": ""51.88%"", ""流动比率"": ""2.58"", ""速动比率"": ""1.71"", ""资产负债率"": ""29.47%""}",2025-05-28,2025-06-01,44.37,41.53,-0.0640072120802343,跌5+
True,"{""股票代码"": ""688665"", ""股票简称"": ""四方光电"", ""总股本"": 101192341.0, ""流通股"": 101192341.0, ""总市值"": 5246822880.85, ""流通市值"": 5246822880.85, ""行业"": ""通用设备"", ""上市时间"": ""2021-02-09""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""64.98%"", ""营业总收入同比增长率"": ""51.88%"", ""流动比率"": ""2.58"", ""速动比率"": ""1.71"", ""资产负债率"": ""29.47%""}",2025-06-04,2025-06-08,41.53,42.1,0.013725018059234317,涨2
True,"{""股票代码"": ""688665"", ""股票简称"": ""四方光电"", ""总股本"": 101192341.0, ""流通股"": 101192341.0, ""总市值"": 5246822880.85, ""流通市值"": 5246822880.85, ""行业"": ""通用设备"", ""上市时间"": ""2021-02-09""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""64.98%"", ""营业总收入同比增长率"": ""51.88%"", ""流动比率"": ""2.58"", ""速动比率"": ""1.71"", ""资产负债率"": ""29.47%""}",2025-06-11,2025-06-15,42.1,40.5,-0.038004750593824244,跌4
True,"{""股票代码"": ""688665"", ""股票简称"": ""四方光电"", ""总股本"": 101192341.0, ""流通股"": 101192341.0, ""总市值"": 5246822880.85, ""流通市值"": 5246822880.85, ""行业"": ""通用设备"", ""上市时间"": ""2021-02-09""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""64.98%"", ""营业总收入同比增长率"": ""51.88%"", ""流动比率"": ""2.58"", ""速动比率"": ""1.71"", ""资产负债率"": ""29.47%""}",2025-06-18,2025-06-22,40.5,40.96,0.011358024691358048,涨2
True,"{""股票代码"": ""688665"", ""股票简称"": ""四方光电"", ""总股本"": 101192341.0, ""流通股"": 101192341.0, ""总市值"": 5246822880.85, ""流通市值"": 5246822880.85, ""行业"": ""通用设备"", ""上市时间"": ""2021-02-09""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""64.98%"", ""营业总收入同比增长率"": ""51.88%"", ""流动比率"": ""2.58"", ""速动比率"": ""1.71"", ""资产负债率"": ""29.47%""}",2025-06-25,2025-06-29,40.96,43.0,0.0498046875,涨5
True,"{""股票代码"": ""688665"", ""股票简称"": ""四方光电"", ""总股本"": 101192341.0, ""流通股"": 101192341.0, ""总市值"": 5246822880.85, ""流通市值"": 5246822880.85, ""行业"": ""通用设备"", ""上市时间"": ""2021-02-09""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""138.89%"", ""营业总收入同比增长率"": ""47.56%"", ""流动比率"": ""2.20"", ""速动比率"": ""1.49"", ""资产负债率"": ""34.02%""}",2025-07-02,2025-07-06,43.0,44.82,0.04232558139534892,涨5
True,"{""股票代码"": ""688665"", ""股票简称"": ""四方光电"", ""总股本"": 101192341.0, ""流通股"": 101192341.0, ""总市值"": 5246822880.85, ""流通市值"": 5246822880.85, ""行业"": ""通用设备"", ""上市时间"": ""2021-02-09""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""138.89%"", ""营业总收入同比增长率"": ""47.56%"", ""流动比率"": ""2.20"", ""速动比率"": ""1.49"", ""资产负债率"": ""34.02%""}",2025-07-09,2025-07-13,44.82,45.0,0.004016064257028162,平
True,"{""股票代码"": ""688665"", ""股票简称"": ""四方光电"", ""总股本"": 101192341.0, ""流通股"": 101192341.0, ""总市值"": 5246822880.85, ""流通市值"": 5246822880.85, ""行业"": ""通用设备"", ""上市时间"": ""2021-02-09""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""138.89%"", ""营业总收入同比增长率"": ""47.56%"", ""流动比率"": ""2.20"", ""速动比率"": ""1.49"", ""资产负债率"": ""34.02%""}",2025-07-16,2025-07-20,45.0,46.11,0.024666666666666615,涨3
True,"{""股票代码"": ""688665"", ""股票简称"": ""四方光电"", ""总股本"": 101192341.0, ""流通股"": 101192341.0, ""总市值"": 5246822880.85, ""流通市值"": 5246822880.85, ""行业"": ""通用设备"", ""上市时间"": ""2021-02-09""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""138.89%"", ""营业总收入同比增长率"": ""47.56%"", ""流动比率"": ""2.20"", ""速动比率"": ""1.49"", ""资产负债率"": ""34.02%""}",2025-07-23,2025-07-27,46.11,54.16,0.17458252006072428,涨5+
True,"{""股票代码"": ""688665"", ""股票简称"": ""四方光电"", ""总股本"": 101192341.0, ""流通股"": 101192341.0, ""总市值"": 5246822880.85, ""流通市值"": 5246822880.85, ""行业"": ""通用设备"", ""上市时间"": ""2021-02-09""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""138.89%"", ""营业总收入同比增长率"": ""47.56%"", ""流动比率"": ""2.20"", ""速动比率"": ""1.49"", ""资产负债率"": ""34.02%""}",2025-07-30,2025-08-03,54.16,56.06,0.03508124076809471,涨4
