数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""600382"", ""股票简称"": ""广东明珠"", ""总股本"": 694408089.0, ""流通股"": 694408089.0, ""总市值"": 6291337286.34, ""流通市值"": 6291337286.34, ""行业"": ""冶钢原料"", ""上市时间"": ""2001-01-18""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""57.63%"", ""营业总收入同比增长率"": ""36.51%"", ""流动比率"": ""4.46"", ""速动比率"": ""1.30"", ""资产负债率"": ""14.88%""}",2025-05-28,2025-06-01,4.62,4.81,0.04112554112554112,涨5
True,"{""股票代码"": ""600382"", ""股票简称"": ""广东明珠"", ""总股本"": 694408089.0, ""流通股"": 694408089.0, ""总市值"": 6291337286.34, ""流通市值"": 6291337286.34, ""行业"": ""冶钢原料"", ""上市时间"": ""2001-01-18""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""57.63%"", ""营业总收入同比增长率"": ""36.51%"", ""流动比率"": ""4.46"", ""速动比率"": ""1.30"", ""资产负债率"": ""14.88%""}",2025-06-04,2025-06-08,4.81,5.27,0.09563409563409553,涨5+
True,"{""股票代码"": ""600382"", ""股票简称"": ""广东明珠"", ""总股本"": 694408089.0, ""流通股"": 694408089.0, ""总市值"": 6291337286.34, ""流通市值"": 6291337286.34, ""行业"": ""冶钢原料"", ""上市时间"": ""2001-01-18""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""57.63%"", ""营业总收入同比增长率"": ""36.51%"", ""流动比率"": ""4.46"", ""速动比率"": ""1.30"", ""资产负债率"": ""14.88%""}",2025-06-11,2025-06-15,5.27,5.17,-0.018975332068311146,跌2
True,"{""股票代码"": ""600382"", ""股票简称"": ""广东明珠"", ""总股本"": 694408089.0, ""流通股"": 694408089.0, ""总市值"": 6291337286.34, ""流通市值"": 6291337286.34, ""行业"": ""冶钢原料"", ""上市时间"": ""2001-01-18""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""57.63%"", ""营业总收入同比增长率"": ""36.51%"", ""流动比率"": ""4.46"", ""速动比率"": ""1.30"", ""资产负债率"": ""14.88%""}",2025-06-18,2025-06-22,5.17,4.95,-0.04255319148936165,跌5
True,"{""股票代码"": ""600382"", ""股票简称"": ""广东明珠"", ""总股本"": 694408089.0, ""流通股"": 694408089.0, ""总市值"": 6291337286.34, ""流通市值"": 6291337286.34, ""行业"": ""冶钢原料"", ""上市时间"": ""2001-01-18""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""57.63%"", ""营业总收入同比增长率"": ""36.51%"", ""流动比率"": ""4.46"", ""速动比率"": ""1.30"", ""资产负债率"": ""14.88%""}",2025-06-25,2025-06-29,4.95,5.03,0.016161616161616266,涨2
True,"{""股票代码"": ""600382"", ""股票简称"": ""广东明珠"", ""总股本"": 694408089.0, ""流通股"": 694408089.0, ""总市值"": 6291337286.34, ""流通市值"": 6291337286.34, ""行业"": ""冶钢原料"", ""上市时间"": ""2001-01-18""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""1592.00%"", ""营业总收入同比增长率"": ""115.13%"", ""流动比率"": ""3.85"", ""速动比率"": ""1.22"", ""资产负债率"": ""17.24%""}",2025-07-02,2025-07-06,5.03,5.21,0.035785288270377746,涨4
True,"{""股票代码"": ""600382"", ""股票简称"": ""广东明珠"", ""总股本"": 694408089.0, ""流通股"": 694408089.0, ""总市值"": 6291337286.34, ""流通市值"": 6291337286.34, ""行业"": ""冶钢原料"", ""上市时间"": ""2001-01-18""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""1592.00%"", ""营业总收入同比增长率"": ""115.13%"", ""流动比率"": ""3.85"", ""速动比率"": ""1.22"", ""资产负债率"": ""17.24%""}",2025-07-09,2025-07-13,5.21,5.42,0.040307101727447225,涨5
True,"{""股票代码"": ""600382"", ""股票简称"": ""广东明珠"", ""总股本"": 694408089.0, ""流通股"": 694408089.0, ""总市值"": 6291337286.34, ""流通市值"": 6291337286.34, ""行业"": ""冶钢原料"", ""上市时间"": ""2001-01-18""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""1592.00%"", ""营业总收入同比增长率"": ""115.13%"", ""流动比率"": ""3.85"", ""速动比率"": ""1.22"", ""资产负债率"": ""17.24%""}",2025-07-16,2025-07-20,5.42,5.28,-0.02583025830258301,跌3
True,"{""股票代码"": ""600382"", ""股票简称"": ""广东明珠"", ""总股本"": 694408089.0, ""流通股"": 694408089.0, ""总市值"": 6291337286.34, ""流通市值"": 6291337286.34, ""行业"": ""冶钢原料"", ""上市时间"": ""2001-01-18""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""1592.00%"", ""营业总收入同比增长率"": ""115.13%"", ""流动比率"": ""3.85"", ""速动比率"": ""1.22"", ""资产负债率"": ""17.24%""}",2025-07-23,2025-07-27,5.28,5.35,0.01325757575757569,涨2
True,"{""股票代码"": ""600382"", ""股票简称"": ""广东明珠"", ""总股本"": 694408089.0, ""流通股"": 694408089.0, ""总市值"": 6291337286.34, ""流通市值"": 6291337286.34, ""行业"": ""冶钢原料"", ""上市时间"": ""2001-01-18""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""1592.00%"", ""营业总收入同比增长率"": ""115.13%"", ""流动比率"": ""3.85"", ""速动比率"": ""1.22"", ""资产负债率"": ""17.24%""}",2025-07-30,2025-08-03,5.35,5.19,-0.02990654205607468,跌3
