数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""300845"", ""股票简称"": ""捷安高科"", ""总股本"": 205641100.0, ""流通股"": 143781897.0, ""总市值"": 3150421652.0, ""流通市值"": 2202738662.04, ""行业"": ""计算机设备"", ""上市时间"": ""2020-07-03""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-41.61%"", ""营业总收入同比增长率"": ""4.85%"", ""流动比率"": ""3.93"", ""速动比率"": ""2.86"", ""资产负债率"": ""16.46%""}",2025-05-28,2025-06-01,10.15,10.34,0.01871921182266001,涨2
True,"{""股票代码"": ""300845"", ""股票简称"": ""捷安高科"", ""总股本"": 205641100.0, ""流通股"": 143781897.0, ""总市值"": 3150421652.0, ""流通市值"": 2202738662.04, ""行业"": ""计算机设备"", ""上市时间"": ""2020-07-03""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-41.61%"", ""营业总收入同比增长率"": ""4.85%"", ""流动比率"": ""3.93"", ""速动比率"": ""2.86"", ""资产负债率"": ""16.46%""}",2025-06-04,2025-06-08,10.34,10.56,0.021276595744680993,涨3
True,"{""股票代码"": ""300845"", ""股票简称"": ""捷安高科"", ""总股本"": 205641100.0, ""流通股"": 143781897.0, ""总市值"": 3150421652.0, ""流通市值"": 2202738662.04, ""行业"": ""计算机设备"", ""上市时间"": ""2020-07-03""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-41.61%"", ""营业总收入同比增长率"": ""4.85%"", ""流动比率"": ""3.93"", ""速动比率"": ""2.86"", ""资产负债率"": ""16.46%""}",2025-06-11,2025-06-15,10.56,10.31,-0.02367424242424243,跌3
True,"{""股票代码"": ""300845"", ""股票简称"": ""捷安高科"", ""总股本"": 205641100.0, ""流通股"": 143781897.0, ""总市值"": 3150421652.0, ""流通市值"": 2202738662.04, ""行业"": ""计算机设备"", ""上市时间"": ""2020-07-03""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-41.61%"", ""营业总收入同比增长率"": ""4.85%"", ""流动比率"": ""3.93"", ""速动比率"": ""2.86"", ""资产负债率"": ""16.46%""}",2025-06-18,2025-06-22,10.31,10.16,-0.014548981571290032,跌2
True,"{""股票代码"": ""300845"", ""股票简称"": ""捷安高科"", ""总股本"": 205641100.0, ""流通股"": 143781897.0, ""总市值"": 3150421652.0, ""流通市值"": 2202738662.04, ""行业"": ""计算机设备"", ""上市时间"": ""2020-07-03""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-41.61%"", ""营业总收入同比增长率"": ""4.85%"", ""流动比率"": ""3.93"", ""速动比率"": ""2.86"", ""资产负债率"": ""16.46%""}",2025-06-25,2025-06-29,10.16,11.09,0.0915354330708662,涨5+
True,"{""股票代码"": ""300845"", ""股票简称"": ""捷安高科"", ""总股本"": 205641100.0, ""流通股"": 143781897.0, ""总市值"": 3150421652.0, ""流通市值"": 2202738662.04, ""行业"": ""计算机设备"", ""上市时间"": ""2020-07-03""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-48.38%"", ""营业总收入同比增长率"": ""-11.50%"", ""流动比率"": ""3.45"", ""速动比率"": ""2.46"", ""资产负债率"": ""18.64%""}",2025-07-02,2025-07-06,11.09,10.89,-0.01803426510369699,跌2
True,"{""股票代码"": ""300845"", ""股票简称"": ""捷安高科"", ""总股本"": 205641100.0, ""流通股"": 143781897.0, ""总市值"": 3150421652.0, ""流通市值"": 2202738662.04, ""行业"": ""计算机设备"", ""上市时间"": ""2020-07-03""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-48.38%"", ""营业总收入同比增长率"": ""-11.50%"", ""流动比率"": ""3.45"", ""速动比率"": ""2.46"", ""资产负债率"": ""18.64%""}",2025-07-09,2025-07-13,10.89,10.97,0.007346189164370909,涨1
True,"{""股票代码"": ""300845"", ""股票简称"": ""捷安高科"", ""总股本"": 205641100.0, ""流通股"": 143781897.0, ""总市值"": 3150421652.0, ""流通市值"": 2202738662.04, ""行业"": ""计算机设备"", ""上市时间"": ""2020-07-03""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-48.38%"", ""营业总收入同比增长率"": ""-11.50%"", ""流动比率"": ""3.45"", ""速动比率"": ""2.46"", ""资产负债率"": ""18.64%""}",2025-07-16,2025-07-20,10.97,10.96,-0.0009115770282588365,平
True,"{""股票代码"": ""300845"", ""股票简称"": ""捷安高科"", ""总股本"": 205641100.0, ""流通股"": 143781897.0, ""总市值"": 3150421652.0, ""流通市值"": 2202738662.04, ""行业"": ""计算机设备"", ""上市时间"": ""2020-07-03""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-48.38%"", ""营业总收入同比增长率"": ""-11.50%"", ""流动比率"": ""3.45"", ""速动比率"": ""2.46"", ""资产负债率"": ""18.64%""}",2025-07-23,2025-07-27,10.96,11.09,0.011861313868613,涨2
True,"{""股票代码"": ""300845"", ""股票简称"": ""捷安高科"", ""总股本"": 205641100.0, ""流通股"": 143781897.0, ""总市值"": 3150421652.0, ""流通市值"": 2202738662.04, ""行业"": ""计算机设备"", ""上市时间"": ""2020-07-03""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-48.38%"", ""营业总收入同比增长率"": ""-11.50%"", ""流动比率"": ""3.45"", ""速动比率"": ""2.46"", ""资产负债率"": ""18.64%""}",2025-07-30,2025-08-03,11.09,11.41,0.028854824165915227,涨3
