数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""300259"", ""股票简称"": ""新天科技"", ""总股本"": 1169801516.0, ""流通股"": 1169533231.0, ""总市值"": 6176552004.4800005, ""流通市值"": 6175135459.68, ""行业"": ""通用设备"", ""上市时间"": ""2011-08-31""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""85.16%"", ""营业总收入同比增长率"": ""-13.16%"", ""流动比率"": ""4.93"", ""速动比率"": ""4.02"", ""资产负债率"": ""14.86%""}",2025-05-28,2025-06-01,3.26,3.29,0.00920245398773023,涨1
True,"{""股票代码"": ""300259"", ""股票简称"": ""新天科技"", ""总股本"": 1169801516.0, ""流通股"": 1169533231.0, ""总市值"": 6176552004.4800005, ""流通市值"": 6175135459.68, ""行业"": ""通用设备"", ""上市时间"": ""2011-08-31""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""85.16%"", ""营业总收入同比增长率"": ""-13.16%"", ""流动比率"": ""4.93"", ""速动比率"": ""4.02"", ""资产负债率"": ""14.86%""}",2025-06-04,2025-06-08,3.29,3.31,0.006079027355623046,涨1
True,"{""股票代码"": ""300259"", ""股票简称"": ""新天科技"", ""总股本"": 1169801516.0, ""流通股"": 1169533231.0, ""总市值"": 6176552004.4800005, ""流通市值"": 6175135459.68, ""行业"": ""通用设备"", ""上市时间"": ""2011-08-31""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""85.16%"", ""营业总收入同比增长率"": ""-13.16%"", ""流动比率"": ""4.93"", ""速动比率"": ""4.02"", ""资产负债率"": ""14.86%""}",2025-06-11,2025-06-15,3.31,3.24,-0.02114803625377637,跌3
True,"{""股票代码"": ""300259"", ""股票简称"": ""新天科技"", ""总股本"": 1169801516.0, ""流通股"": 1169533231.0, ""总市值"": 6176552004.4800005, ""流通市值"": 6175135459.68, ""行业"": ""通用设备"", ""上市时间"": ""2011-08-31""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""85.16%"", ""营业总收入同比增长率"": ""-13.16%"", ""流动比率"": ""4.93"", ""速动比率"": ""4.02"", ""资产负债率"": ""14.86%""}",2025-06-18,2025-06-22,3.24,3.19,-0.015432098765432167,跌2
True,"{""股票代码"": ""300259"", ""股票简称"": ""新天科技"", ""总股本"": 1169801516.0, ""流通股"": 1169533231.0, ""总市值"": 6176552004.4800005, ""流通市值"": 6175135459.68, ""行业"": ""通用设备"", ""上市时间"": ""2011-08-31""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""85.16%"", ""营业总收入同比增长率"": ""-13.16%"", ""流动比率"": ""4.93"", ""速动比率"": ""4.02"", ""资产负债率"": ""14.86%""}",2025-06-25,2025-06-29,3.19,3.38,0.059561128526645746,涨5+
True,"{""股票代码"": ""300259"", ""股票简称"": ""新天科技"", ""总股本"": 1169801516.0, ""流通股"": 1169533231.0, ""总市值"": 6176552004.4800005, ""流通市值"": 6175135459.68, ""行业"": ""通用设备"", ""上市时间"": ""2011-08-31""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""22.22%"", ""营业总收入同比增长率"": ""55.49%"", ""流动比率"": ""4.62"", ""速动比率"": ""3.83"", ""资产负债率"": ""15.89%""}",2025-07-02,2025-07-06,3.38,3.41,0.00887573964497057,涨1
True,"{""股票代码"": ""300259"", ""股票简称"": ""新天科技"", ""总股本"": 1169801516.0, ""流通股"": 1169533231.0, ""总市值"": 6176552004.4800005, ""流通市值"": 6175135459.68, ""行业"": ""通用设备"", ""上市时间"": ""2011-08-31""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""22.22%"", ""营业总收入同比增长率"": ""55.49%"", ""流动比率"": ""4.62"", ""速动比率"": ""3.83"", ""资产负债率"": ""15.89%""}",2025-07-09,2025-07-13,3.41,3.57,0.04692082111436946,涨5
True,"{""股票代码"": ""300259"", ""股票简称"": ""新天科技"", ""总股本"": 1169801516.0, ""流通股"": 1169533231.0, ""总市值"": 6176552004.4800005, ""流通市值"": 6175135459.68, ""行业"": ""通用设备"", ""上市时间"": ""2011-08-31""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""22.22%"", ""营业总收入同比增长率"": ""55.49%"", ""流动比率"": ""4.62"", ""速动比率"": ""3.83"", ""资产负债率"": ""15.89%""}",2025-07-16,2025-07-20,3.57,3.59,0.0056022408963585235,涨1
True,"{""股票代码"": ""300259"", ""股票简称"": ""新天科技"", ""总股本"": 1169801516.0, ""流通股"": 1169533231.0, ""总市值"": 6176552004.4800005, ""流通市值"": 6175135459.68, ""行业"": ""通用设备"", ""上市时间"": ""2011-08-31""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""22.22%"", ""营业总收入同比增长率"": ""55.49%"", ""流动比率"": ""4.62"", ""速动比率"": ""3.83"", ""资产负债率"": ""15.89%""}",2025-07-23,2025-07-27,3.59,3.61,0.0055710306406684396,涨1
True,"{""股票代码"": ""300259"", ""股票简称"": ""新天科技"", ""总股本"": 1169801516.0, ""流通股"": 1169533231.0, ""总市值"": 6176552004.4800005, ""流通市值"": 6175135459.68, ""行业"": ""通用设备"", ""上市时间"": ""2011-08-31""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""22.22%"", ""营业总收入同比增长率"": ""55.49%"", ""流动比率"": ""4.62"", ""速动比率"": ""3.83"", ""资产负债率"": ""15.89%""}",2025-07-30,2025-08-03,3.61,3.56,-0.013850415512465353,跌2
True,"{""股票代码"": ""300259"", ""股票简称"": ""新天科技"", ""总股本"": 1169801516.0, ""流通股"": 1169533231.0, ""总市值"": 6176552004.4800005, ""流通市值"": 6175135459.68, ""行业"": ""通用设备"", ""上市时间"": ""2011-08-31""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""22.22%"", ""营业总收入同比增长率"": ""55.49%"", ""流动比率"": ""4.62"", ""速动比率"": ""3.83"", ""资产负债率"": ""15.89%""}",2025-08-06,2025-08-10,3.56,3.66,0.028089887640449396,涨3
True,"{""股票代码"": ""300259"", ""股票简称"": ""新天科技"", ""总股本"": 1169801516.0, ""流通股"": 1169533231.0, ""总市值"": 6176552004.4800005, ""流通市值"": 6175135459.68, ""行业"": ""通用设备"", ""上市时间"": ""2011-08-31""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""22.22%"", ""营业总收入同比增长率"": ""55.49%"", ""流动比率"": ""4.62"", ""速动比率"": ""3.83"", ""资产负债率"": ""15.89%""}",2025-08-13,2025-08-17,3.66,3.64,-0.005464480874316946,跌1
True,"{""股票代码"": ""300259"", ""股票简称"": ""新天科技"", ""总股本"": 1169801516.0, ""流通股"": 1169533231.0, ""总市值"": 6176552004.4800005, ""流通市值"": 6175135459.68, ""行业"": ""通用设备"", ""上市时间"": ""2011-08-31""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""22.22%"", ""营业总收入同比增长率"": ""55.49%"", ""流动比率"": ""4.62"", ""速动比率"": ""3.83"", ""资产负债率"": ""15.89%""}",2025-08-20,2025-08-24,3.64,3.86,0.06043956043956045,涨5+
True,"{""股票代码"": ""300259"", ""股票简称"": ""新天科技"", ""总股本"": 1169801516.0, ""流通股"": 1169533231.0, ""总市值"": 6176552004.4800005, ""流通市值"": 6175135459.68, ""行业"": ""通用设备"", ""上市时间"": ""2011-08-31""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""22.22%"", ""营业总收入同比增长率"": ""55.49%"", ""流动比率"": ""4.62"", ""速动比率"": ""3.83"", ""资产负债率"": ""15.89%""}",2025-08-27,2025-08-31,3.86,3.75,-0.02849740932642486,跌3
True,"{""股票代码"": ""300259"", ""股票简称"": ""新天科技"", ""总股本"": 1169801516.0, ""流通股"": 1169533231.0, ""总市值"": 6176552004.4800005, ""流通市值"": 6175135459.68, ""行业"": ""通用设备"", ""上市时间"": ""2011-08-31""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""22.22%"", ""营业总收入同比增长率"": ""55.49%"", ""流动比率"": ""4.62"", ""速动比率"": ""3.83"", ""资产负债率"": ""15.89%""}",2025-09-03,2025-09-07,3.75,3.74,-0.002666666666666595,平
True,"{""股票代码"": ""300259"", ""股票简称"": ""新天科技"", ""总股本"": 1169801516.0, ""流通股"": 1169533231.0, ""总市值"": 6176552004.4800005, ""流通市值"": 6175135459.68, ""行业"": ""通用设备"", ""上市时间"": ""2011-08-31""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""22.22%"", ""营业总收入同比增长率"": ""55.49%"", ""流动比率"": ""4.62"", ""速动比率"": ""3.83"", ""资产负债率"": ""15.89%""}",2025-09-10,2025-09-14,3.74,3.8,0.016042780748662944,涨2
True,"{""股票代码"": ""300259"", ""股票简称"": ""新天科技"", ""总股本"": 1169801516.0, ""流通股"": 1169533231.0, ""总市值"": 6176552004.4800005, ""流通市值"": 6175135459.68, ""行业"": ""通用设备"", ""上市时间"": ""2011-08-31""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""22.22%"", ""营业总收入同比增长率"": ""55.49%"", ""流动比率"": ""4.62"", ""速动比率"": ""3.83"", ""资产负债率"": ""15.89%""}",2025-09-17,2025-09-21,3.8,3.75,-0.013157894736842035,跌2
True,"{""股票代码"": ""300259"", ""股票简称"": ""新天科技"", ""总股本"": 1169801516.0, ""流通股"": 1169533231.0, ""总市值"": 6176552004.4800005, ""流通市值"": 6175135459.68, ""行业"": ""通用设备"", ""上市时间"": ""2011-08-31""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""22.22%"", ""营业总收入同比增长率"": ""55.49%"", ""流动比率"": ""4.62"", ""速动比率"": ""3.83"", ""资产负债率"": ""15.89%""}",2025-09-24,2025-09-28,3.75,3.71,-0.010666666666666713,跌2
True,"{""股票代码"": ""300259"", ""股票简称"": ""新天科技"", ""总股本"": 1169801516.0, ""流通股"": 1169533231.0, ""总市值"": 6176552004.4800005, ""流通市值"": 6175135459.68, ""行业"": ""通用设备"", ""上市时间"": ""2011-08-31""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""37.71%"", ""营业总收入同比增长率"": ""15.90%"", ""流动比率"": ""5.05"", ""速动比率"": ""4.13"", ""资产负债率"": ""14.74%""}",2025-10-01,2025-10-05,3.71,3.77,0.016172506738544534,涨2
True,"{""股票代码"": ""300259"", ""股票简称"": ""新天科技"", ""总股本"": 1169801516.0, ""流通股"": 1169533231.0, ""总市值"": 6176552004.4800005, ""流通市值"": 6175135459.68, ""行业"": ""通用设备"", ""上市时间"": ""2011-08-31""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""37.71%"", ""营业总收入同比增长率"": ""15.90%"", ""流动比率"": ""5.05"", ""速动比率"": ""4.13"", ""资产负债率"": ""14.74%""}",2025-10-08,2025-10-12,3.77,3.86,0.023872679045092715,涨3
True,"{""股票代码"": ""300259"", ""股票简称"": ""新天科技"", ""总股本"": 1169801516.0, ""流通股"": 1169533231.0, ""总市值"": 6176552004.4800005, ""流通市值"": 6175135459.68, ""行业"": ""通用设备"", ""上市时间"": ""2011-08-31""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""37.71%"", ""营业总收入同比增长率"": ""15.90%"", ""流动比率"": ""5.05"", ""速动比率"": ""4.13"", ""资产负债率"": ""14.74%""}",2025-10-15,2025-10-19,3.86,3.66,-0.051813471502590636,跌5+
True,"{""股票代码"": ""300259"", ""股票简称"": ""新天科技"", ""总股本"": 1169801516.0, ""流通股"": 1169533231.0, ""总市值"": 6176552004.4800005, ""流通市值"": 6175135459.68, ""行业"": ""通用设备"", ""上市时间"": ""2011-08-31""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""37.71%"", ""营业总收入同比增长率"": ""15.90%"", ""流动比率"": ""5.05"", ""速动比率"": ""4.13"", ""资产负债率"": ""14.74%""}",2025-10-22,2025-10-26,3.66,3.9,0.06557377049180313,涨5+
