数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""47.84%"", ""营业总收入同比增长率"": ""-6.15%"", ""流动比率"": ""0.95"", ""速动比率"": ""0.84"", ""资产负债率"": ""96.74%""}",2025-05-28,2025-06-01,1.67,1.7,0.017964071856287456,涨2
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""47.84%"", ""营业总收入同比增长率"": ""-6.15%"", ""流动比率"": ""0.95"", ""速动比率"": ""0.84"", ""资产负债率"": ""96.74%""}",2025-06-04,2025-06-08,1.7,1.66,-0.02352941176470591,跌3
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""47.84%"", ""营业总收入同比增长率"": ""-6.15%"", ""流动比率"": ""0.95"", ""速动比率"": ""0.84"", ""资产负债率"": ""96.74%""}",2025-06-11,2025-06-15,1.66,2.34,0.40963855421686746,涨5+
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""47.84%"", ""营业总收入同比增长率"": ""-6.15%"", ""流动比率"": ""0.95"", ""速动比率"": ""0.84"", ""资产负债率"": ""96.74%""}",2025-06-18,2025-06-22,2.34,1.94,-0.1709401709401709,跌5+
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""47.84%"", ""营业总收入同比增长率"": ""-6.15%"", ""流动比率"": ""0.95"", ""速动比率"": ""0.84"", ""资产负债率"": ""96.74%""}",2025-06-25,2025-06-29,1.94,2.13,0.09793814432989678,涨5+
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""56.56%"", ""营业总收入同比增长率"": ""9.17%"", ""流动比率"": ""0.81"", ""速动比率"": ""0.71"", ""资产负债率"": ""99.25%""}",2025-07-02,2025-07-06,2.13,2.13,0.0,平
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""56.56%"", ""营业总收入同比增长率"": ""9.17%"", ""流动比率"": ""0.81"", ""速动比率"": ""0.71"", ""资产负债率"": ""99.25%""}",2025-07-09,2025-07-13,2.13,2.27,0.06572769953051649,涨5+
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""56.56%"", ""营业总收入同比增长率"": ""9.17%"", ""流动比率"": ""0.81"", ""速动比率"": ""0.71"", ""资产负债率"": ""99.25%""}",2025-07-16,2025-07-20,2.27,2.08,-0.08370044052863435,跌5+
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""56.56%"", ""营业总收入同比增长率"": ""9.17%"", ""流动比率"": ""0.81"", ""速动比率"": ""0.71"", ""资产负债率"": ""99.25%""}",2025-07-23,2025-07-27,2.08,2.09,0.004807692307692291,平
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""56.56%"", ""营业总收入同比增长率"": ""9.17%"", ""流动比率"": ""0.81"", ""速动比率"": ""0.71"", ""资产负债率"": ""99.25%""}",2025-07-30,2025-08-03,2.09,2.02,-0.03349282296650713,跌4
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""56.56%"", ""营业总收入同比增长率"": ""9.17%"", ""流动比率"": ""0.81"", ""速动比率"": ""0.71"", ""资产负债率"": ""99.25%""}",2025-08-06,2025-08-10,2.02,2.09,0.034653465346534684,涨4
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""56.56%"", ""营业总收入同比增长率"": ""9.17%"", ""流动比率"": ""0.81"", ""速动比率"": ""0.71"", ""资产负债率"": ""99.25%""}",2025-08-13,2025-08-17,2.09,2.65,0.2679425837320575,涨5+
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""56.56%"", ""营业总收入同比增长率"": ""9.17%"", ""流动比率"": ""0.81"", ""速动比率"": ""0.71"", ""资产负债率"": ""99.25%""}",2025-08-20,2025-08-24,2.65,2.47,-0.06792452830188667,跌5+
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""56.56%"", ""营业总收入同比增长率"": ""9.17%"", ""流动比率"": ""0.81"", ""速动比率"": ""0.71"", ""资产负债率"": ""99.25%""}",2025-08-27,2025-08-31,2.47,2.78,0.12550607287449367,涨5+
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""56.56%"", ""营业总收入同比增长率"": ""9.17%"", ""流动比率"": ""0.81"", ""速动比率"": ""0.71"", ""资产负债率"": ""99.25%""}",2025-09-03,2025-09-07,2.78,3.2,0.15107913669064765,涨5+
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""56.56%"", ""营业总收入同比增长率"": ""9.17%"", ""流动比率"": ""0.81"", ""速动比率"": ""0.71"", ""资产负债率"": ""99.25%""}",2025-09-10,2025-09-14,3.2,3.62,0.13124999999999987,涨5+
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""56.56%"", ""营业总收入同比增长率"": ""9.17%"", ""流动比率"": ""0.81"", ""速动比率"": ""0.71"", ""资产负债率"": ""99.25%""}",2025-09-17,2025-09-21,3.62,3.34,-0.07734806629834257,跌5+
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""56.56%"", ""营业总收入同比增长率"": ""9.17%"", ""流动比率"": ""0.81"", ""速动比率"": ""0.71"", ""资产负债率"": ""99.25%""}",2025-09-24,2025-09-28,3.34,3.22,-0.0359281437125748,跌4
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""54.22%"", ""营业总收入同比增长率"": ""33.90%"", ""流动比率"": ""0.80"", ""速动比率"": ""0.69"", ""资产负债率"": ""101.14%""}",2025-10-01,2025-10-05,3.22,2.58,-0.19875776397515532,跌5+
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""54.22%"", ""营业总收入同比增长率"": ""33.90%"", ""流动比率"": ""0.80"", ""速动比率"": ""0.69"", ""资产负债率"": ""101.14%""}",2025-10-08,2025-10-12,2.58,2.14,-0.1705426356589147,跌5+
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""54.22%"", ""营业总收入同比增长率"": ""33.90%"", ""流动比率"": ""0.80"", ""速动比率"": ""0.69"", ""资产负债率"": ""101.14%""}",2025-10-15,2025-10-19,2.14,2.5,0.16822429906542058,涨5+
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""54.22%"", ""营业总收入同比增长率"": ""33.90%"", ""流动比率"": ""0.80"", ""速动比率"": ""0.69"", ""资产负债率"": ""101.14%""}",2025-10-22,2025-10-26,2.5,2.41,-0.03599999999999992,跌4
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""54.22%"", ""营业总收入同比增长率"": ""33.90%"", ""流动比率"": ""0.80"", ""速动比率"": ""0.69"", ""资产负债率"": ""101.14%""}",2025-10-29,2025-11-02,2.41,2.44,0.012448132780082943,涨2
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""54.22%"", ""营业总收入同比增长率"": ""33.90%"", ""流动比率"": ""0.80"", ""速动比率"": ""0.69"", ""资产负债率"": ""101.14%""}",2025-11-05,2025-11-09,2.44,2.86,0.1721311475409837,涨5+
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""54.22%"", ""营业总收入同比增长率"": ""33.90%"", ""流动比率"": ""0.80"", ""速动比率"": ""0.69"", ""资产负债率"": ""101.14%""}",2025-11-12,2025-11-16,2.86,3.01,0.0524475524475525,涨5+
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""54.22%"", ""营业总收入同比增长率"": ""33.90%"", ""流动比率"": ""0.80"", ""速动比率"": ""0.69"", ""资产负债率"": ""101.14%""}",2025-11-19,2025-11-23,3.01,2.98,-0.009966777408637828,跌1
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""54.22%"", ""营业总收入同比增长率"": ""33.90%"", ""流动比率"": ""0.80"", ""速动比率"": ""0.69"", ""资产负债率"": ""101.14%""}",2025-11-26,2025-11-30,2.98,3.0,0.006711409395973256,涨1
True,"{""股票代码"": ""300237"", ""股票简称"": ""ST美晨"", ""总股本"": 1441914930.0, ""流通股"": 1441901430.0, ""总市值"": 3503853279.9, ""流通市值"": 3503820474.9, ""行业"": ""汽车零部件"", ""上市时间"": ""2011-06-29""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""54.22%"", ""营业总收入同比增长率"": ""33.90%"", ""流动比率"": ""0.80"", ""速动比率"": ""0.69"", ""资产负债率"": ""101.14%""}",2025-12-03,2025-12-07,3.0,2.75,-0.08333333333333337,跌5+
