数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""002779"", ""股票简称"": ""中坚科技"", ""总股本"": 184800000.0, ""流通股"": 165808335.0, ""总市值"": 13843368000.0, ""流通市值"": 12420702374.85, ""行业"": ""专用设备"", ""上市时间"": ""2015-12-09""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""36.13%"", ""营业总收入同比增长率"": ""4.96%"", ""流动比率"": ""2.33"", ""速动比率"": ""1.45"", ""资产负债率"": ""33.39%""}",2025-05-28,2025-06-01,77.04,71.28,-0.07476635514018692,跌5+
True,"{""股票代码"": ""002779"", ""股票简称"": ""中坚科技"", ""总股本"": 184800000.0, ""流通股"": 165808335.0, ""总市值"": 13843368000.0, ""流通市值"": 12420702374.85, ""行业"": ""专用设备"", ""上市时间"": ""2015-12-09""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""36.13%"", ""营业总收入同比增长率"": ""4.96%"", ""流动比率"": ""2.33"", ""速动比率"": ""1.45"", ""资产负债率"": ""33.39%""}",2025-06-04,2025-06-08,71.28,68.29,-0.04194725028058355,跌5
True,"{""股票代码"": ""002779"", ""股票简称"": ""中坚科技"", ""总股本"": 184800000.0, ""流通股"": 165808335.0, ""总市值"": 13843368000.0, ""流通市值"": 12420702374.85, ""行业"": ""专用设备"", ""上市时间"": ""2015-12-09""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""36.13%"", ""营业总收入同比增长率"": ""4.96%"", ""流动比率"": ""2.33"", ""速动比率"": ""1.45"", ""资产负债率"": ""33.39%""}",2025-06-11,2025-06-15,68.29,76.75,0.12388343827793213,涨5+
True,"{""股票代码"": ""002779"", ""股票简称"": ""中坚科技"", ""总股本"": 184800000.0, ""流通股"": 165808335.0, ""总市值"": 13843368000.0, ""流通市值"": 12420702374.85, ""行业"": ""专用设备"", ""上市时间"": ""2015-12-09""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""36.13%"", ""营业总收入同比增长率"": ""4.96%"", ""流动比率"": ""2.33"", ""速动比率"": ""1.45"", ""资产负债率"": ""33.39%""}",2025-06-18,2025-06-22,76.75,75.0,-0.0228013029315961,跌3
True,"{""股票代码"": ""002779"", ""股票简称"": ""中坚科技"", ""总股本"": 184800000.0, ""流通股"": 165808335.0, ""总市值"": 13843368000.0, ""流通市值"": 12420702374.85, ""行业"": ""专用设备"", ""上市时间"": ""2015-12-09""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""36.13%"", ""营业总收入同比增长率"": ""4.96%"", ""流动比率"": ""2.33"", ""速动比率"": ""1.45"", ""资产负债率"": ""33.39%""}",2025-06-25,2025-06-29,75.0,75.05,0.0006666666666665932,平
True,"{""股票代码"": ""002779"", ""股票简称"": ""中坚科技"", ""总股本"": 184800000.0, ""流通股"": 165808335.0, ""总市值"": 13843368000.0, ""流通市值"": 12420702374.85, ""行业"": ""专用设备"", ""上市时间"": ""2015-12-09""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-35.81%"", ""营业总收入同比增长率"": ""5.72%"", ""流动比率"": ""2.19"", ""速动比率"": ""1.42"", ""资产负债率"": ""35.63%""}",2025-07-02,2025-07-06,75.05,70.71,-0.05782811459027315,跌5+
True,"{""股票代码"": ""002779"", ""股票简称"": ""中坚科技"", ""总股本"": 184800000.0, ""流通股"": 165808335.0, ""总市值"": 13843368000.0, ""流通市值"": 12420702374.85, ""行业"": ""专用设备"", ""上市时间"": ""2015-12-09""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-35.81%"", ""营业总收入同比增长率"": ""5.72%"", ""流动比率"": ""2.19"", ""速动比率"": ""1.42"", ""资产负债率"": ""35.63%""}",2025-07-09,2025-07-13,70.71,73.11,0.033941450997030165,涨4
True,"{""股票代码"": ""002779"", ""股票简称"": ""中坚科技"", ""总股本"": 184800000.0, ""流通股"": 165808335.0, ""总市值"": 13843368000.0, ""流通市值"": 12420702374.85, ""行业"": ""专用设备"", ""上市时间"": ""2015-12-09""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-35.81%"", ""营业总收入同比增长率"": ""5.72%"", ""流动比率"": ""2.19"", ""速动比率"": ""1.42"", ""资产负债率"": ""35.63%""}",2025-07-16,2025-07-20,73.11,80.2,0.09697715770756399,涨5+
True,"{""股票代码"": ""002779"", ""股票简称"": ""中坚科技"", ""总股本"": 184800000.0, ""流通股"": 165808335.0, ""总市值"": 13843368000.0, ""流通市值"": 12420702374.85, ""行业"": ""专用设备"", ""上市时间"": ""2015-12-09""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-35.81%"", ""营业总收入同比增长率"": ""5.72%"", ""流动比率"": ""2.19"", ""速动比率"": ""1.42"", ""资产负债率"": ""35.63%""}",2025-07-23,2025-07-27,80.2,86.5,0.07855361596009969,涨5+
True,"{""股票代码"": ""002779"", ""股票简称"": ""中坚科技"", ""总股本"": 184800000.0, ""流通股"": 165808335.0, ""总市值"": 13843368000.0, ""流通市值"": 12420702374.85, ""行业"": ""专用设备"", ""上市时间"": ""2015-12-09""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-35.81%"", ""营业总收入同比增长率"": ""5.72%"", ""流动比率"": ""2.19"", ""速动比率"": ""1.42"", ""资产负债率"": ""35.63%""}",2025-07-30,2025-08-03,86.5,85.27,-0.014219653179190828,跌2
