数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""601020"", ""股票简称"": ""华钰矿业"", ""总股本"": 819964698.0, ""流通股"": 819964698.0, ""总市值"": 22434234137.28, ""流通市值"": 22434234137.28, ""行业"": ""工业金属"", ""上市时间"": ""2016-03-16""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""19.64%"", ""营业总收入同比增长率"": ""5.67%"", ""流动比率"": ""0.82"", ""速动比率"": ""0.41"", ""资产负债率"": ""26.84%""}",2025-05-28,2025-06-01,17.15,16.35,-0.046647230320699506,跌5
True,"{""股票代码"": ""601020"", ""股票简称"": ""华钰矿业"", ""总股本"": 819964698.0, ""流通股"": 819964698.0, ""总市值"": 22434234137.28, ""流通市值"": 22434234137.28, ""行业"": ""工业金属"", ""上市时间"": ""2016-03-16""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""19.64%"", ""营业总收入同比增长率"": ""5.67%"", ""流动比率"": ""0.82"", ""速动比率"": ""0.41"", ""资产负债率"": ""26.84%""}",2025-06-04,2025-06-08,16.35,16.88,0.03241590214067269,涨4
True,"{""股票代码"": ""601020"", ""股票简称"": ""华钰矿业"", ""总股本"": 819964698.0, ""流通股"": 819964698.0, ""总市值"": 22434234137.28, ""流通市值"": 22434234137.28, ""行业"": ""工业金属"", ""上市时间"": ""2016-03-16""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""19.64%"", ""营业总收入同比增长率"": ""5.67%"", ""流动比率"": ""0.82"", ""速动比率"": ""0.41"", ""资产负债率"": ""26.84%""}",2025-06-11,2025-06-15,16.88,18.13,0.07405213270142186,涨5+
True,"{""股票代码"": ""601020"", ""股票简称"": ""华钰矿业"", ""总股本"": 819964698.0, ""流通股"": 819964698.0, ""总市值"": 22434234137.28, ""流通市值"": 22434234137.28, ""行业"": ""工业金属"", ""上市时间"": ""2016-03-16""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""19.64%"", ""营业总收入同比增长率"": ""5.67%"", ""流动比率"": ""0.82"", ""速动比率"": ""0.41"", ""资产负债率"": ""26.84%""}",2025-06-18,2025-06-22,18.13,16.83,-0.07170435741864323,跌5+
True,"{""股票代码"": ""601020"", ""股票简称"": ""华钰矿业"", ""总股本"": 819964698.0, ""流通股"": 819964698.0, ""总市值"": 22434234137.28, ""流通市值"": 22434234137.28, ""行业"": ""工业金属"", ""上市时间"": ""2016-03-16""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""19.64%"", ""营业总收入同比增长率"": ""5.67%"", ""流动比率"": ""0.82"", ""速动比率"": ""0.41"", ""资产负债率"": ""26.84%""}",2025-06-25,2025-06-29,16.83,17.66,0.04931669637552005,涨5
True,"{""股票代码"": ""601020"", ""股票简称"": ""华钰矿业"", ""总股本"": 819964698.0, ""流通股"": 819964698.0, ""总市值"": 22434234137.28, ""流通市值"": 22434234137.28, ""行业"": ""工业金属"", ""上市时间"": ""2016-03-16""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""92.12%"", ""营业总收入同比增长率"": ""56.80%"", ""流动比率"": ""0.95"", ""速动比率"": ""0.54"", ""资产负债率"": ""29.28%""}",2025-07-02,2025-07-06,17.66,18.95,0.07304643261608157,涨5+
True,"{""股票代码"": ""601020"", ""股票简称"": ""华钰矿业"", ""总股本"": 819964698.0, ""流通股"": 819964698.0, ""总市值"": 22434234137.28, ""流通市值"": 22434234137.28, ""行业"": ""工业金属"", ""上市时间"": ""2016-03-16""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""92.12%"", ""营业总收入同比增长率"": ""56.80%"", ""流动比率"": ""0.95"", ""速动比率"": ""0.54"", ""资产负债率"": ""29.28%""}",2025-07-09,2025-07-13,18.95,20.72,0.09340369393139847,涨5+
True,"{""股票代码"": ""601020"", ""股票简称"": ""华钰矿业"", ""总股本"": 819964698.0, ""流通股"": 819964698.0, ""总市值"": 22434234137.28, ""流通市值"": 22434234137.28, ""行业"": ""工业金属"", ""上市时间"": ""2016-03-16""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""92.12%"", ""营业总收入同比增长率"": ""56.80%"", ""流动比率"": ""0.95"", ""速动比率"": ""0.54"", ""资产负债率"": ""29.28%""}",2025-07-16,2025-07-20,20.72,19.69,-0.04971042471042464,跌5
True,"{""股票代码"": ""601020"", ""股票简称"": ""华钰矿业"", ""总股本"": 819964698.0, ""流通股"": 819964698.0, ""总市值"": 22434234137.28, ""流通市值"": 22434234137.28, ""行业"": ""工业金属"", ""上市时间"": ""2016-03-16""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""92.12%"", ""营业总收入同比增长率"": ""56.80%"", ""流动比率"": ""0.95"", ""速动比率"": ""0.54"", ""资产负债率"": ""29.28%""}",2025-07-23,2025-07-27,19.69,21.42,0.0878618588115796,涨5+
True,"{""股票代码"": ""601020"", ""股票简称"": ""华钰矿业"", ""总股本"": 819964698.0, ""流通股"": 819964698.0, ""总市值"": 22434234137.28, ""流通市值"": 22434234137.28, ""行业"": ""工业金属"", ""上市时间"": ""2016-03-16""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""92.12%"", ""营业总收入同比增长率"": ""56.80%"", ""流动比率"": ""0.95"", ""速动比率"": ""0.54"", ""资产负债率"": ""29.28%""}",2025-07-30,2025-08-03,21.42,19.8,-0.0756302521008404,跌5+
True,"{""股票代码"": ""601020"", ""股票简称"": ""华钰矿业"", ""总股本"": 819964698.0, ""流通股"": 819964698.0, ""总市值"": 22434234137.28, ""流通市值"": 22434234137.28, ""行业"": ""工业金属"", ""上市时间"": ""2016-03-16""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""92.12%"", ""营业总收入同比增长率"": ""56.80%"", ""流动比率"": ""0.95"", ""速动比率"": ""0.54"", ""资产负债率"": ""29.28%""}",2025-08-06,2025-08-10,19.8,20.99,0.06010101010100999,涨5+
True,"{""股票代码"": ""601020"", ""股票简称"": ""华钰矿业"", ""总股本"": 819964698.0, ""流通股"": 819964698.0, ""总市值"": 22434234137.28, ""流通市值"": 22434234137.28, ""行业"": ""工业金属"", ""上市时间"": ""2016-03-16""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""92.12%"", ""营业总收入同比增长率"": ""56.80%"", ""流动比率"": ""0.95"", ""速动比率"": ""0.54"", ""资产负债率"": ""29.28%""}",2025-08-13,2025-08-17,20.99,22.53,0.07336827060505025,涨5+
