数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""301297"", ""股票简称"": ""富乐德"", ""总股本"": 743187598.0, ""流通股"": 362977781.0, ""总市值"": 40265904059.64, ""流通市值"": 19666136174.579998, ""行业"": ""半导体"", ""上市时间"": ""2022-12-30""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""9.82%"", ""营业总收入同比增长率"": ""28.34%"", ""流动比率"": ""5.21"", ""速动比率"": ""4.32"", ""资产负债率"": ""15.03%""}",2025-05-28,2025-06-01,47.54,42.72,-0.1013883045856121,跌5+
True,"{""股票代码"": ""301297"", ""股票简称"": ""富乐德"", ""总股本"": 743187598.0, ""流通股"": 362977781.0, ""总市值"": 40265904059.64, ""流通市值"": 19666136174.579998, ""行业"": ""半导体"", ""上市时间"": ""2022-12-30""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""9.82%"", ""营业总收入同比增长率"": ""28.34%"", ""流动比率"": ""5.21"", ""速动比率"": ""4.32"", ""资产负债率"": ""15.03%""}",2025-06-04,2025-06-08,42.72,42.23,-0.011470037453183535,跌2
True,"{""股票代码"": ""301297"", ""股票简称"": ""富乐德"", ""总股本"": 743187598.0, ""流通股"": 362977781.0, ""总市值"": 40265904059.64, ""流通市值"": 19666136174.579998, ""行业"": ""半导体"", ""上市时间"": ""2022-12-30""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""9.82%"", ""营业总收入同比增长率"": ""28.34%"", ""流动比率"": ""5.21"", ""速动比率"": ""4.32"", ""资产负债率"": ""15.03%""}",2025-06-11,2025-06-15,42.23,40.08,-0.0509116741652853,跌5+
True,"{""股票代码"": ""301297"", ""股票简称"": ""富乐德"", ""总股本"": 743187598.0, ""流通股"": 362977781.0, ""总市值"": 40265904059.64, ""流通市值"": 19666136174.579998, ""行业"": ""半导体"", ""上市时间"": ""2022-12-30""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""9.82%"", ""营业总收入同比增长率"": ""28.34%"", ""流动比率"": ""5.21"", ""速动比率"": ""4.32"", ""资产负债率"": ""15.03%""}",2025-06-18,2025-06-22,40.08,38.33,-0.04366267465069862,跌5
True,"{""股票代码"": ""301297"", ""股票简称"": ""富乐德"", ""总股本"": 743187598.0, ""流通股"": 362977781.0, ""总市值"": 40265904059.64, ""流通市值"": 19666136174.579998, ""行业"": ""半导体"", ""上市时间"": ""2022-12-30""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""9.82%"", ""营业总收入同比增长率"": ""28.34%"", ""流动比率"": ""5.21"", ""速动比率"": ""4.32"", ""资产负债率"": ""15.03%""}",2025-06-25,2025-06-29,38.33,39.97,0.042786329246021326,涨5
True,"{""股票代码"": ""301297"", ""股票简称"": ""富乐德"", ""总股本"": 743187598.0, ""流通股"": 362977781.0, ""总市值"": 40265904059.64, ""流通市值"": 19666136174.579998, ""行业"": ""半导体"", ""上市时间"": ""2022-12-30""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-129.52%"", ""营业总收入同比增长率"": ""-256.99%"", ""流动比率"": ""3.65"", ""速动比率"": ""2.93"", ""资产负债率"": ""18.00%""}",2025-07-02,2025-07-06,39.97,40.66,0.017262947210407775,涨2
True,"{""股票代码"": ""301297"", ""股票简称"": ""富乐德"", ""总股本"": 743187598.0, ""流通股"": 362977781.0, ""总市值"": 40265904059.64, ""流通市值"": 19666136174.579998, ""行业"": ""半导体"", ""上市时间"": ""2022-12-30""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-129.52%"", ""营业总收入同比增长率"": ""-256.99%"", ""流动比率"": ""3.65"", ""速动比率"": ""2.93"", ""资产负债率"": ""18.00%""}",2025-07-09,2025-07-13,40.66,40.53,-0.0031972454500737157,平
True,"{""股票代码"": ""301297"", ""股票简称"": ""富乐德"", ""总股本"": 743187598.0, ""流通股"": 362977781.0, ""总市值"": 40265904059.64, ""流通市值"": 19666136174.579998, ""行业"": ""半导体"", ""上市时间"": ""2022-12-30""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-129.52%"", ""营业总收入同比增长率"": ""-256.99%"", ""流动比率"": ""3.65"", ""速动比率"": ""2.93"", ""资产负债率"": ""18.00%""}",2025-07-16,2025-07-20,40.53,41.58,0.025906735751295207,涨3
True,"{""股票代码"": ""301297"", ""股票简称"": ""富乐德"", ""总股本"": 743187598.0, ""流通股"": 362977781.0, ""总市值"": 40265904059.64, ""流通市值"": 19666136174.579998, ""行业"": ""半导体"", ""上市时间"": ""2022-12-30""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-129.52%"", ""营业总收入同比增长率"": ""-256.99%"", ""流动比率"": ""3.65"", ""速动比率"": ""2.93"", ""资产负债率"": ""18.00%""}",2025-07-23,2025-07-27,41.58,41.97,0.009379509379509487,涨1
True,"{""股票代码"": ""301297"", ""股票简称"": ""富乐德"", ""总股本"": 743187598.0, ""流通股"": 362977781.0, ""总市值"": 40265904059.64, ""流通市值"": 19666136174.579998, ""行业"": ""半导体"", ""上市时间"": ""2022-12-30""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-129.52%"", ""营业总收入同比增长率"": ""-256.99%"", ""流动比率"": ""3.65"", ""速动比率"": ""2.93"", ""资产负债率"": ""18.00%""}",2025-07-30,2025-08-03,41.97,40.42,-0.03693114129139852,跌4
