数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-26.79%"", ""营业总收入同比增长率"": ""49.00%"", ""流动比率"": ""1.53"", ""速动比率"": ""1.06"", ""资产负债率"": ""41.32%""}",2025-05-28,2025-06-01,9.73,9.79,0.006166495375128367,涨1
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-26.79%"", ""营业总收入同比增长率"": ""49.00%"", ""流动比率"": ""1.53"", ""速动比率"": ""1.06"", ""资产负债率"": ""41.32%""}",2025-06-04,2025-06-08,9.79,9.88,0.009193054136874546,涨1
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-26.79%"", ""营业总收入同比增长率"": ""49.00%"", ""流动比率"": ""1.53"", ""速动比率"": ""1.06"", ""资产负债率"": ""41.32%""}",2025-06-11,2025-06-15,9.88,10.04,0.0161943319838056,涨2
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-26.79%"", ""营业总收入同比增长率"": ""49.00%"", ""流动比率"": ""1.53"", ""速动比率"": ""1.06"", ""资产负债率"": ""41.32%""}",2025-06-18,2025-06-22,10.04,10.62,0.05776892430278879,涨5+
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-26.79%"", ""营业总收入同比增长率"": ""49.00%"", ""流动比率"": ""1.53"", ""速动比率"": ""1.06"", ""资产负债率"": ""41.32%""}",2025-06-25,2025-06-29,10.62,10.86,0.02259887005649719,涨3
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-71.55%"", ""营业总收入同比增长率"": ""0.03%"", ""流动比率"": ""1.23"", ""速动比率"": ""0.91"", ""资产负债率"": ""43.41%""}",2025-07-02,2025-07-06,10.86,12.0,0.1049723756906078,涨5+
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-71.55%"", ""营业总收入同比增长率"": ""0.03%"", ""流动比率"": ""1.23"", ""速动比率"": ""0.91"", ""资产负债率"": ""43.41%""}",2025-07-09,2025-07-13,12.0,12.16,0.01333333333333342,涨2
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-71.55%"", ""营业总收入同比增长率"": ""0.03%"", ""流动比率"": ""1.23"", ""速动比率"": ""0.91"", ""资产负债率"": ""43.41%""}",2025-07-16,2025-07-20,12.16,13.24,0.08881578947368429,涨5+
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-71.55%"", ""营业总收入同比增长率"": ""0.03%"", ""流动比率"": ""1.23"", ""速动比率"": ""0.91"", ""资产负债率"": ""43.41%""}",2025-07-23,2025-07-27,13.24,12.99,-0.018882175226586084,跌2
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-71.55%"", ""营业总收入同比增长率"": ""0.03%"", ""流动比率"": ""1.23"", ""速动比率"": ""0.91"", ""资产负债率"": ""43.41%""}",2025-07-30,2025-08-03,12.99,12.8,-0.014626635873749017,跌2
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-71.55%"", ""营业总收入同比增长率"": ""0.03%"", ""流动比率"": ""1.23"", ""速动比率"": ""0.91"", ""资产负债率"": ""43.41%""}",2025-08-06,2025-08-10,12.8,13.67,0.06796874999999991,涨5+
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-71.55%"", ""营业总收入同比增长率"": ""0.03%"", ""流动比率"": ""1.23"", ""速动比率"": ""0.91"", ""资产负债率"": ""43.41%""}",2025-08-13,2025-08-17,13.67,13.74,0.00512070226773953,涨1
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-71.55%"", ""营业总收入同比增长率"": ""0.03%"", ""流动比率"": ""1.23"", ""速动比率"": ""0.91"", ""资产负债率"": ""43.41%""}",2025-08-20,2025-08-24,13.74,15.29,0.11280931586608434,涨5+
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-71.55%"", ""营业总收入同比增长率"": ""0.03%"", ""流动比率"": ""1.23"", ""速动比率"": ""0.91"", ""资产负债率"": ""43.41%""}",2025-08-27,2025-08-31,15.29,,,
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-71.55%"", ""营业总收入同比增长率"": ""0.03%"", ""流动比率"": ""1.23"", ""速动比率"": ""0.91"", ""资产负债率"": ""43.41%""}",2025-09-03,2025-09-07,,13.32,,
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-71.55%"", ""营业总收入同比增长率"": ""0.03%"", ""流动比率"": ""1.23"", ""速动比率"": ""0.91"", ""资产负债率"": ""43.41%""}",2025-09-10,2025-09-14,13.32,13.75,0.03228228228228236,涨4
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-71.55%"", ""营业总收入同比增长率"": ""0.03%"", ""流动比率"": ""1.23"", ""速动比率"": ""0.91"", ""资产负债率"": ""43.41%""}",2025-09-17,2025-09-21,13.75,13.33,-0.030545454545454542,跌4
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-71.55%"", ""营业总收入同比增长率"": ""0.03%"", ""流动比率"": ""1.23"", ""速动比率"": ""0.91"", ""资产负债率"": ""43.41%""}",2025-09-24,2025-09-28,13.33,13.28,-0.0037509377344336903,平
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""-99.88%"", ""营业总收入同比增长率"": ""-26.74%"", ""流动比率"": ""1.09"", ""速动比率"": ""0.79"", ""资产负债率"": ""41.46%""}",2025-10-01,2025-10-05,13.28,13.54,0.01957831325301207,涨2
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""-99.88%"", ""营业总收入同比增长率"": ""-26.74%"", ""流动比率"": ""1.09"", ""速动比率"": ""0.79"", ""资产负债率"": ""41.46%""}",2025-10-08,2025-10-12,13.54,13.81,0.01994091580502233,涨2
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""-99.88%"", ""营业总收入同比增长率"": ""-26.74%"", ""流动比率"": ""1.09"", ""速动比率"": ""0.79"", ""资产负债率"": ""41.46%""}",2025-10-15,2025-10-19,13.81,14.21,0.028964518464880573,涨3
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""-99.88%"", ""营业总收入同比增长率"": ""-26.74%"", ""流动比率"": ""1.09"", ""速动比率"": ""0.79"", ""资产负债率"": ""41.46%""}",2025-10-22,2025-10-26,14.21,14.1,-0.007741027445461013,跌1
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""-99.88%"", ""营业总收入同比增长率"": ""-26.74%"", ""流动比率"": ""1.09"", ""速动比率"": ""0.79"", ""资产负债率"": ""41.46%""}",2025-10-29,2025-11-02,14.1,13.9,-0.014184397163120477,跌2
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""-99.88%"", ""营业总收入同比增长率"": ""-26.74%"", ""流动比率"": ""1.09"", ""速动比率"": ""0.79"", ""资产负债率"": ""41.46%""}",2025-11-05,2025-11-09,13.9,14.11,0.01510791366906461,涨2
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""-99.88%"", ""营业总收入同比增长率"": ""-26.74%"", ""流动比率"": ""1.09"", ""速动比率"": ""0.79"", ""资产负债率"": ""41.46%""}",2025-11-12,2025-11-16,14.11,14.12,0.0007087172218285254,平
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""-99.88%"", ""营业总收入同比增长率"": ""-26.74%"", ""流动比率"": ""1.09"", ""速动比率"": ""0.79"", ""资产负债率"": ""41.46%""}",2025-11-19,2025-11-23,14.12,13.51,-0.043201133144475934,跌5
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""-99.88%"", ""营业总收入同比增长率"": ""-26.74%"", ""流动比率"": ""1.09"", ""速动比率"": ""0.79"", ""资产负债率"": ""41.46%""}",2025-11-26,2025-11-30,13.51,13.87,0.02664692820133241,涨3
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""-99.88%"", ""营业总收入同比增长率"": ""-26.74%"", ""流动比率"": ""1.09"", ""速动比率"": ""0.79"", ""资产负债率"": ""41.46%""}",2025-12-03,2025-12-07,13.87,13.76,-0.007930785868781487,跌1
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""-99.88%"", ""营业总收入同比增长率"": ""-26.74%"", ""流动比率"": ""1.09"", ""速动比率"": ""0.79"", ""资产负债率"": ""41.46%""}",2025-12-10,2025-12-14,13.76,13.36,-0.029069767441860517,跌3
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""-99.88%"", ""营业总收入同比增长率"": ""-26.74%"", ""流动比率"": ""1.09"", ""速动比率"": ""0.79"", ""资产负债率"": ""41.46%""}",2025-12-17,2025-12-21,13.36,13.18,-0.013473053892215536,跌2
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""-99.88%"", ""营业总收入同比增长率"": ""-26.74%"", ""流动比率"": ""1.09"", ""速动比率"": ""0.79"", ""资产负债率"": ""41.46%""}",2025-12-24,2025-12-28,13.18,13.11,-0.00531107738998482,跌1
True,"{""股票代码"": ""603213"", ""股票简称"": ""镇洋发展"", ""总股本"": 441972355.0, ""流通股"": 441972355.0, ""总市值"": 6010824028.0, ""流通市值"": 6010824028.0, ""行业"": ""化学原料"", ""上市时间"": ""2021-11-11""}","{""报告期"": ""2025-12-31"", ""净利润同比增长率"": ""-40.24%"", ""营业总收入同比增长率"": ""-26.46%"", ""流动比率"": ""0.95"", ""速动比率"": ""0.76"", ""资产负债率"": ""42.79%""}",2025-12-31,2026-01-04,13.11,13.13,0.0015255530129671957,平
