数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""688185"", ""股票简称"": ""康希诺"", ""总股本"": 247043801.0, ""流通股"": 114372901.0, ""总市值"": 14817687183.98, ""流通市值"": 6860086601.98, ""行业"": ""生物制品"", ""上市时间"": ""2020-08-13""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""93.21%"", ""营业总收入同比增长率"": ""20.02%"", ""流动比率"": ""2.65"", ""速动比率"": ""2.42"", ""资产负债率"": ""37.36%""}",2025-05-28,2025-06-01,57.5,58.69,0.020695652173913004,涨3
True,"{""股票代码"": ""688185"", ""股票简称"": ""康希诺"", ""总股本"": 247043801.0, ""流通股"": 114372901.0, ""总市值"": 14817687183.98, ""流通市值"": 6860086601.98, ""行业"": ""生物制品"", ""上市时间"": ""2020-08-13""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""93.21%"", ""营业总收入同比增长率"": ""20.02%"", ""流动比率"": ""2.65"", ""速动比率"": ""2.42"", ""资产负债率"": ""37.36%""}",2025-06-04,2025-06-08,58.69,59.53,0.014312489350826407,涨2
True,"{""股票代码"": ""688185"", ""股票简称"": ""康希诺"", ""总股本"": 247043801.0, ""流通股"": 114372901.0, ""总市值"": 14817687183.98, ""流通市值"": 6860086601.98, ""行业"": ""生物制品"", ""上市时间"": ""2020-08-13""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""93.21%"", ""营业总收入同比增长率"": ""20.02%"", ""流动比率"": ""2.65"", ""速动比率"": ""2.42"", ""资产负债率"": ""37.36%""}",2025-06-11,2025-06-15,59.53,60.45,0.015454392743154743,涨2
True,"{""股票代码"": ""688185"", ""股票简称"": ""康希诺"", ""总股本"": 247043801.0, ""流通股"": 114372901.0, ""总市值"": 14817687183.98, ""流通市值"": 6860086601.98, ""行业"": ""生物制品"", ""上市时间"": ""2020-08-13""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""93.21%"", ""营业总收入同比增长率"": ""20.02%"", ""流动比率"": ""2.65"", ""速动比率"": ""2.42"", ""资产负债率"": ""37.36%""}",2025-06-18,2025-06-22,60.45,60.8,0.005789909015715411,涨1
True,"{""股票代码"": ""688185"", ""股票简称"": ""康希诺"", ""总股本"": 247043801.0, ""流通股"": 114372901.0, ""总市值"": 14817687183.98, ""流通市值"": 6860086601.98, ""行业"": ""生物制品"", ""上市时间"": ""2020-08-13""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""93.21%"", ""营业总收入同比增长率"": ""20.02%"", ""流动比率"": ""2.65"", ""速动比率"": ""2.42"", ""资产负债率"": ""37.36%""}",2025-06-25,2025-06-29,60.8,58.5,-0.03782894736842102,跌4
True,"{""股票代码"": ""688185"", ""股票简称"": ""康希诺"", ""总股本"": 247043801.0, ""流通股"": 114372901.0, ""总市值"": 14817687183.98, ""流通市值"": 6860086601.98, ""行业"": ""生物制品"", ""上市时间"": ""2020-08-13""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""96.49%"", ""营业总收入同比增长率"": ""29.62%"", ""流动比率"": ""2.57"", ""速动比率"": ""2.15"", ""资产负债率"": ""36.36%""}",2025-07-02,2025-07-06,58.5,60.3,0.03076923076923066,涨4
True,"{""股票代码"": ""688185"", ""股票简称"": ""康希诺"", ""总股本"": 247043801.0, ""流通股"": 114372901.0, ""总市值"": 14817687183.98, ""流通市值"": 6860086601.98, ""行业"": ""生物制品"", ""上市时间"": ""2020-08-13""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""96.49%"", ""营业总收入同比增长率"": ""29.62%"", ""流动比率"": ""2.57"", ""速动比率"": ""2.15"", ""资产负债率"": ""36.36%""}",2025-07-09,2025-07-13,60.3,61.99,0.028026533996683423,涨3
True,"{""股票代码"": ""688185"", ""股票简称"": ""康希诺"", ""总股本"": 247043801.0, ""流通股"": 114372901.0, ""总市值"": 14817687183.98, ""流通市值"": 6860086601.98, ""行业"": ""生物制品"", ""上市时间"": ""2020-08-13""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""96.49%"", ""营业总收入同比增长率"": ""29.62%"", ""流动比率"": ""2.57"", ""速动比率"": ""2.15"", ""资产负债率"": ""36.36%""}",2025-07-16,2025-07-20,61.99,68.0,0.0969511211485723,涨5+
True,"{""股票代码"": ""688185"", ""股票简称"": ""康希诺"", ""总股本"": 247043801.0, ""流通股"": 114372901.0, ""总市值"": 14817687183.98, ""流通市值"": 6860086601.98, ""行业"": ""生物制品"", ""上市时间"": ""2020-08-13""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""96.49%"", ""营业总收入同比增长率"": ""29.62%"", ""流动比率"": ""2.57"", ""速动比率"": ""2.15"", ""资产负债率"": ""36.36%""}",2025-07-23,2025-07-27,68.0,70.88,0.04235294117647048,涨5
True,"{""股票代码"": ""688185"", ""股票简称"": ""康希诺"", ""总股本"": 247043801.0, ""流通股"": 114372901.0, ""总市值"": 14817687183.98, ""流通市值"": 6860086601.98, ""行业"": ""生物制品"", ""上市时间"": ""2020-08-13""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""96.49%"", ""营业总收入同比增长率"": ""29.62%"", ""流动比率"": ""2.57"", ""速动比率"": ""2.15"", ""资产负债率"": ""36.36%""}",2025-07-30,2025-08-03,70.88,79.81,0.12598758465011306,涨5+
True,"{""股票代码"": ""688185"", ""股票简称"": ""康希诺"", ""总股本"": 247043801.0, ""流通股"": 114372901.0, ""总市值"": 14817687183.98, ""流通市值"": 6860086601.98, ""行业"": ""生物制品"", ""上市时间"": ""2020-08-13""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""96.49%"", ""营业总收入同比增长率"": ""29.62%"", ""流动比率"": ""2.57"", ""速动比率"": ""2.15"", ""资产负债率"": ""36.36%""}",2025-08-06,2025-08-10,79.81,83.75,0.049367247212128706,涨5
True,"{""股票代码"": ""688185"", ""股票简称"": ""康希诺"", ""总股本"": 247043801.0, ""流通股"": 114372901.0, ""总市值"": 14817687183.98, ""流通市值"": 6860086601.98, ""行业"": ""生物制品"", ""上市时间"": ""2020-08-13""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""96.49%"", ""营业总收入同比增长率"": ""29.62%"", ""流动比率"": ""2.57"", ""速动比率"": ""2.15"", ""资产负债率"": ""36.36%""}",2025-08-13,2025-08-17,83.75,84.44,0.008238805970149254,涨1
True,"{""股票代码"": ""688185"", ""股票简称"": ""康希诺"", ""总股本"": 247043801.0, ""流通股"": 114372901.0, ""总市值"": 14817687183.98, ""流通市值"": 6860086601.98, ""行业"": ""生物制品"", ""上市时间"": ""2020-08-13""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""96.49%"", ""营业总收入同比增长率"": ""29.62%"", ""流动比率"": ""2.57"", ""速动比率"": ""2.15"", ""资产负债率"": ""36.36%""}",2025-08-20,2025-08-24,84.44,87.55,0.036830885836096616,涨4
True,"{""股票代码"": ""688185"", ""股票简称"": ""康希诺"", ""总股本"": 247043801.0, ""流通股"": 114372901.0, ""总市值"": 14817687183.98, ""流通市值"": 6860086601.98, ""行业"": ""生物制品"", ""上市时间"": ""2020-08-13""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""96.49%"", ""营业总收入同比增长率"": ""29.62%"", ""流动比率"": ""2.57"", ""速动比率"": ""2.15"", ""资产负债率"": ""36.36%""}",2025-08-27,2025-08-31,87.55,82.44,-0.058366647629925716,跌5+
