数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""603266"", ""股票简称"": ""天龙股份"", ""总股本"": 198886750.0, ""流通股"": 198886750.0, ""总市值"": 4093089314.9999995, ""流通市值"": 4093089314.9999995, ""行业"": ""汽车零部件"", ""上市时间"": ""2017-01-10""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-22.35%"", ""营业总收入同比增长率"": ""-8.56%"", ""流动比率"": ""2.86"", ""速动比率"": ""2.35"", ""资产负债率"": ""26.18%""}",2025-05-28,2025-06-01,17.99,17.84,-0.008337965536409087,跌1
True,"{""股票代码"": ""603266"", ""股票简称"": ""天龙股份"", ""总股本"": 198886750.0, ""流通股"": 198886750.0, ""总市值"": 4093089314.9999995, ""流通市值"": 4093089314.9999995, ""行业"": ""汽车零部件"", ""上市时间"": ""2017-01-10""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-22.35%"", ""营业总收入同比增长率"": ""-8.56%"", ""流动比率"": ""2.86"", ""速动比率"": ""2.35"", ""资产负债率"": ""26.18%""}",2025-06-04,2025-06-08,17.84,18.11,0.015134529147982079,涨2
True,"{""股票代码"": ""603266"", ""股票简称"": ""天龙股份"", ""总股本"": 198886750.0, ""流通股"": 198886750.0, ""总市值"": 4093089314.9999995, ""流通市值"": 4093089314.9999995, ""行业"": ""汽车零部件"", ""上市时间"": ""2017-01-10""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-22.35%"", ""营业总收入同比增长率"": ""-8.56%"", ""流动比率"": ""2.86"", ""速动比率"": ""2.35"", ""资产负债率"": ""26.18%""}",2025-06-11,2025-06-15,18.11,17.61,-0.027609055770292712,跌3
True,"{""股票代码"": ""603266"", ""股票简称"": ""天龙股份"", ""总股本"": 198886750.0, ""流通股"": 198886750.0, ""总市值"": 4093089314.9999995, ""流通市值"": 4093089314.9999995, ""行业"": ""汽车零部件"", ""上市时间"": ""2017-01-10""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-22.35%"", ""营业总收入同比增长率"": ""-8.56%"", ""流动比率"": ""2.86"", ""速动比率"": ""2.35"", ""资产负债率"": ""26.18%""}",2025-06-18,2025-06-22,17.61,17.19,-0.023850085178875546,跌3
True,"{""股票代码"": ""603266"", ""股票简称"": ""天龙股份"", ""总股本"": 198886750.0, ""流通股"": 198886750.0, ""总市值"": 4093089314.9999995, ""流通市值"": 4093089314.9999995, ""行业"": ""汽车零部件"", ""上市时间"": ""2017-01-10""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-22.35%"", ""营业总收入同比增长率"": ""-8.56%"", ""流动比率"": ""2.86"", ""速动比率"": ""2.35"", ""资产负债率"": ""26.18%""}",2025-06-25,2025-06-29,17.19,18.41,0.07097149505526468,涨5+
True,"{""股票代码"": ""603266"", ""股票简称"": ""天龙股份"", ""总股本"": 198886750.0, ""流通股"": 198886750.0, ""总市值"": 4093089314.9999995, ""流通市值"": 4093089314.9999995, ""行业"": ""汽车零部件"", ""上市时间"": ""2017-01-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""23.75%"", ""营业总收入同比增长率"": ""-2.79%"", ""流动比率"": ""2.74"", ""速动比率"": ""2.25"", ""资产负债率"": ""27.14%""}",2025-07-02,2025-07-06,18.41,17.76,-0.035306898424769084,跌4
True,"{""股票代码"": ""603266"", ""股票简称"": ""天龙股份"", ""总股本"": 198886750.0, ""流通股"": 198886750.0, ""总市值"": 4093089314.9999995, ""流通市值"": 4093089314.9999995, ""行业"": ""汽车零部件"", ""上市时间"": ""2017-01-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""23.75%"", ""营业总收入同比增长率"": ""-2.79%"", ""流动比率"": ""2.74"", ""速动比率"": ""2.25"", ""资产负债率"": ""27.14%""}",2025-07-09,2025-07-13,17.76,17.84,0.0045045045045044585,平
True,"{""股票代码"": ""603266"", ""股票简称"": ""天龙股份"", ""总股本"": 198886750.0, ""流通股"": 198886750.0, ""总市值"": 4093089314.9999995, ""流通市值"": 4093089314.9999995, ""行业"": ""汽车零部件"", ""上市时间"": ""2017-01-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""23.75%"", ""营业总收入同比增长率"": ""-2.79%"", ""流动比率"": ""2.74"", ""速动比率"": ""2.25"", ""资产负债率"": ""27.14%""}",2025-07-16,2025-07-20,17.84,20.17,0.13060538116591935,涨5+
True,"{""股票代码"": ""603266"", ""股票简称"": ""天龙股份"", ""总股本"": 198886750.0, ""流通股"": 198886750.0, ""总市值"": 4093089314.9999995, ""流通市值"": 4093089314.9999995, ""行业"": ""汽车零部件"", ""上市时间"": ""2017-01-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""23.75%"", ""营业总收入同比增长率"": ""-2.79%"", ""流动比率"": ""2.74"", ""速动比率"": ""2.25"", ""资产负债率"": ""27.14%""}",2025-07-23,2025-07-27,20.17,22.32,0.10659395141298944,涨5+
True,"{""股票代码"": ""603266"", ""股票简称"": ""天龙股份"", ""总股本"": 198886750.0, ""流通股"": 198886750.0, ""总市值"": 4093089314.9999995, ""流通市值"": 4093089314.9999995, ""行业"": ""汽车零部件"", ""上市时间"": ""2017-01-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""23.75%"", ""营业总收入同比增长率"": ""-2.79%"", ""流动比率"": ""2.74"", ""速动比率"": ""2.25"", ""资产负债率"": ""27.14%""}",2025-07-30,2025-08-03,22.32,20.91,-0.06317204301075274,跌5+
True,"{""股票代码"": ""603266"", ""股票简称"": ""天龙股份"", ""总股本"": 198886750.0, ""流通股"": 198886750.0, ""总市值"": 4093089314.9999995, ""流通市值"": 4093089314.9999995, ""行业"": ""汽车零部件"", ""上市时间"": ""2017-01-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""23.75%"", ""营业总收入同比增长率"": ""-2.79%"", ""流动比率"": ""2.74"", ""速动比率"": ""2.25"", ""资产负债率"": ""27.14%""}",2025-08-06,2025-08-10,20.91,22.1,0.05691056910569103,涨5+
True,"{""股票代码"": ""603266"", ""股票简称"": ""天龙股份"", ""总股本"": 198886750.0, ""流通股"": 198886750.0, ""总市值"": 4093089314.9999995, ""流通市值"": 4093089314.9999995, ""行业"": ""汽车零部件"", ""上市时间"": ""2017-01-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""23.75%"", ""营业总收入同比增长率"": ""-2.79%"", ""流动比率"": ""2.74"", ""速动比率"": ""2.25"", ""资产负债率"": ""27.14%""}",2025-08-13,2025-08-17,22.1,21.58,-0.02352941176470602,跌3
True,"{""股票代码"": ""603266"", ""股票简称"": ""天龙股份"", ""总股本"": 198886750.0, ""流通股"": 198886750.0, ""总市值"": 4093089314.9999995, ""流通市值"": 4093089314.9999995, ""行业"": ""汽车零部件"", ""上市时间"": ""2017-01-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""23.75%"", ""营业总收入同比增长率"": ""-2.79%"", ""流动比率"": ""2.74"", ""速动比率"": ""2.25"", ""资产负债率"": ""27.14%""}",2025-08-20,2025-08-24,21.58,22.86,0.05931417979610765,涨5+
True,"{""股票代码"": ""603266"", ""股票简称"": ""天龙股份"", ""总股本"": 198886750.0, ""流通股"": 198886750.0, ""总市值"": 4093089314.9999995, ""流通市值"": 4093089314.9999995, ""行业"": ""汽车零部件"", ""上市时间"": ""2017-01-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""23.75%"", ""营业总收入同比增长率"": ""-2.79%"", ""流动比率"": ""2.74"", ""速动比率"": ""2.25"", ""资产负债率"": ""27.14%""}",2025-08-27,2025-08-31,22.86,21.35,-0.06605424321959752,跌5+
