数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""000338"", ""股票简称"": ""潍柴动力"", ""总股本"": 8712397096.0, ""流通股"": 5003493022.0, ""总市值"": 302930047027.92004, ""流通市值"": 173971452374.94, ""行业"": ""汽车零部件"", ""上市时间"": ""2007-04-30""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""4.27%"", ""营业总收入同比增长率"": ""1.92%"", ""流动比率"": ""1.20"", ""速动比率"": ""0.90"", ""资产负债率"": ""64.60%""}",2025-05-28,2025-06-01,14.51,14.34,-0.011716057891109521,跌2
True,"{""股票代码"": ""000338"", ""股票简称"": ""潍柴动力"", ""总股本"": 8712397096.0, ""流通股"": 5003493022.0, ""总市值"": 302930047027.92004, ""流通市值"": 173971452374.94, ""行业"": ""汽车零部件"", ""上市时间"": ""2007-04-30""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""4.27%"", ""营业总收入同比增长率"": ""1.92%"", ""流动比率"": ""1.20"", ""速动比率"": ""0.90"", ""资产负债率"": ""64.60%""}",2025-06-04,2025-06-08,14.34,14.51,0.011854951185495066,涨2
True,"{""股票代码"": ""000338"", ""股票简称"": ""潍柴动力"", ""总股本"": 8712397096.0, ""流通股"": 5003493022.0, ""总市值"": 302930047027.92004, ""流通市值"": 173971452374.94, ""行业"": ""汽车零部件"", ""上市时间"": ""2007-04-30""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""4.27%"", ""营业总收入同比增长率"": ""1.92%"", ""流动比率"": ""1.20"", ""速动比率"": ""0.90"", ""资产负债率"": ""64.60%""}",2025-06-11,2025-06-15,14.51,14.78,0.01860785665058584,涨2
True,"{""股票代码"": ""000338"", ""股票简称"": ""潍柴动力"", ""总股本"": 8712397096.0, ""流通股"": 5003493022.0, ""总市值"": 302930047027.92004, ""流通市值"": 173971452374.94, ""行业"": ""汽车零部件"", ""上市时间"": ""2007-04-30""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""4.27%"", ""营业总收入同比增长率"": ""1.92%"", ""流动比率"": ""1.20"", ""速动比率"": ""0.90"", ""资产负债率"": ""64.60%""}",2025-06-18,2025-06-22,14.78,14.57,-0.01420838971583216,跌2
True,"{""股票代码"": ""000338"", ""股票简称"": ""潍柴动力"", ""总股本"": 8712397096.0, ""流通股"": 5003493022.0, ""总市值"": 302930047027.92004, ""流通市值"": 173971452374.94, ""行业"": ""汽车零部件"", ""上市时间"": ""2007-04-30""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""4.27%"", ""营业总收入同比增长率"": ""1.92%"", ""流动比率"": ""1.20"", ""速动比率"": ""0.90"", ""资产负债率"": ""64.60%""}",2025-06-25,2025-06-29,14.57,14.7,0.008922443376801592,涨1
True,"{""股票代码"": ""000338"", ""股票简称"": ""潍柴动力"", ""总股本"": 8712397096.0, ""流通股"": 5003493022.0, ""总市值"": 302930047027.92004, ""流通市值"": 173971452374.94, ""行业"": ""汽车零部件"", ""上市时间"": ""2007-04-30""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-11.23%"", ""营业总收入同比增长率"": ""-0.75%"", ""流动比率"": ""1.15"", ""速动比率"": ""0.85"", ""资产负债率"": ""65.43%""}",2025-07-02,2025-07-06,14.7,14.58,-0.008163265306122436,跌1
True,"{""股票代码"": ""000338"", ""股票简称"": ""潍柴动力"", ""总股本"": 8712397096.0, ""流通股"": 5003493022.0, ""总市值"": 302930047027.92004, ""流通市值"": 173971452374.94, ""行业"": ""汽车零部件"", ""上市时间"": ""2007-04-30""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-11.23%"", ""营业总收入同比增长率"": ""-0.75%"", ""流动比率"": ""1.15"", ""速动比率"": ""0.85"", ""资产负债率"": ""65.43%""}",2025-07-09,2025-07-13,14.58,14.62,0.00274348422496562,平
True,"{""股票代码"": ""000338"", ""股票简称"": ""潍柴动力"", ""总股本"": 8712397096.0, ""流通股"": 5003493022.0, ""总市值"": 302930047027.92004, ""流通市值"": 173971452374.94, ""行业"": ""汽车零部件"", ""上市时间"": ""2007-04-30""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-11.23%"", ""营业总收入同比增长率"": ""-0.75%"", ""流动比率"": ""1.15"", ""速动比率"": ""0.85"", ""资产负债率"": ""65.43%""}",2025-07-16,2025-07-20,14.62,14.9,0.019151846785225857,涨2
True,"{""股票代码"": ""000338"", ""股票简称"": ""潍柴动力"", ""总股本"": 8712397096.0, ""流通股"": 5003493022.0, ""总市值"": 302930047027.92004, ""流通市值"": 173971452374.94, ""行业"": ""汽车零部件"", ""上市时间"": ""2007-04-30""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-11.23%"", ""营业总收入同比增长率"": ""-0.75%"", ""流动比率"": ""1.15"", ""速动比率"": ""0.85"", ""资产负债率"": ""65.43%""}",2025-07-23,2025-07-27,14.9,15.26,0.024161073825503365,涨3
True,"{""股票代码"": ""000338"", ""股票简称"": ""潍柴动力"", ""总股本"": 8712397096.0, ""流通股"": 5003493022.0, ""总市值"": 302930047027.92004, ""流通市值"": 173971452374.94, ""行业"": ""汽车零部件"", ""上市时间"": ""2007-04-30""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-11.23%"", ""营业总收入同比增长率"": ""-0.75%"", ""流动比率"": ""1.15"", ""速动比率"": ""0.85"", ""资产负债率"": ""65.43%""}",2025-07-30,2025-08-03,15.26,14.78,-0.03145478374836175,跌4
True,"{""股票代码"": ""000338"", ""股票简称"": ""潍柴动力"", ""总股本"": 8712397096.0, ""流通股"": 5003493022.0, ""总市值"": 302930047027.92004, ""流通市值"": 173971452374.94, ""行业"": ""汽车零部件"", ""上市时间"": ""2007-04-30""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-11.23%"", ""营业总收入同比增长率"": ""-0.75%"", ""流动比率"": ""1.15"", ""速动比率"": ""0.85"", ""资产负债率"": ""65.43%""}",2025-08-06,2025-08-10,14.78,14.93,0.010148849797023018,涨2
