数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""000551"", ""股票简称"": ""创元科技"", ""总股本"": 484733046.0, ""流通股"": 484547202.0, ""总市值"": 8284087756.14, ""流通市值"": 8280911682.18, ""行业"": ""环保设备Ⅱ"", ""上市时间"": ""1994-01-06""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""27.15%"", ""营业总收入同比增长率"": ""0.37%"", ""流动比率"": ""1.85"", ""速动比率"": ""1.16"", ""资产负债率"": ""37.73%""}",2025-05-28,2025-06-01,10.11,10.22,0.010880316518298905,涨2
True,"{""股票代码"": ""000551"", ""股票简称"": ""创元科技"", ""总股本"": 484733046.0, ""流通股"": 484547202.0, ""总市值"": 8284087756.14, ""流通市值"": 8280911682.18, ""行业"": ""环保设备Ⅱ"", ""上市时间"": ""1994-01-06""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""27.15%"", ""营业总收入同比增长率"": ""0.37%"", ""流动比率"": ""1.85"", ""速动比率"": ""1.16"", ""资产负债率"": ""37.73%""}",2025-06-04,2025-06-08,10.22,10.2,-0.001956947162426781,平
True,"{""股票代码"": ""000551"", ""股票简称"": ""创元科技"", ""总股本"": 484733046.0, ""流通股"": 484547202.0, ""总市值"": 8284087756.14, ""流通市值"": 8280911682.18, ""行业"": ""环保设备Ⅱ"", ""上市时间"": ""1994-01-06""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""27.15%"", ""营业总收入同比增长率"": ""0.37%"", ""流动比率"": ""1.85"", ""速动比率"": ""1.16"", ""资产负债率"": ""37.73%""}",2025-06-11,2025-06-15,10.2,10.23,0.002941176470588447,平
True,"{""股票代码"": ""000551"", ""股票简称"": ""创元科技"", ""总股本"": 484733046.0, ""流通股"": 484547202.0, ""总市值"": 8284087756.14, ""流通市值"": 8280911682.18, ""行业"": ""环保设备Ⅱ"", ""上市时间"": ""1994-01-06""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""27.15%"", ""营业总收入同比增长率"": ""0.37%"", ""流动比率"": ""1.85"", ""速动比率"": ""1.16"", ""资产负债率"": ""37.73%""}",2025-06-18,2025-06-22,10.23,9.92,-0.030303030303030387,跌4
True,"{""股票代码"": ""000551"", ""股票简称"": ""创元科技"", ""总股本"": 484733046.0, ""流通股"": 484547202.0, ""总市值"": 8284087756.14, ""流通市值"": 8280911682.18, ""行业"": ""环保设备Ⅱ"", ""上市时间"": ""1994-01-06""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""27.15%"", ""营业总收入同比增长率"": ""0.37%"", ""流动比率"": ""1.85"", ""速动比率"": ""1.16"", ""资产负债率"": ""37.73%""}",2025-06-25,2025-06-29,9.92,10.53,0.061491935483870996,涨5+
True,"{""股票代码"": ""000551"", ""股票简称"": ""创元科技"", ""总股本"": 484733046.0, ""流通股"": 484547202.0, ""总市值"": 8284087756.14, ""流通市值"": 8280911682.18, ""行业"": ""环保设备Ⅱ"", ""上市时间"": ""1994-01-06""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-0.97%"", ""营业总收入同比增长率"": ""-17.05%"", ""流动比率"": ""1.81"", ""速动比率"": ""1.15"", ""资产负债率"": ""37.74%""}",2025-07-02,2025-07-06,10.53,10.53,0.0,平
True,"{""股票代码"": ""000551"", ""股票简称"": ""创元科技"", ""总股本"": 484733046.0, ""流通股"": 484547202.0, ""总市值"": 8284087756.14, ""流通市值"": 8280911682.18, ""行业"": ""环保设备Ⅱ"", ""上市时间"": ""1994-01-06""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-0.97%"", ""营业总收入同比增长率"": ""-17.05%"", ""流动比率"": ""1.81"", ""速动比率"": ""1.15"", ""资产负债率"": ""37.74%""}",2025-07-09,2025-07-13,10.53,10.73,0.018993352326685864,涨2
True,"{""股票代码"": ""000551"", ""股票简称"": ""创元科技"", ""总股本"": 484733046.0, ""流通股"": 484547202.0, ""总市值"": 8284087756.14, ""流通市值"": 8280911682.18, ""行业"": ""环保设备Ⅱ"", ""上市时间"": ""1994-01-06""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-0.97%"", ""营业总收入同比增长率"": ""-17.05%"", ""流动比率"": ""1.81"", ""速动比率"": ""1.15"", ""资产负债率"": ""37.74%""}",2025-07-16,2025-07-20,10.73,10.72,-0.0009319664492077884,平
True,"{""股票代码"": ""000551"", ""股票简称"": ""创元科技"", ""总股本"": 484733046.0, ""流通股"": 484547202.0, ""总市值"": 8284087756.14, ""流通市值"": 8280911682.18, ""行业"": ""环保设备Ⅱ"", ""上市时间"": ""1994-01-06""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-0.97%"", ""营业总收入同比增长率"": ""-17.05%"", ""流动比率"": ""1.81"", ""速动比率"": ""1.15"", ""资产负债率"": ""37.74%""}",2025-07-23,2025-07-27,10.72,11.19,0.04384328358208944,涨5
True,"{""股票代码"": ""000551"", ""股票简称"": ""创元科技"", ""总股本"": 484733046.0, ""流通股"": 484547202.0, ""总市值"": 8284087756.14, ""流通市值"": 8280911682.18, ""行业"": ""环保设备Ⅱ"", ""上市时间"": ""1994-01-06""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-0.97%"", ""营业总收入同比增长率"": ""-17.05%"", ""流动比率"": ""1.81"", ""速动比率"": ""1.15"", ""资产负债率"": ""37.74%""}",2025-07-30,2025-08-03,11.19,11.06,-0.011617515638963294,跌2
