数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""002140"", ""股票简称"": ""东华科技"", ""总股本"": 708013872.0, ""流通股"": 706998875.0, ""总市值"": 7667790233.76, ""流通市值"": 7656797816.25, ""行业"": ""专业工程"", ""上市时间"": ""2007-07-12""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-0.87%"", ""营业总收入同比增长率"": ""13.50%"", ""流动比率"": ""1.07"", ""速动比率"": ""0.82"", ""资产负债率"": ""67.80%""}",2025-05-28,2025-06-01,9.02,9.04,0.0022172949002217113,平
True,"{""股票代码"": ""002140"", ""股票简称"": ""东华科技"", ""总股本"": 708013872.0, ""流通股"": 706998875.0, ""总市值"": 7667790233.76, ""流通市值"": 7656797816.25, ""行业"": ""专业工程"", ""上市时间"": ""2007-07-12""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-0.87%"", ""营业总收入同比增长率"": ""13.50%"", ""流动比率"": ""1.07"", ""速动比率"": ""0.82"", ""资产负债率"": ""67.80%""}",2025-06-04,2025-06-08,9.04,9.14,0.01106194690265494,涨2
True,"{""股票代码"": ""002140"", ""股票简称"": ""东华科技"", ""总股本"": 708013872.0, ""流通股"": 706998875.0, ""总市值"": 7667790233.76, ""流通市值"": 7656797816.25, ""行业"": ""专业工程"", ""上市时间"": ""2007-07-12""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-0.87%"", ""营业总收入同比增长率"": ""13.50%"", ""流动比率"": ""1.07"", ""速动比率"": ""0.82"", ""资产负债率"": ""67.80%""}",2025-06-11,2025-06-15,9.14,8.85,-0.03172866520787754,跌4
True,"{""股票代码"": ""002140"", ""股票简称"": ""东华科技"", ""总股本"": 708013872.0, ""流通股"": 706998875.0, ""总市值"": 7667790233.76, ""流通市值"": 7656797816.25, ""行业"": ""专业工程"", ""上市时间"": ""2007-07-12""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-0.87%"", ""营业总收入同比增长率"": ""13.50%"", ""流动比率"": ""1.07"", ""速动比率"": ""0.82"", ""资产负债率"": ""67.80%""}",2025-06-18,2025-06-22,8.85,8.78,-0.007909604519774072,跌1
True,"{""股票代码"": ""002140"", ""股票简称"": ""东华科技"", ""总股本"": 708013872.0, ""流通股"": 706998875.0, ""总市值"": 7667790233.76, ""流通市值"": 7656797816.25, ""行业"": ""专业工程"", ""上市时间"": ""2007-07-12""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-0.87%"", ""营业总收入同比增长率"": ""13.50%"", ""流动比率"": ""1.07"", ""速动比率"": ""0.82"", ""资产负债率"": ""67.80%""}",2025-06-25,2025-06-29,8.78,9.11,0.03758542141230059,涨4
True,"{""股票代码"": ""002140"", ""股票简称"": ""东华科技"", ""总股本"": 708013872.0, ""流通股"": 706998875.0, ""总市值"": 7667790233.76, ""流通市值"": 7656797816.25, ""行业"": ""专业工程"", ""上市时间"": ""2007-07-12""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""36.13%"", ""营业总收入同比增长率"": ""6.28%"", ""流动比率"": ""1.06"", ""速动比率"": ""0.83"", ""资产负债率"": ""69.32%""}",2025-07-02,2025-07-06,9.11,9.1,-0.001097694840834218,平
True,"{""股票代码"": ""002140"", ""股票简称"": ""东华科技"", ""总股本"": 708013872.0, ""流通股"": 706998875.0, ""总市值"": 7667790233.76, ""流通市值"": 7656797816.25, ""行业"": ""专业工程"", ""上市时间"": ""2007-07-12""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""36.13%"", ""营业总收入同比增长率"": ""6.28%"", ""流动比率"": ""1.06"", ""速动比率"": ""0.83"", ""资产负债率"": ""69.32%""}",2025-07-09,2025-07-13,9.1,9.28,0.01978021978021971,涨2
True,"{""股票代码"": ""002140"", ""股票简称"": ""东华科技"", ""总股本"": 708013872.0, ""流通股"": 706998875.0, ""总市值"": 7667790233.76, ""流通市值"": 7656797816.25, ""行业"": ""专业工程"", ""上市时间"": ""2007-07-12""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""36.13%"", ""营业总收入同比增长率"": ""6.28%"", ""流动比率"": ""1.06"", ""速动比率"": ""0.83"", ""资产负债率"": ""69.32%""}",2025-07-16,2025-07-20,9.28,9.61,0.0355603448275863,涨4
True,"{""股票代码"": ""002140"", ""股票简称"": ""东华科技"", ""总股本"": 708013872.0, ""流通股"": 706998875.0, ""总市值"": 7667790233.76, ""流通市值"": 7656797816.25, ""行业"": ""专业工程"", ""上市时间"": ""2007-07-12""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""36.13%"", ""营业总收入同比增长率"": ""6.28%"", ""流动比率"": ""1.06"", ""速动比率"": ""0.83"", ""资产负债率"": ""69.32%""}",2025-07-23,2025-07-27,9.61,10.17,0.05827263267429772,涨5+
True,"{""股票代码"": ""002140"", ""股票简称"": ""东华科技"", ""总股本"": 708013872.0, ""流通股"": 706998875.0, ""总市值"": 7667790233.76, ""流通市值"": 7656797816.25, ""行业"": ""专业工程"", ""上市时间"": ""2007-07-12""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""36.13%"", ""营业总收入同比增长率"": ""6.28%"", ""流动比率"": ""1.06"", ""速动比率"": ""0.83"", ""资产负债率"": ""69.32%""}",2025-07-30,2025-08-03,10.17,10.34,0.01671583087512296,涨2
