数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""000404"", ""股票简称"": ""长虹华意"", ""总股本"": 695995979.0, ""流通股"": 692728247.0, ""总市值"": 5929885741.08, ""流通市值"": 5902044664.44, ""行业"": ""家电零部件Ⅱ"", ""上市时间"": ""1996-06-19""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""25.58%"", ""营业总收入同比增长率"": ""4.35%"", ""流动比率"": ""1.26"", ""速动比率"": ""1.02"", ""资产负债率"": ""63.30%""}",2025-05-28,2025-06-01,6.77,6.58,-0.028064992614475592,跌3
True,"{""股票代码"": ""000404"", ""股票简称"": ""长虹华意"", ""总股本"": 695995979.0, ""流通股"": 692728247.0, ""总市值"": 5929885741.08, ""流通市值"": 5902044664.44, ""行业"": ""家电零部件Ⅱ"", ""上市时间"": ""1996-06-19""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""25.58%"", ""营业总收入同比增长率"": ""4.35%"", ""流动比率"": ""1.26"", ""速动比率"": ""1.02"", ""资产负债率"": ""63.30%""}",2025-06-04,2025-06-08,6.58,6.73,0.022796352583586588,涨3
True,"{""股票代码"": ""000404"", ""股票简称"": ""长虹华意"", ""总股本"": 695995979.0, ""流通股"": 692728247.0, ""总市值"": 5929885741.08, ""流通市值"": 5902044664.44, ""行业"": ""家电零部件Ⅱ"", ""上市时间"": ""1996-06-19""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""25.58%"", ""营业总收入同比增长率"": ""4.35%"", ""流动比率"": ""1.26"", ""速动比率"": ""1.02"", ""资产负债率"": ""63.30%""}",2025-06-11,2025-06-15,6.73,6.62,-0.01634472511144136,跌2
True,"{""股票代码"": ""000404"", ""股票简称"": ""长虹华意"", ""总股本"": 695995979.0, ""流通股"": 692728247.0, ""总市值"": 5929885741.08, ""流通市值"": 5902044664.44, ""行业"": ""家电零部件Ⅱ"", ""上市时间"": ""1996-06-19""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""25.58%"", ""营业总收入同比增长率"": ""4.35%"", ""流动比率"": ""1.26"", ""速动比率"": ""1.02"", ""资产负债率"": ""63.30%""}",2025-06-18,2025-06-22,6.62,6.57,-0.007552870090634434,跌1
True,"{""股票代码"": ""000404"", ""股票简称"": ""长虹华意"", ""总股本"": 695995979.0, ""流通股"": 692728247.0, ""总市值"": 5929885741.08, ""流通市值"": 5902044664.44, ""行业"": ""家电零部件Ⅱ"", ""上市时间"": ""1996-06-19""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""25.58%"", ""营业总收入同比增长率"": ""4.35%"", ""流动比率"": ""1.26"", ""速动比率"": ""1.02"", ""资产负债率"": ""63.30%""}",2025-06-25,2025-06-29,6.57,6.75,0.02739726027397249,涨3
True,"{""股票代码"": ""000404"", ""股票简称"": ""长虹华意"", ""总股本"": 695995979.0, ""流通股"": 692728247.0, ""总市值"": 5929885741.08, ""流通市值"": 5902044664.44, ""行业"": ""家电零部件Ⅱ"", ""上市时间"": ""1996-06-19""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""6.80%"", ""营业总收入同比增长率"": ""-7.30%"", ""流动比率"": ""1.25"", ""速动比率"": ""1.05"", ""资产负债率"": ""64.68%""}",2025-07-02,2025-07-06,6.75,6.91,0.023703703703703782,涨3
True,"{""股票代码"": ""000404"", ""股票简称"": ""长虹华意"", ""总股本"": 695995979.0, ""流通股"": 692728247.0, ""总市值"": 5929885741.08, ""流通市值"": 5902044664.44, ""行业"": ""家电零部件Ⅱ"", ""上市时间"": ""1996-06-19""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""6.80%"", ""营业总收入同比增长率"": ""-7.30%"", ""流动比率"": ""1.25"", ""速动比率"": ""1.05"", ""资产负债率"": ""64.68%""}",2025-07-09,2025-07-13,6.91,7.05,0.02026049204052094,涨3
True,"{""股票代码"": ""000404"", ""股票简称"": ""长虹华意"", ""总股本"": 695995979.0, ""流通股"": 692728247.0, ""总市值"": 5929885741.08, ""流通市值"": 5902044664.44, ""行业"": ""家电零部件Ⅱ"", ""上市时间"": ""1996-06-19""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""6.80%"", ""营业总收入同比增长率"": ""-7.30%"", ""流动比率"": ""1.25"", ""速动比率"": ""1.05"", ""资产负债率"": ""64.68%""}",2025-07-16,2025-07-20,7.05,7.2,0.021276595744680993,涨3
True,"{""股票代码"": ""000404"", ""股票简称"": ""长虹华意"", ""总股本"": 695995979.0, ""流通股"": 692728247.0, ""总市值"": 5929885741.08, ""流通市值"": 5902044664.44, ""行业"": ""家电零部件Ⅱ"", ""上市时间"": ""1996-06-19""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""6.80%"", ""营业总收入同比增长率"": ""-7.30%"", ""流动比率"": ""1.25"", ""速动比率"": ""1.05"", ""资产负债率"": ""64.68%""}",2025-07-23,2025-07-27,7.2,7.23,0.004166666666666652,平
True,"{""股票代码"": ""000404"", ""股票简称"": ""长虹华意"", ""总股本"": 695995979.0, ""流通股"": 692728247.0, ""总市值"": 5929885741.08, ""流通市值"": 5902044664.44, ""行业"": ""家电零部件Ⅱ"", ""上市时间"": ""1996-06-19""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""6.80%"", ""营业总收入同比增长率"": ""-7.30%"", ""流动比率"": ""1.25"", ""速动比率"": ""1.05"", ""资产负债率"": ""64.68%""}",2025-07-30,2025-08-03,7.23,7.29,0.008298755186721962,涨1
