数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""000809"", ""股票简称"": ""和展能源"", ""总股本"": 824791293.0, ""流通股"": 824791293.0, ""总市值"": 3150702739.2599998, ""流通市值"": 3150702739.2599998, ""行业"": ""风电设备"", ""上市时间"": ""1998-06-16""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""47.03%"", ""营业总收入同比增长率"": ""-71.74%"", ""流动比率"": ""7.01"", ""速动比率"": ""6.90"", ""资产负债率"": ""7.45%""}",2025-05-28,2025-06-01,3.17,3.21,0.012618296529968376,涨2
True,"{""股票代码"": ""000809"", ""股票简称"": ""和展能源"", ""总股本"": 824791293.0, ""流通股"": 824791293.0, ""总市值"": 3150702739.2599998, ""流通市值"": 3150702739.2599998, ""行业"": ""风电设备"", ""上市时间"": ""1998-06-16""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""47.03%"", ""营业总收入同比增长率"": ""-71.74%"", ""流动比率"": ""7.01"", ""速动比率"": ""6.90"", ""资产负债率"": ""7.45%""}",2025-06-04,2025-06-08,3.21,3.22,0.0031152647975078995,平
True,"{""股票代码"": ""000809"", ""股票简称"": ""和展能源"", ""总股本"": 824791293.0, ""流通股"": 824791293.0, ""总市值"": 3150702739.2599998, ""流通市值"": 3150702739.2599998, ""行业"": ""风电设备"", ""上市时间"": ""1998-06-16""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""47.03%"", ""营业总收入同比增长率"": ""-71.74%"", ""流动比率"": ""7.01"", ""速动比率"": ""6.90"", ""资产负债率"": ""7.45%""}",2025-06-11,2025-06-15,3.22,3.01,-0.0652173913043479,跌5+
True,"{""股票代码"": ""000809"", ""股票简称"": ""和展能源"", ""总股本"": 824791293.0, ""流通股"": 824791293.0, ""总市值"": 3150702739.2599998, ""流通市值"": 3150702739.2599998, ""行业"": ""风电设备"", ""上市时间"": ""1998-06-16""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""47.03%"", ""营业总收入同比增长率"": ""-71.74%"", ""流动比率"": ""7.01"", ""速动比率"": ""6.90"", ""资产负债率"": ""7.45%""}",2025-06-18,2025-06-22,3.01,2.79,-0.07308970099667766,跌5+
True,"{""股票代码"": ""000809"", ""股票简称"": ""和展能源"", ""总股本"": 824791293.0, ""流通股"": 824791293.0, ""总市值"": 3150702739.2599998, ""流通市值"": 3150702739.2599998, ""行业"": ""风电设备"", ""上市时间"": ""1998-06-16""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""47.03%"", ""营业总收入同比增长率"": ""-71.74%"", ""流动比率"": ""7.01"", ""速动比率"": ""6.90"", ""资产负债率"": ""7.45%""}",2025-06-25,2025-06-29,2.79,3.02,0.08243727598566308,涨5+
True,"{""股票代码"": ""000809"", ""股票简称"": ""和展能源"", ""总股本"": 824791293.0, ""流通股"": 824791293.0, ""总市值"": 3150702739.2599998, ""流通市值"": 3150702739.2599998, ""行业"": ""风电设备"", ""上市时间"": ""1998-06-16""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""18.79%"", ""营业总收入同比增长率"": ""43.74%"", ""流动比率"": ""5.69"", ""速动比率"": ""5.15"", ""资产负债率"": ""15.46%""}",2025-07-02,2025-07-06,3.02,3.12,0.0331125827814569,涨4
True,"{""股票代码"": ""000809"", ""股票简称"": ""和展能源"", ""总股本"": 824791293.0, ""流通股"": 824791293.0, ""总市值"": 3150702739.2599998, ""流通市值"": 3150702739.2599998, ""行业"": ""风电设备"", ""上市时间"": ""1998-06-16""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""18.79%"", ""营业总收入同比增长率"": ""43.74%"", ""流动比率"": ""5.69"", ""速动比率"": ""5.15"", ""资产负债率"": ""15.46%""}",2025-07-09,2025-07-13,3.12,3.13,0.0032051282051281937,平
True,"{""股票代码"": ""000809"", ""股票简称"": ""和展能源"", ""总股本"": 824791293.0, ""流通股"": 824791293.0, ""总市值"": 3150702739.2599998, ""流通市值"": 3150702739.2599998, ""行业"": ""风电设备"", ""上市时间"": ""1998-06-16""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""18.79%"", ""营业总收入同比增长率"": ""43.74%"", ""流动比率"": ""5.69"", ""速动比率"": ""5.15"", ""资产负债率"": ""15.46%""}",2025-07-16,2025-07-20,3.13,2.99,-0.04472843450479225,跌5
True,"{""股票代码"": ""000809"", ""股票简称"": ""和展能源"", ""总股本"": 824791293.0, ""流通股"": 824791293.0, ""总市值"": 3150702739.2599998, ""流通市值"": 3150702739.2599998, ""行业"": ""风电设备"", ""上市时间"": ""1998-06-16""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""18.79%"", ""营业总收入同比增长率"": ""43.74%"", ""流动比率"": ""5.69"", ""速动比率"": ""5.15"", ""资产负债率"": ""15.46%""}",2025-07-23,2025-07-27,2.99,2.97,-0.006688963210702337,跌1
True,"{""股票代码"": ""000809"", ""股票简称"": ""和展能源"", ""总股本"": 824791293.0, ""流通股"": 824791293.0, ""总市值"": 3150702739.2599998, ""流通市值"": 3150702739.2599998, ""行业"": ""风电设备"", ""上市时间"": ""1998-06-16""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""18.79%"", ""营业总收入同比增长率"": ""43.74%"", ""流动比率"": ""5.69"", ""速动比率"": ""5.15"", ""资产负债率"": ""15.46%""}",2025-07-30,2025-08-03,2.97,2.98,0.0033670033670032407,平
True,"{""股票代码"": ""000809"", ""股票简称"": ""和展能源"", ""总股本"": 824791293.0, ""流通股"": 824791293.0, ""总市值"": 3150702739.2599998, ""流通市值"": 3150702739.2599998, ""行业"": ""风电设备"", ""上市时间"": ""1998-06-16""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""18.79%"", ""营业总收入同比增长率"": ""43.74%"", ""流动比率"": ""5.69"", ""速动比率"": ""5.15"", ""资产负债率"": ""15.46%""}",2025-08-06,2025-08-10,2.98,2.99,0.003355704697986628,平
True,"{""股票代码"": ""000809"", ""股票简称"": ""和展能源"", ""总股本"": 824791293.0, ""流通股"": 824791293.0, ""总市值"": 3150702739.2599998, ""流通市值"": 3150702739.2599998, ""行业"": ""风电设备"", ""上市时间"": ""1998-06-16""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""18.79%"", ""营业总收入同比增长率"": ""43.74%"", ""流动比率"": ""5.69"", ""速动比率"": ""5.15"", ""资产负债率"": ""15.46%""}",2025-08-13,2025-08-17,2.99,2.93,-0.02006688963210701,跌3
True,"{""股票代码"": ""000809"", ""股票简称"": ""和展能源"", ""总股本"": 824791293.0, ""流通股"": 824791293.0, ""总市值"": 3150702739.2599998, ""流通市值"": 3150702739.2599998, ""行业"": ""风电设备"", ""上市时间"": ""1998-06-16""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""18.79%"", ""营业总收入同比增长率"": ""43.74%"", ""流动比率"": ""5.69"", ""速动比率"": ""5.15"", ""资产负债率"": ""15.46%""}",2025-08-20,2025-08-24,2.93,3.07,0.04778156996587013,涨5
True,"{""股票代码"": ""000809"", ""股票简称"": ""和展能源"", ""总股本"": 824791293.0, ""流通股"": 824791293.0, ""总市值"": 3150702739.2599998, ""流通市值"": 3150702739.2599998, ""行业"": ""风电设备"", ""上市时间"": ""1998-06-16""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""18.79%"", ""营业总收入同比增长率"": ""43.74%"", ""流动比率"": ""5.69"", ""速动比率"": ""5.15"", ""资产负债率"": ""15.46%""}",2025-08-27,2025-08-31,3.07,2.9,-0.055374592833876246,跌5+
True,"{""股票代码"": ""000809"", ""股票简称"": ""和展能源"", ""总股本"": 824791293.0, ""流通股"": 824791293.0, ""总市值"": 3150702739.2599998, ""流通市值"": 3150702739.2599998, ""行业"": ""风电设备"", ""上市时间"": ""1998-06-16""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""18.79%"", ""营业总收入同比增长率"": ""43.74%"", ""流动比率"": ""5.69"", ""速动比率"": ""5.15"", ""资产负债率"": ""15.46%""}",2025-09-03,2025-09-07,2.9,3.06,0.05517241379310356,涨5+
True,"{""股票代码"": ""000809"", ""股票简称"": ""和展能源"", ""总股本"": 824791293.0, ""流通股"": 824791293.0, ""总市值"": 3150702739.2599998, ""流通市值"": 3150702739.2599998, ""行业"": ""风电设备"", ""上市时间"": ""1998-06-16""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""18.79%"", ""营业总收入同比增长率"": ""43.74%"", ""流动比率"": ""5.69"", ""速动比率"": ""5.15"", ""资产负债率"": ""15.46%""}",2025-09-10,2025-09-14,3.06,3.29,0.07516339869281041,涨5+
True,"{""股票代码"": ""000809"", ""股票简称"": ""和展能源"", ""总股本"": 824791293.0, ""流通股"": 824791293.0, ""总市值"": 3150702739.2599998, ""流通市值"": 3150702739.2599998, ""行业"": ""风电设备"", ""上市时间"": ""1998-06-16""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""18.79%"", ""营业总收入同比增长率"": ""43.74%"", ""流动比率"": ""5.69"", ""速动比率"": ""5.15"", ""资产负债率"": ""15.46%""}",2025-09-17,2025-09-21,3.29,3.1,-0.05775075987841949,跌5+
True,"{""股票代码"": ""000809"", ""股票简称"": ""和展能源"", ""总股本"": 824791293.0, ""流通股"": 824791293.0, ""总市值"": 3150702739.2599998, ""流通市值"": 3150702739.2599998, ""行业"": ""风电设备"", ""上市时间"": ""1998-06-16""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""18.79%"", ""营业总收入同比增长率"": ""43.74%"", ""流动比率"": ""5.69"", ""速动比率"": ""5.15"", ""资产负债率"": ""15.46%""}",2025-09-24,2025-09-28,3.1,3.11,0.003225806451612856,平
True,"{""股票代码"": ""000809"", ""股票简称"": ""和展能源"", ""总股本"": 824791293.0, ""流通股"": 824791293.0, ""总市值"": 3150702739.2599998, ""流通市值"": 3150702739.2599998, ""行业"": ""风电设备"", ""上市时间"": ""1998-06-16""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""42.56%"", ""营业总收入同比增长率"": ""22.02%"", ""流动比率"": ""5.02"", ""速动比率"": ""4.53"", ""资产负债率"": ""7.85%""}",2025-10-01,2025-10-05,3.11,3.13,0.006430868167202508,涨1
True,"{""股票代码"": ""000809"", ""股票简称"": ""和展能源"", ""总股本"": 824791293.0, ""流通股"": 824791293.0, ""总市值"": 3150702739.2599998, ""流通市值"": 3150702739.2599998, ""行业"": ""风电设备"", ""上市时间"": ""1998-06-16""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""42.56%"", ""营业总收入同比增长率"": ""22.02%"", ""流动比率"": ""5.02"", ""速动比率"": ""4.53"", ""资产负债率"": ""7.85%""}",2025-10-08,2025-10-12,3.13,3.19,0.019169329073482455,涨2
True,"{""股票代码"": ""000809"", ""股票简称"": ""和展能源"", ""总股本"": 824791293.0, ""流通股"": 824791293.0, ""总市值"": 3150702739.2599998, ""流通市值"": 3150702739.2599998, ""行业"": ""风电设备"", ""上市时间"": ""1998-06-16""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""42.56%"", ""营业总收入同比增长率"": ""22.02%"", ""流动比率"": ""5.02"", ""速动比率"": ""4.53"", ""资产负债率"": ""7.85%""}",2025-10-15,2025-10-19,3.19,3.13,-0.018808777429467072,跌2
True,"{""股票代码"": ""000809"", ""股票简称"": ""和展能源"", ""总股本"": 824791293.0, ""流通股"": 824791293.0, ""总市值"": 3150702739.2599998, ""流通市值"": 3150702739.2599998, ""行业"": ""风电设备"", ""上市时间"": ""1998-06-16""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""42.56%"", ""营业总收入同比增长率"": ""22.02%"", ""流动比率"": ""5.02"", ""速动比率"": ""4.53"", ""资产负债率"": ""7.85%""}",2025-10-22,2025-10-26,3.13,3.19,0.019169329073482455,涨2
