数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""300838"", ""股票简称"": ""浙江力诺"", ""总股本"": 137978000.0, ""流通股"": 101742625.0, ""总市值"": 2777497140.0, ""流通市值"": 2048079041.25, ""行业"": ""通用设备"", ""上市时间"": ""2020-06-08""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-5.17%"", ""营业总收入同比增长率"": ""-9.41%"", ""流动比率"": ""2.13"", ""速动比率"": ""1.65"", ""资产负债率"": ""33.15%""}",2025-05-28,2025-06-01,13.85,13.92,0.005054151624548808,涨1
True,"{""股票代码"": ""300838"", ""股票简称"": ""浙江力诺"", ""总股本"": 137978000.0, ""流通股"": 101742625.0, ""总市值"": 2777497140.0, ""流通市值"": 2048079041.25, ""行业"": ""通用设备"", ""上市时间"": ""2020-06-08""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-5.17%"", ""营业总收入同比增长率"": ""-9.41%"", ""流动比率"": ""2.13"", ""速动比率"": ""1.65"", ""资产负债率"": ""33.15%""}",2025-06-04,2025-06-08,13.92,14.32,0.028735632183908066,涨3
True,"{""股票代码"": ""300838"", ""股票简称"": ""浙江力诺"", ""总股本"": 137978000.0, ""流通股"": 101742625.0, ""总市值"": 2777497140.0, ""流通市值"": 2048079041.25, ""行业"": ""通用设备"", ""上市时间"": ""2020-06-08""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-5.17%"", ""营业总收入同比增长率"": ""-9.41%"", ""流动比率"": ""2.13"", ""速动比率"": ""1.65"", ""资产负债率"": ""33.15%""}",2025-06-11,2025-06-15,14.32,14.13,-0.013268156424581012,跌2
True,"{""股票代码"": ""300838"", ""股票简称"": ""浙江力诺"", ""总股本"": 137978000.0, ""流通股"": 101742625.0, ""总市值"": 2777497140.0, ""流通市值"": 2048079041.25, ""行业"": ""通用设备"", ""上市时间"": ""2020-06-08""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-5.17%"", ""营业总收入同比增长率"": ""-9.41%"", ""流动比率"": ""2.13"", ""速动比率"": ""1.65"", ""资产负债率"": ""33.15%""}",2025-06-18,2025-06-22,14.13,13.49,-0.04529370134465682,跌5
True,"{""股票代码"": ""300838"", ""股票简称"": ""浙江力诺"", ""总股本"": 137978000.0, ""流通股"": 101742625.0, ""总市值"": 2777497140.0, ""流通市值"": 2048079041.25, ""行业"": ""通用设备"", ""上市时间"": ""2020-06-08""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-5.17%"", ""营业总收入同比增长率"": ""-9.41%"", ""流动比率"": ""2.13"", ""速动比率"": ""1.65"", ""资产负债率"": ""33.15%""}",2025-06-25,2025-06-29,13.49,14.45,0.0711638250555966,涨5+
True,"{""股票代码"": ""300838"", ""股票简称"": ""浙江力诺"", ""总股本"": 137978000.0, ""流通股"": 101742625.0, ""总市值"": 2777497140.0, ""流通市值"": 2048079041.25, ""行业"": ""通用设备"", ""上市时间"": ""2020-06-08""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-94.59%"", ""营业总收入同比增长率"": ""-11.67%"", ""流动比率"": ""1.69"", ""速动比率"": ""1.19"", ""资产负债率"": ""48.49%""}",2025-07-02,2025-07-06,14.45,14.41,-0.0027681660899653293,平
True,"{""股票代码"": ""300838"", ""股票简称"": ""浙江力诺"", ""总股本"": 137978000.0, ""流通股"": 101742625.0, ""总市值"": 2777497140.0, ""流通市值"": 2048079041.25, ""行业"": ""通用设备"", ""上市时间"": ""2020-06-08""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-94.59%"", ""营业总收入同比增长率"": ""-11.67%"", ""流动比率"": ""1.69"", ""速动比率"": ""1.19"", ""资产负债率"": ""48.49%""}",2025-07-09,2025-07-13,14.41,14.8,0.02706453851492019,涨3
True,"{""股票代码"": ""300838"", ""股票简称"": ""浙江力诺"", ""总股本"": 137978000.0, ""流通股"": 101742625.0, ""总市值"": 2777497140.0, ""流通市值"": 2048079041.25, ""行业"": ""通用设备"", ""上市时间"": ""2020-06-08""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-94.59%"", ""营业总收入同比增长率"": ""-11.67%"", ""流动比率"": ""1.69"", ""速动比率"": ""1.19"", ""资产负债率"": ""48.49%""}",2025-07-16,2025-07-20,14.8,14.96,0.010810810810810922,涨2
True,"{""股票代码"": ""300838"", ""股票简称"": ""浙江力诺"", ""总股本"": 137978000.0, ""流通股"": 101742625.0, ""总市值"": 2777497140.0, ""流通市值"": 2048079041.25, ""行业"": ""通用设备"", ""上市时间"": ""2020-06-08""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-94.59%"", ""营业总收入同比增长率"": ""-11.67%"", ""流动比率"": ""1.69"", ""速动比率"": ""1.19"", ""资产负债率"": ""48.49%""}",2025-07-23,2025-07-27,14.96,15.28,0.021390374331550666,涨3
True,"{""股票代码"": ""300838"", ""股票简称"": ""浙江力诺"", ""总股本"": 137978000.0, ""流通股"": 101742625.0, ""总市值"": 2777497140.0, ""流通市值"": 2048079041.25, ""行业"": ""通用设备"", ""上市时间"": ""2020-06-08""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-94.59%"", ""营业总收入同比增长率"": ""-11.67%"", ""流动比率"": ""1.69"", ""速动比率"": ""1.19"", ""资产负债率"": ""48.49%""}",2025-07-30,2025-08-03,15.28,15.31,0.0019633507853404897,平
