数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""301533"", ""股票简称"": ""威马农机"", ""总股本"": 98306700.0, ""流通股"": 28436700.0, ""总市值"": 3108457854.0, ""流通市值"": 899168454.0, ""行业"": ""专用设备"", ""上市时间"": ""2023-08-18""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-41.67%"", ""营业总收入同比增长率"": ""1.03%"", ""流动比率"": ""4.94"", ""速动比率"": ""4.51"", ""资产负债率"": ""14.87%""}",2025-05-28,2025-06-01,31.66,33.96,0.07264687302590023,涨5+
True,"{""股票代码"": ""301533"", ""股票简称"": ""威马农机"", ""总股本"": 98306700.0, ""流通股"": 28436700.0, ""总市值"": 3108457854.0, ""流通市值"": 899168454.0, ""行业"": ""专用设备"", ""上市时间"": ""2023-08-18""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-41.67%"", ""营业总收入同比增长率"": ""1.03%"", ""流动比率"": ""4.94"", ""速动比率"": ""4.51"", ""资产负债率"": ""14.87%""}",2025-06-04,2025-06-08,33.96,34.75,0.023262661955241404,涨3
True,"{""股票代码"": ""301533"", ""股票简称"": ""威马农机"", ""总股本"": 98306700.0, ""流通股"": 28436700.0, ""总市值"": 3108457854.0, ""流通市值"": 899168454.0, ""行业"": ""专用设备"", ""上市时间"": ""2023-08-18""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-41.67%"", ""营业总收入同比增长率"": ""1.03%"", ""流动比率"": ""4.94"", ""速动比率"": ""4.51"", ""资产负债率"": ""14.87%""}",2025-06-11,2025-06-15,34.75,33.65,-0.031654676258992875,跌4
True,"{""股票代码"": ""301533"", ""股票简称"": ""威马农机"", ""总股本"": 98306700.0, ""流通股"": 28436700.0, ""总市值"": 3108457854.0, ""流通市值"": 899168454.0, ""行业"": ""专用设备"", ""上市时间"": ""2023-08-18""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-41.67%"", ""营业总收入同比增长率"": ""1.03%"", ""流动比率"": ""4.94"", ""速动比率"": ""4.51"", ""资产负债率"": ""14.87%""}",2025-06-18,2025-06-22,33.65,32.28,-0.04071322436849922,跌5
True,"{""股票代码"": ""301533"", ""股票简称"": ""威马农机"", ""总股本"": 98306700.0, ""流通股"": 28436700.0, ""总市值"": 3108457854.0, ""流通市值"": 899168454.0, ""行业"": ""专用设备"", ""上市时间"": ""2023-08-18""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-41.67%"", ""营业总收入同比增长率"": ""1.03%"", ""流动比率"": ""4.94"", ""速动比率"": ""4.51"", ""资产负债率"": ""14.87%""}",2025-06-25,2025-06-29,32.28,37.73,0.16883519206939268,涨5+
True,"{""股票代码"": ""301533"", ""股票简称"": ""威马农机"", ""总股本"": 98306700.0, ""流通股"": 28436700.0, ""总市值"": 3108457854.0, ""流通市值"": 899168454.0, ""行业"": ""专用设备"", ""上市时间"": ""2023-08-18""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-54.72%"", ""营业总收入同比增长率"": ""-22.68%"", ""流动比率"": ""3.82"", ""速动比率"": ""3.40"", ""资产负债率"": ""18.51%""}",2025-07-02,2025-07-06,37.73,41.03,0.08746355685131202,涨5+
True,"{""股票代码"": ""301533"", ""股票简称"": ""威马农机"", ""总股本"": 98306700.0, ""流通股"": 28436700.0, ""总市值"": 3108457854.0, ""流通市值"": 899168454.0, ""行业"": ""专用设备"", ""上市时间"": ""2023-08-18""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-54.72%"", ""营业总收入同比增长率"": ""-22.68%"", ""流动比率"": ""3.82"", ""速动比率"": ""3.40"", ""资产负债率"": ""18.51%""}",2025-07-09,2025-07-13,41.03,40.05,-0.023884962222763928,跌3
True,"{""股票代码"": ""301533"", ""股票简称"": ""威马农机"", ""总股本"": 98306700.0, ""流通股"": 28436700.0, ""总市值"": 3108457854.0, ""流通市值"": 899168454.0, ""行业"": ""专用设备"", ""上市时间"": ""2023-08-18""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-54.72%"", ""营业总收入同比增长率"": ""-22.68%"", ""流动比率"": ""3.82"", ""速动比率"": ""3.40"", ""资产负债率"": ""18.51%""}",2025-07-16,2025-07-20,40.05,39.26,-0.019725343320848965,跌2
True,"{""股票代码"": ""301533"", ""股票简称"": ""威马农机"", ""总股本"": 98306700.0, ""流通股"": 28436700.0, ""总市值"": 3108457854.0, ""流通市值"": 899168454.0, ""行业"": ""专用设备"", ""上市时间"": ""2023-08-18""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-54.72%"", ""营业总收入同比增长率"": ""-22.68%"", ""流动比率"": ""3.82"", ""速动比率"": ""3.40"", ""资产负债率"": ""18.51%""}",2025-07-23,2025-07-27,39.26,38.76,-0.012735608762098782,跌2
True,"{""股票代码"": ""301533"", ""股票简称"": ""威马农机"", ""总股本"": 98306700.0, ""流通股"": 28436700.0, ""总市值"": 3108457854.0, ""流通市值"": 899168454.0, ""行业"": ""专用设备"", ""上市时间"": ""2023-08-18""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-54.72%"", ""营业总收入同比增长率"": ""-22.68%"", ""流动比率"": ""3.82"", ""速动比率"": ""3.40"", ""资产负债率"": ""18.51%""}",2025-07-30,2025-08-03,38.76,40.67,0.049277605779153966,涨5
True,"{""股票代码"": ""301533"", ""股票简称"": ""威马农机"", ""总股本"": 98306700.0, ""流通股"": 28436700.0, ""总市值"": 3108457854.0, ""流通市值"": 899168454.0, ""行业"": ""专用设备"", ""上市时间"": ""2023-08-18""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-54.72%"", ""营业总收入同比增长率"": ""-22.68%"", ""流动比率"": ""3.82"", ""速动比率"": ""3.40"", ""资产负债率"": ""18.51%""}",2025-08-06,2025-08-10,40.67,43.05,0.05851979345955227,涨5+
