数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""000534"", ""股票简称"": ""万泽股份"", ""总股本"": 509548516.0, ""流通股"": 500910541.0, ""总市值"": 18792149270.08, ""流通市值"": 18473580752.08, ""行业"": ""生物制品"", ""上市时间"": ""1994-01-10""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""10.52%"", ""营业总收入同比增长率"": ""15.34%"", ""流动比率"": ""1.37"", ""速动比率"": ""0.88"", ""资产负债率"": ""58.89%""}",2025-05-28,2025-06-01,13.96,13.98,0.0014326647564468775,平
True,"{""股票代码"": ""000534"", ""股票简称"": ""万泽股份"", ""总股本"": 509548516.0, ""流通股"": 500910541.0, ""总市值"": 18792149270.08, ""流通市值"": 18473580752.08, ""行业"": ""生物制品"", ""上市时间"": ""1994-01-10""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""10.52%"", ""营业总收入同比增长率"": ""15.34%"", ""流动比率"": ""1.37"", ""速动比率"": ""0.88"", ""资产负债率"": ""58.89%""}",2025-06-04,2025-06-08,13.98,13.8,-0.012875536480686622,跌2
True,"{""股票代码"": ""000534"", ""股票简称"": ""万泽股份"", ""总股本"": 509548516.0, ""流通股"": 500910541.0, ""总市值"": 18792149270.08, ""流通市值"": 18473580752.08, ""行业"": ""生物制品"", ""上市时间"": ""1994-01-10""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""10.52%"", ""营业总收入同比增长率"": ""15.34%"", ""流动比率"": ""1.37"", ""速动比率"": ""0.88"", ""资产负债率"": ""58.89%""}",2025-06-11,2025-06-15,13.8,13.27,-0.03840579710144931,跌4
True,"{""股票代码"": ""000534"", ""股票简称"": ""万泽股份"", ""总股本"": 509548516.0, ""流通股"": 500910541.0, ""总市值"": 18792149270.08, ""流通市值"": 18473580752.08, ""行业"": ""生物制品"", ""上市时间"": ""1994-01-10""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""10.52%"", ""营业总收入同比增长率"": ""15.34%"", ""流动比率"": ""1.37"", ""速动比率"": ""0.88"", ""资产负债率"": ""58.89%""}",2025-06-18,2025-06-22,13.27,13.07,-0.015071590052750494,跌2
True,"{""股票代码"": ""000534"", ""股票简称"": ""万泽股份"", ""总股本"": 509548516.0, ""流通股"": 500910541.0, ""总市值"": 18792149270.08, ""流通市值"": 18473580752.08, ""行业"": ""生物制品"", ""上市时间"": ""1994-01-10""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""10.52%"", ""营业总收入同比增长率"": ""15.34%"", ""流动比率"": ""1.37"", ""速动比率"": ""0.88"", ""资产负债率"": ""58.89%""}",2025-06-25,2025-06-29,13.07,14.37,0.09946442234123931,涨5+
True,"{""股票代码"": ""000534"", ""股票简称"": ""万泽股份"", ""总股本"": 509548516.0, ""流通股"": 500910541.0, ""总市值"": 18792149270.08, ""流通市值"": 18473580752.08, ""行业"": ""生物制品"", ""上市时间"": ""1994-01-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""44.94%"", ""营业总收入同比增长率"": ""36.81%"", ""流动比率"": ""1.28"", ""速动比率"": ""0.78"", ""资产负债率"": ""59.38%""}",2025-07-02,2025-07-06,14.37,14.84,0.032707028531663296,涨4
True,"{""股票代码"": ""000534"", ""股票简称"": ""万泽股份"", ""总股本"": 509548516.0, ""流通股"": 500910541.0, ""总市值"": 18792149270.08, ""流通市值"": 18473580752.08, ""行业"": ""生物制品"", ""上市时间"": ""1994-01-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""44.94%"", ""营业总收入同比增长率"": ""36.81%"", ""流动比率"": ""1.28"", ""速动比率"": ""0.78"", ""资产负债率"": ""59.38%""}",2025-07-09,2025-07-13,14.84,14.31,-0.0357142857142857,跌4
True,"{""股票代码"": ""000534"", ""股票简称"": ""万泽股份"", ""总股本"": 509548516.0, ""流通股"": 500910541.0, ""总市值"": 18792149270.08, ""流通市值"": 18473580752.08, ""行业"": ""生物制品"", ""上市时间"": ""1994-01-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""44.94%"", ""营业总收入同比增长率"": ""36.81%"", ""流动比率"": ""1.28"", ""速动比率"": ""0.78"", ""资产负债率"": ""59.38%""}",2025-07-16,2025-07-20,14.31,14.9,0.04122990915443747,涨5
True,"{""股票代码"": ""000534"", ""股票简称"": ""万泽股份"", ""总股本"": 509548516.0, ""流通股"": 500910541.0, ""总市值"": 18792149270.08, ""流通市值"": 18473580752.08, ""行业"": ""生物制品"", ""上市时间"": ""1994-01-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""44.94%"", ""营业总收入同比增长率"": ""36.81%"", ""流动比率"": ""1.28"", ""速动比率"": ""0.78"", ""资产负债率"": ""59.38%""}",2025-07-23,2025-07-27,14.9,14.56,-0.02281879194630876,跌3
True,"{""股票代码"": ""000534"", ""股票简称"": ""万泽股份"", ""总股本"": 509548516.0, ""流通股"": 500910541.0, ""总市值"": 18792149270.08, ""流通市值"": 18473580752.08, ""行业"": ""生物制品"", ""上市时间"": ""1994-01-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""44.94%"", ""营业总收入同比增长率"": ""36.81%"", ""流动比率"": ""1.28"", ""速动比率"": ""0.78"", ""资产负债率"": ""59.38%""}",2025-07-30,2025-08-03,14.56,15.69,0.07760989010989006,涨5+
True,"{""股票代码"": ""000534"", ""股票简称"": ""万泽股份"", ""总股本"": 509548516.0, ""流通股"": 500910541.0, ""总市值"": 18792149270.08, ""流通市值"": 18473580752.08, ""行业"": ""生物制品"", ""上市时间"": ""1994-01-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""44.94%"", ""营业总收入同比增长率"": ""36.81%"", ""流动比率"": ""1.28"", ""速动比率"": ""0.78"", ""资产负债率"": ""59.38%""}",2025-08-06,2025-08-10,15.69,17.2,0.0962396430847674,涨5+
True,"{""股票代码"": ""000534"", ""股票简称"": ""万泽股份"", ""总股本"": 509548516.0, ""流通股"": 500910541.0, ""总市值"": 18792149270.08, ""流通市值"": 18473580752.08, ""行业"": ""生物制品"", ""上市时间"": ""1994-01-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""44.94%"", ""营业总收入同比增长率"": ""36.81%"", ""流动比率"": ""1.28"", ""速动比率"": ""0.78"", ""资产负债率"": ""59.38%""}",2025-08-13,2025-08-17,17.2,16.67,-0.030813953488371904,跌4
True,"{""股票代码"": ""000534"", ""股票简称"": ""万泽股份"", ""总股本"": 509548516.0, ""流通股"": 500910541.0, ""总市值"": 18792149270.08, ""流通市值"": 18473580752.08, ""行业"": ""生物制品"", ""上市时间"": ""1994-01-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""44.94%"", ""营业总收入同比增长率"": ""36.81%"", ""流动比率"": ""1.28"", ""速动比率"": ""0.78"", ""资产负债率"": ""59.38%""}",2025-08-20,2025-08-24,16.67,16.9,0.013797240551889356,涨2
True,"{""股票代码"": ""000534"", ""股票简称"": ""万泽股份"", ""总股本"": 509548516.0, ""流通股"": 500910541.0, ""总市值"": 18792149270.08, ""流通市值"": 18473580752.08, ""行业"": ""生物制品"", ""上市时间"": ""1994-01-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""44.94%"", ""营业总收入同比增长率"": ""36.81%"", ""流动比率"": ""1.28"", ""速动比率"": ""0.78"", ""资产负债率"": ""59.38%""}",2025-08-27,2025-08-31,16.9,17.7,0.047337278106508895,涨5
True,"{""股票代码"": ""000534"", ""股票简称"": ""万泽股份"", ""总股本"": 509548516.0, ""流通股"": 500910541.0, ""总市值"": 18792149270.08, ""流通市值"": 18473580752.08, ""行业"": ""生物制品"", ""上市时间"": ""1994-01-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""44.94%"", ""营业总收入同比增长率"": ""36.81%"", ""流动比率"": ""1.28"", ""速动比率"": ""0.78"", ""资产负债率"": ""59.38%""}",2025-09-03,2025-09-07,17.7,16.41,-0.07288135593220335,跌5+
True,"{""股票代码"": ""000534"", ""股票简称"": ""万泽股份"", ""总股本"": 509548516.0, ""流通股"": 500910541.0, ""总市值"": 18792149270.08, ""流通市值"": 18473580752.08, ""行业"": ""生物制品"", ""上市时间"": ""1994-01-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""44.94%"", ""营业总收入同比增长率"": ""36.81%"", ""流动比率"": ""1.28"", ""速动比率"": ""0.78"", ""资产负债率"": ""59.38%""}",2025-09-10,2025-09-14,16.41,15.93,-0.029250457038391242,跌3
True,"{""股票代码"": ""000534"", ""股票简称"": ""万泽股份"", ""总股本"": 509548516.0, ""流通股"": 500910541.0, ""总市值"": 18792149270.08, ""流通市值"": 18473580752.08, ""行业"": ""生物制品"", ""上市时间"": ""1994-01-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""44.94%"", ""营业总收入同比增长率"": ""36.81%"", ""流动比率"": ""1.28"", ""速动比率"": ""0.78"", ""资产负债率"": ""59.38%""}",2025-09-17,2025-09-21,15.93,15.55,-0.0238543628374136,跌3
True,"{""股票代码"": ""000534"", ""股票简称"": ""万泽股份"", ""总股本"": 509548516.0, ""流通股"": 500910541.0, ""总市值"": 18792149270.08, ""流通市值"": 18473580752.08, ""行业"": ""生物制品"", ""上市时间"": ""1994-01-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""44.94%"", ""营业总收入同比增长率"": ""36.81%"", ""流动比率"": ""1.28"", ""速动比率"": ""0.78"", ""资产负债率"": ""59.38%""}",2025-09-24,2025-09-28,15.55,15.42,-0.00836012861736335,跌1
True,"{""股票代码"": ""000534"", ""股票简称"": ""万泽股份"", ""总股本"": 509548516.0, ""流通股"": 500910541.0, ""总市值"": 18792149270.08, ""流通市值"": 18473580752.08, ""行业"": ""生物制品"", ""上市时间"": ""1994-01-10""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""23.90%"", ""营业总收入同比增长率"": ""14.79%"", ""流动比率"": ""1.34"", ""速动比率"": ""0.82"", ""资产负债率"": ""60.01%""}",2025-10-01,2025-10-05,15.42,15.25,-0.011024643320363126,跌2
True,"{""股票代码"": ""000534"", ""股票简称"": ""万泽股份"", ""总股本"": 509548516.0, ""流通股"": 500910541.0, ""总市值"": 18792149270.08, ""流通市值"": 18473580752.08, ""行业"": ""生物制品"", ""上市时间"": ""1994-01-10""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""23.90%"", ""营业总收入同比增长率"": ""14.79%"", ""流动比率"": ""1.34"", ""速动比率"": ""0.82"", ""资产负债率"": ""60.01%""}",2025-10-08,2025-10-12,15.25,15.57,0.020983606557376966,涨3
True,"{""股票代码"": ""000534"", ""股票简称"": ""万泽股份"", ""总股本"": 509548516.0, ""流通股"": 500910541.0, ""总市值"": 18792149270.08, ""流通市值"": 18473580752.08, ""行业"": ""生物制品"", ""上市时间"": ""1994-01-10""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""23.90%"", ""营业总收入同比增长率"": ""14.79%"", ""流动比率"": ""1.34"", ""速动比率"": ""0.82"", ""资产负债率"": ""60.01%""}",2025-10-15,2025-10-19,15.57,15.79,0.014129736673089255,涨2
True,"{""股票代码"": ""000534"", ""股票简称"": ""万泽股份"", ""总股本"": 509548516.0, ""流通股"": 500910541.0, ""总市值"": 18792149270.08, ""流通市值"": 18473580752.08, ""行业"": ""生物制品"", ""上市时间"": ""1994-01-10""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""23.90%"", ""营业总收入同比增长率"": ""14.79%"", ""流动比率"": ""1.34"", ""速动比率"": ""0.82"", ""资产负债率"": ""60.01%""}",2025-10-22,2025-10-26,15.79,16.26,0.029765674477517656,涨3
True,"{""股票代码"": ""000534"", ""股票简称"": ""万泽股份"", ""总股本"": 509548516.0, ""流通股"": 500910541.0, ""总市值"": 18792149270.08, ""流通市值"": 18473580752.08, ""行业"": ""生物制品"", ""上市时间"": ""1994-01-10""}","{""报告期"": ""2025-09-30"", ""净利润同比增长率"": ""23.90%"", ""营业总收入同比增长率"": ""14.79%"", ""流动比率"": ""1.34"", ""速动比率"": ""0.82"", ""资产负债率"": ""60.01%""}",2025-10-29,2025-11-02,16.26,17.28,0.0627306273062731,涨5+
