数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""300466"", ""股票简称"": ""赛摩智能"", ""总股本"": 535529908.0, ""流通股"": 448872162.0, ""总市值"": 5001849340.72, ""流通市值"": 4192465993.08, ""行业"": ""通用设备"", ""上市时间"": ""2015-05-28""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-29.68%"", ""营业总收入同比增长率"": ""17.13%"", ""流动比率"": ""1.65"", ""速动比率"": ""1.13"", ""资产负债率"": ""47.27%""}",2025-05-28,2025-06-01,11.02,10.28,-0.06715063520871145,跌5+
True,"{""股票代码"": ""300466"", ""股票简称"": ""赛摩智能"", ""总股本"": 535529908.0, ""流通股"": 448872162.0, ""总市值"": 5001849340.72, ""流通市值"": 4192465993.08, ""行业"": ""通用设备"", ""上市时间"": ""2015-05-28""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-29.68%"", ""营业总收入同比增长率"": ""17.13%"", ""流动比率"": ""1.65"", ""速动比率"": ""1.13"", ""资产负债率"": ""47.27%""}",2025-06-04,2025-06-08,10.28,10.57,0.02821011673151763,涨3
True,"{""股票代码"": ""300466"", ""股票简称"": ""赛摩智能"", ""总股本"": 535529908.0, ""流通股"": 448872162.0, ""总市值"": 5001849340.72, ""流通市值"": 4192465993.08, ""行业"": ""通用设备"", ""上市时间"": ""2015-05-28""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-29.68%"", ""营业总收入同比增长率"": ""17.13%"", ""流动比率"": ""1.65"", ""速动比率"": ""1.13"", ""资产负债率"": ""47.27%""}",2025-06-11,2025-06-15,10.57,10.0,-0.05392620624408706,跌5+
True,"{""股票代码"": ""300466"", ""股票简称"": ""赛摩智能"", ""总股本"": 535529908.0, ""流通股"": 448872162.0, ""总市值"": 5001849340.72, ""流通市值"": 4192465993.08, ""行业"": ""通用设备"", ""上市时间"": ""2015-05-28""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-29.68%"", ""营业总收入同比增长率"": ""17.13%"", ""流动比率"": ""1.65"", ""速动比率"": ""1.13"", ""资产负债率"": ""47.27%""}",2025-06-18,2025-06-22,10.0,9.69,-0.031000000000000028,跌4
True,"{""股票代码"": ""300466"", ""股票简称"": ""赛摩智能"", ""总股本"": 535529908.0, ""流通股"": 448872162.0, ""总市值"": 5001849340.72, ""流通市值"": 4192465993.08, ""行业"": ""通用设备"", ""上市时间"": ""2015-05-28""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-29.68%"", ""营业总收入同比增长率"": ""17.13%"", ""流动比率"": ""1.65"", ""速动比率"": ""1.13"", ""资产负债率"": ""47.27%""}",2025-06-25,2025-06-29,9.69,10.23,0.05572755417956676,涨5+
True,"{""股票代码"": ""300466"", ""股票简称"": ""赛摩智能"", ""总股本"": 535529908.0, ""流通股"": 448872162.0, ""总市值"": 5001849340.72, ""流通市值"": 4192465993.08, ""行业"": ""通用设备"", ""上市时间"": ""2015-05-28""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-136.88%"", ""营业总收入同比增长率"": ""-22.26%"", ""流动比率"": ""1.61"", ""速动比率"": ""1.09"", ""资产负债率"": ""47.69%""}",2025-07-02,2025-07-06,10.23,10.15,-0.00782013685239491,跌1
True,"{""股票代码"": ""300466"", ""股票简称"": ""赛摩智能"", ""总股本"": 535529908.0, ""流通股"": 448872162.0, ""总市值"": 5001849340.72, ""流通市值"": 4192465993.08, ""行业"": ""通用设备"", ""上市时间"": ""2015-05-28""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-136.88%"", ""营业总收入同比增长率"": ""-22.26%"", ""流动比率"": ""1.61"", ""速动比率"": ""1.09"", ""资产负债率"": ""47.69%""}",2025-07-09,2025-07-13,10.15,10.32,0.016748768472906406,涨2
True,"{""股票代码"": ""300466"", ""股票简称"": ""赛摩智能"", ""总股本"": 535529908.0, ""流通股"": 448872162.0, ""总市值"": 5001849340.72, ""流通市值"": 4192465993.08, ""行业"": ""通用设备"", ""上市时间"": ""2015-05-28""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-136.88%"", ""营业总收入同比增长率"": ""-22.26%"", ""流动比率"": ""1.61"", ""速动比率"": ""1.09"", ""资产负债率"": ""47.69%""}",2025-07-16,2025-07-20,10.32,10.96,0.0620155038759691,涨5+
True,"{""股票代码"": ""300466"", ""股票简称"": ""赛摩智能"", ""总股本"": 535529908.0, ""流通股"": 448872162.0, ""总市值"": 5001849340.72, ""流通市值"": 4192465993.08, ""行业"": ""通用设备"", ""上市时间"": ""2015-05-28""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-136.88%"", ""营业总收入同比增长率"": ""-22.26%"", ""流动比率"": ""1.61"", ""速动比率"": ""1.09"", ""资产负债率"": ""47.69%""}",2025-07-23,2025-07-27,10.96,10.65,-0.02828467153284675,跌3
True,"{""股票代码"": ""300466"", ""股票简称"": ""赛摩智能"", ""总股本"": 535529908.0, ""流通股"": 448872162.0, ""总市值"": 5001849340.72, ""流通市值"": 4192465993.08, ""行业"": ""通用设备"", ""上市时间"": ""2015-05-28""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-136.88%"", ""营业总收入同比增长率"": ""-22.26%"", ""流动比率"": ""1.61"", ""速动比率"": ""1.09"", ""资产负债率"": ""47.69%""}",2025-07-30,2025-08-03,10.65,10.54,-0.010328638497652642,跌2
