数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""688097"", ""股票简称"": ""博众精工"", ""总股本"": 446647765.0, ""流通股"": 445008765.0, ""总市值"": 27736826206.5, ""流通市值"": 27635044306.5, ""行业"": ""自动化设备"", ""上市时间"": ""2021-05-12""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-45.59%"", ""营业总收入同比增长率"": ""-0.80%"", ""流动比率"": ""1.70"", ""速动比率"": ""1.03"", ""资产负债率"": ""52.61%""}",2025-05-28,2025-06-01,25.02,24.66,-0.014388489208633115,跌2
True,"{""股票代码"": ""688097"", ""股票简称"": ""博众精工"", ""总股本"": 446647765.0, ""流通股"": 445008765.0, ""总市值"": 27736826206.5, ""流通市值"": 27635044306.5, ""行业"": ""自动化设备"", ""上市时间"": ""2021-05-12""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-45.59%"", ""营业总收入同比增长率"": ""-0.80%"", ""流动比率"": ""1.70"", ""速动比率"": ""1.03"", ""资产负债率"": ""52.61%""}",2025-06-04,2025-06-08,24.66,24.47,-0.00770478507704786,跌1
True,"{""股票代码"": ""688097"", ""股票简称"": ""博众精工"", ""总股本"": 446647765.0, ""流通股"": 445008765.0, ""总市值"": 27736826206.5, ""流通市值"": 27635044306.5, ""行业"": ""自动化设备"", ""上市时间"": ""2021-05-12""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-45.59%"", ""营业总收入同比增长率"": ""-0.80%"", ""流动比率"": ""1.70"", ""速动比率"": ""1.03"", ""资产负债率"": ""52.61%""}",2025-06-11,2025-06-15,24.47,24.98,0.02084184715978754,涨3
True,"{""股票代码"": ""688097"", ""股票简称"": ""博众精工"", ""总股本"": 446647765.0, ""流通股"": 445008765.0, ""总市值"": 27736826206.5, ""流通市值"": 27635044306.5, ""行业"": ""自动化设备"", ""上市时间"": ""2021-05-12""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-45.59%"", ""营业总收入同比增长率"": ""-0.80%"", ""流动比率"": ""1.70"", ""速动比率"": ""1.03"", ""资产负债率"": ""52.61%""}",2025-06-18,2025-06-22,24.98,25.01,0.0012009607686149781,平
True,"{""股票代码"": ""688097"", ""股票简称"": ""博众精工"", ""总股本"": 446647765.0, ""流通股"": 445008765.0, ""总市值"": 27736826206.5, ""流通市值"": 27635044306.5, ""行业"": ""自动化设备"", ""上市时间"": ""2021-05-12""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-45.59%"", ""营业总收入同比增长率"": ""-0.80%"", ""流动比率"": ""1.70"", ""速动比率"": ""1.03"", ""资产负债率"": ""52.61%""}",2025-06-25,2025-06-29,25.01,26.43,0.05677728908436608,涨5+
True,"{""股票代码"": ""688097"", ""股票简称"": ""博众精工"", ""总股本"": 446647765.0, ""流通股"": 445008765.0, ""总市值"": 27736826206.5, ""流通市值"": 27635044306.5, ""行业"": ""自动化设备"", ""上市时间"": ""2021-05-12""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""65.31%"", ""营业总收入同比增长率"": ""4.48%"", ""流动比率"": ""1.56"", ""速动比率"": ""0.78"", ""资产负债率"": ""57.32%""}",2025-07-02,2025-07-06,26.43,27.11,0.025728339008702195,涨3
True,"{""股票代码"": ""688097"", ""股票简称"": ""博众精工"", ""总股本"": 446647765.0, ""流通股"": 445008765.0, ""总市值"": 27736826206.5, ""流通市值"": 27635044306.5, ""行业"": ""自动化设备"", ""上市时间"": ""2021-05-12""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""65.31%"", ""营业总收入同比增长率"": ""4.48%"", ""流动比率"": ""1.56"", ""速动比率"": ""0.78"", ""资产负债率"": ""57.32%""}",2025-07-09,2025-07-13,27.11,27.37,0.009590556990040744,涨1
True,"{""股票代码"": ""688097"", ""股票简称"": ""博众精工"", ""总股本"": 446647765.0, ""流通股"": 445008765.0, ""总市值"": 27736826206.5, ""流通市值"": 27635044306.5, ""行业"": ""自动化设备"", ""上市时间"": ""2021-05-12""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""65.31%"", ""营业总收入同比增长率"": ""4.48%"", ""流动比率"": ""1.56"", ""速动比率"": ""0.78"", ""资产负债率"": ""57.32%""}",2025-07-16,2025-07-20,27.37,29.48,0.07709170624771655,涨5+
True,"{""股票代码"": ""688097"", ""股票简称"": ""博众精工"", ""总股本"": 446647765.0, ""流通股"": 445008765.0, ""总市值"": 27736826206.5, ""流通市值"": 27635044306.5, ""行业"": ""自动化设备"", ""上市时间"": ""2021-05-12""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""65.31%"", ""营业总收入同比增长率"": ""4.48%"", ""流动比率"": ""1.56"", ""速动比率"": ""0.78"", ""资产负债率"": ""57.32%""}",2025-07-23,2025-07-27,29.48,29.07,-0.013907734056987753,跌2
True,"{""股票代码"": ""688097"", ""股票简称"": ""博众精工"", ""总股本"": 446647765.0, ""流通股"": 445008765.0, ""总市值"": 27736826206.5, ""流通市值"": 27635044306.5, ""行业"": ""自动化设备"", ""上市时间"": ""2021-05-12""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""65.31%"", ""营业总收入同比增长率"": ""4.48%"", ""流动比率"": ""1.56"", ""速动比率"": ""0.78"", ""资产负债率"": ""57.32%""}",2025-07-30,2025-08-03,29.07,29.23,0.005503955968352292,涨1
