数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""920245"", ""股票简称"": ""威博液压"", ""总股本"": 49677000.0, ""流通股"": 37995962.0, ""总市值"": 1241925000.0, ""流通市值"": 949899050.0, ""行业"": ""工程机械"", ""上市时间"": ""2022-01-06""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-16.03%"", ""营业总收入同比增长率"": ""7.67%"", ""流动比率"": ""1.41"", ""速动比率"": ""0.90"", ""资产负债率"": ""40.15%""}",2025-05-28,2025-06-01,32.64,33.23,0.018075980392156854,涨2
True,"{""股票代码"": ""920245"", ""股票简称"": ""威博液压"", ""总股本"": 49677000.0, ""流通股"": 37995962.0, ""总市值"": 1241925000.0, ""流通市值"": 949899050.0, ""行业"": ""工程机械"", ""上市时间"": ""2022-01-06""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-16.03%"", ""营业总收入同比增长率"": ""7.67%"", ""流动比率"": ""1.41"", ""速动比率"": ""0.90"", ""资产负债率"": ""40.15%""}",2025-06-04,2025-06-08,33.23,33.23,0.0,平
True,"{""股票代码"": ""920245"", ""股票简称"": ""威博液压"", ""总股本"": 49677000.0, ""流通股"": 37995962.0, ""总市值"": 1241925000.0, ""流通市值"": 949899050.0, ""行业"": ""工程机械"", ""上市时间"": ""2022-01-06""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-16.03%"", ""营业总收入同比增长率"": ""7.67%"", ""流动比率"": ""1.41"", ""速动比率"": ""0.90"", ""资产负债率"": ""40.15%""}",2025-06-11,2025-06-15,33.23,32.73,-0.015046644598254555,跌2
True,"{""股票代码"": ""920245"", ""股票简称"": ""威博液压"", ""总股本"": 49677000.0, ""流通股"": 37995962.0, ""总市值"": 1241925000.0, ""流通市值"": 949899050.0, ""行业"": ""工程机械"", ""上市时间"": ""2022-01-06""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-16.03%"", ""营业总收入同比增长率"": ""7.67%"", ""流动比率"": ""1.41"", ""速动比率"": ""0.90"", ""资产负债率"": ""40.15%""}",2025-06-18,2025-06-22,32.73,29.83,-0.0886037274671555,跌5+
True,"{""股票代码"": ""920245"", ""股票简称"": ""威博液压"", ""总股本"": 49677000.0, ""流通股"": 37995962.0, ""总市值"": 1241925000.0, ""流通市值"": 949899050.0, ""行业"": ""工程机械"", ""上市时间"": ""2022-01-06""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-16.03%"", ""营业总收入同比增长率"": ""7.67%"", ""流动比率"": ""1.41"", ""速动比率"": ""0.90"", ""资产负债率"": ""40.15%""}",2025-06-25,2025-06-29,29.83,31.81,0.06637613141133092,涨5+
True,"{""股票代码"": ""920245"", ""股票简称"": ""威博液压"", ""总股本"": 49677000.0, ""流通股"": 37995962.0, ""总市值"": 1241925000.0, ""流通市值"": 949899050.0, ""行业"": ""工程机械"", ""上市时间"": ""2022-01-06""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-28.75%"", ""营业总收入同比增长率"": ""-8.98%"", ""流动比率"": ""1.38"", ""速动比率"": ""0.90"", ""资产负债率"": ""41.15%""}",2025-07-02,2025-07-06,31.81,30.55,-0.03961018547626527,跌4
True,"{""股票代码"": ""920245"", ""股票简称"": ""威博液压"", ""总股本"": 49677000.0, ""流通股"": 37995962.0, ""总市值"": 1241925000.0, ""流通市值"": 949899050.0, ""行业"": ""工程机械"", ""上市时间"": ""2022-01-06""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-28.75%"", ""营业总收入同比增长率"": ""-8.98%"", ""流动比率"": ""1.38"", ""速动比率"": ""0.90"", ""资产负债率"": ""41.15%""}",2025-07-09,2025-07-13,30.55,31.02,0.01538461538461533,涨2
True,"{""股票代码"": ""920245"", ""股票简称"": ""威博液压"", ""总股本"": 49677000.0, ""流通股"": 37995962.0, ""总市值"": 1241925000.0, ""流通市值"": 949899050.0, ""行业"": ""工程机械"", ""上市时间"": ""2022-01-06""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-28.75%"", ""营业总收入同比增长率"": ""-8.98%"", ""流动比率"": ""1.38"", ""速动比率"": ""0.90"", ""资产负债率"": ""41.15%""}",2025-07-16,2025-07-20,31.02,30.38,-0.02063185041908444,跌3
True,"{""股票代码"": ""920245"", ""股票简称"": ""威博液压"", ""总股本"": 49677000.0, ""流通股"": 37995962.0, ""总市值"": 1241925000.0, ""流通市值"": 949899050.0, ""行业"": ""工程机械"", ""上市时间"": ""2022-01-06""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-28.75%"", ""营业总收入同比增长率"": ""-8.98%"", ""流动比率"": ""1.38"", ""速动比率"": ""0.90"", ""资产负债率"": ""41.15%""}",2025-07-23,2025-07-27,30.38,34.36,0.13100724160631994,涨5+
True,"{""股票代码"": ""920245"", ""股票简称"": ""威博液压"", ""总股本"": 49677000.0, ""流通股"": 37995962.0, ""总市值"": 1241925000.0, ""流通市值"": 949899050.0, ""行业"": ""工程机械"", ""上市时间"": ""2022-01-06""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-28.75%"", ""营业总收入同比增长率"": ""-8.98%"", ""流动比率"": ""1.38"", ""速动比率"": ""0.90"", ""资产负债率"": ""41.15%""}",2025-07-30,2025-08-03,34.36,32.59,-0.05151338766006974,跌5+
True,"{""股票代码"": ""920245"", ""股票简称"": ""威博液压"", ""总股本"": 49677000.0, ""流通股"": 37995962.0, ""总市值"": 1241925000.0, ""流通市值"": 949899050.0, ""行业"": ""工程机械"", ""上市时间"": ""2022-01-06""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-28.75%"", ""营业总收入同比增长率"": ""-8.98%"", ""流动比率"": ""1.38"", ""速动比率"": ""0.90"", ""资产负债率"": ""41.15%""}",2025-08-06,2025-08-10,32.59,33.76,0.03590058300092025,涨4
True,"{""股票代码"": ""920245"", ""股票简称"": ""威博液压"", ""总股本"": 49677000.0, ""流通股"": 37995962.0, ""总市值"": 1241925000.0, ""流通市值"": 949899050.0, ""行业"": ""工程机械"", ""上市时间"": ""2022-01-06""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-28.75%"", ""营业总收入同比增长率"": ""-8.98%"", ""流动比率"": ""1.38"", ""速动比率"": ""0.90"", ""资产负债率"": ""41.15%""}",2025-08-13,2025-08-17,33.76,31.98,-0.052725118483412214,跌5+
True,"{""股票代码"": ""920245"", ""股票简称"": ""威博液压"", ""总股本"": 49677000.0, ""流通股"": 37995962.0, ""总市值"": 1241925000.0, ""流通市值"": 949899050.0, ""行业"": ""工程机械"", ""上市时间"": ""2022-01-06""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-28.75%"", ""营业总收入同比增长率"": ""-8.98%"", ""流动比率"": ""1.38"", ""速动比率"": ""0.90"", ""资产负债率"": ""41.15%""}",2025-08-20,2025-08-24,31.98,34.42,0.07629768605378362,涨5+
True,"{""股票代码"": ""920245"", ""股票简称"": ""威博液压"", ""总股本"": 49677000.0, ""流通股"": 37995962.0, ""总市值"": 1241925000.0, ""流通市值"": 949899050.0, ""行业"": ""工程机械"", ""上市时间"": ""2022-01-06""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-28.75%"", ""营业总收入同比增长率"": ""-8.98%"", ""流动比率"": ""1.38"", ""速动比率"": ""0.90"", ""资产负债率"": ""41.15%""}",2025-08-27,2025-08-31,34.42,33.33,-0.03166763509587456,跌4
