数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""603896"", ""股票简称"": ""寿仙谷"", ""总股本"": 198243911.0, ""流通股"": 198243911.0, ""总市值"": 3247235262.18, ""流通市值"": 3247235262.18, ""行业"": ""中药Ⅱ"", ""上市时间"": ""2017-05-10""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-24.32%"", ""营业总收入同比增长率"": ""-22.68%"", ""流动比率"": ""4.75"", ""速动比率"": ""4.02"", ""资产负债率"": ""24.47%""}",2025-05-28,2025-06-01,21.03,23.09,0.09795530194959579,涨5+
True,"{""股票代码"": ""603896"", ""股票简称"": ""寿仙谷"", ""总股本"": 198243911.0, ""流通股"": 198243911.0, ""总市值"": 3247235262.18, ""流通市值"": 3247235262.18, ""行业"": ""中药Ⅱ"", ""上市时间"": ""2017-05-10""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-24.32%"", ""营业总收入同比增长率"": ""-22.68%"", ""流动比率"": ""4.75"", ""速动比率"": ""4.02"", ""资产负债率"": ""24.47%""}",2025-06-04,2025-06-08,23.09,22.31,-0.033780857514075446,跌4
True,"{""股票代码"": ""603896"", ""股票简称"": ""寿仙谷"", ""总股本"": 198243911.0, ""流通股"": 198243911.0, ""总市值"": 3247235262.18, ""流通市值"": 3247235262.18, ""行业"": ""中药Ⅱ"", ""上市时间"": ""2017-05-10""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-24.32%"", ""营业总收入同比增长率"": ""-22.68%"", ""流动比率"": ""4.75"", ""速动比率"": ""4.02"", ""资产负债率"": ""24.47%""}",2025-06-11,2025-06-15,22.31,22.19,-0.005378753922007928,跌1
True,"{""股票代码"": ""603896"", ""股票简称"": ""寿仙谷"", ""总股本"": 198243911.0, ""流通股"": 198243911.0, ""总市值"": 3247235262.18, ""流通市值"": 3247235262.18, ""行业"": ""中药Ⅱ"", ""上市时间"": ""2017-05-10""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-24.32%"", ""营业总收入同比增长率"": ""-22.68%"", ""流动比率"": ""4.75"", ""速动比率"": ""4.02"", ""资产负债率"": ""24.47%""}",2025-06-18,2025-06-22,22.19,21.2,-0.0446146913023886,跌5
True,"{""股票代码"": ""603896"", ""股票简称"": ""寿仙谷"", ""总股本"": 198243911.0, ""流通股"": 198243911.0, ""总市值"": 3247235262.18, ""流通市值"": 3247235262.18, ""行业"": ""中药Ⅱ"", ""上市时间"": ""2017-05-10""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-24.32%"", ""营业总收入同比增长率"": ""-22.68%"", ""流动比率"": ""4.75"", ""速动比率"": ""4.02"", ""资产负债率"": ""24.47%""}",2025-06-25,2025-06-29,21.2,21.32,0.005660377358490676,涨1
True,"{""股票代码"": ""603896"", ""股票简称"": ""寿仙谷"", ""总股本"": 198243911.0, ""流通股"": 198243911.0, ""总市值"": 3247235262.18, ""流通市值"": 3247235262.18, ""行业"": ""中药Ⅱ"", ""上市时间"": ""2017-05-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-68.91%"", ""营业总收入同比增长率"": ""-10.34%"", ""流动比率"": ""3.13"", ""速动比率"": ""2.62"", ""资产负债率"": ""29.17%""}",2025-07-02,2025-07-06,21.32,21.28,-0.0018761726078798668,平
True,"{""股票代码"": ""603896"", ""股票简称"": ""寿仙谷"", ""总股本"": 198243911.0, ""流通股"": 198243911.0, ""总市值"": 3247235262.18, ""流通市值"": 3247235262.18, ""行业"": ""中药Ⅱ"", ""上市时间"": ""2017-05-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-68.91%"", ""营业总收入同比增长率"": ""-10.34%"", ""流动比率"": ""3.13"", ""速动比率"": ""2.62"", ""资产负债率"": ""29.17%""}",2025-07-09,2025-07-13,21.28,21.38,0.0046992481203007586,平
True,"{""股票代码"": ""603896"", ""股票简称"": ""寿仙谷"", ""总股本"": 198243911.0, ""流通股"": 198243911.0, ""总市值"": 3247235262.18, ""流通市值"": 3247235262.18, ""行业"": ""中药Ⅱ"", ""上市时间"": ""2017-05-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-68.91%"", ""营业总收入同比增长率"": ""-10.34%"", ""流动比率"": ""3.13"", ""速动比率"": ""2.62"", ""资产负债率"": ""29.17%""}",2025-07-16,2025-07-20,21.38,21.89,0.023854069223573582,涨3
True,"{""股票代码"": ""603896"", ""股票简称"": ""寿仙谷"", ""总股本"": 198243911.0, ""流通股"": 198243911.0, ""总市值"": 3247235262.18, ""流通市值"": 3247235262.18, ""行业"": ""中药Ⅱ"", ""上市时间"": ""2017-05-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-68.91%"", ""营业总收入同比增长率"": ""-10.34%"", ""流动比率"": ""3.13"", ""速动比率"": ""2.62"", ""资产负债率"": ""29.17%""}",2025-07-23,2025-07-27,21.89,22.05,0.007309273640931924,涨1
True,"{""股票代码"": ""603896"", ""股票简称"": ""寿仙谷"", ""总股本"": 198243911.0, ""流通股"": 198243911.0, ""总市值"": 3247235262.18, ""流通市值"": 3247235262.18, ""行业"": ""中药Ⅱ"", ""上市时间"": ""2017-05-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-68.91%"", ""营业总收入同比增长率"": ""-10.34%"", ""流动比率"": ""3.13"", ""速动比率"": ""2.62"", ""资产负债率"": ""29.17%""}",2025-07-30,2025-08-03,22.05,22.31,0.011791383219954543,涨2
True,"{""股票代码"": ""603896"", ""股票简称"": ""寿仙谷"", ""总股本"": 198243911.0, ""流通股"": 198243911.0, ""总市值"": 3247235262.18, ""流通市值"": 3247235262.18, ""行业"": ""中药Ⅱ"", ""上市时间"": ""2017-05-10""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-68.91%"", ""营业总收入同比增长率"": ""-10.34%"", ""流动比率"": ""3.13"", ""速动比率"": ""2.62"", ""资产负债率"": ""29.17%""}",2025-08-06,2025-08-10,22.31,22.38,0.003137606454504782,平
