数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""301302"", ""股票简称"": ""华如科技"", ""总股本"": 155865000.0, ""流通股"": 138990000.0, ""总市值"": 3990144000.0, ""流通市值"": 3558144000.0, ""行业"": ""军工电子Ⅱ"", ""上市时间"": ""2022-06-23""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-0.11%"", ""营业总收入同比增长率"": ""2.15%"", ""流动比率"": ""6.98"", ""速动比率"": ""5.75"", ""资产负债率"": ""14.84%""}",2025-05-28,2025-06-01,23.42,23.37,-0.002134927412468013,平
True,"{""股票代码"": ""301302"", ""股票简称"": ""华如科技"", ""总股本"": 155865000.0, ""流通股"": 138990000.0, ""总市值"": 3990144000.0, ""流通市值"": 3558144000.0, ""行业"": ""军工电子Ⅱ"", ""上市时间"": ""2022-06-23""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-0.11%"", ""营业总收入同比增长率"": ""2.15%"", ""流动比率"": ""6.98"", ""速动比率"": ""5.75"", ""资产负债率"": ""14.84%""}",2025-06-04,2025-06-08,23.37,23.96,0.025246041934103625,涨3
True,"{""股票代码"": ""301302"", ""股票简称"": ""华如科技"", ""总股本"": 155865000.0, ""流通股"": 138990000.0, ""总市值"": 3990144000.0, ""流通市值"": 3558144000.0, ""行业"": ""军工电子Ⅱ"", ""上市时间"": ""2022-06-23""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-0.11%"", ""营业总收入同比增长率"": ""2.15%"", ""流动比率"": ""6.98"", ""速动比率"": ""5.75"", ""资产负债率"": ""14.84%""}",2025-06-11,2025-06-15,23.96,24.8,0.03505843071786319,涨4
True,"{""股票代码"": ""301302"", ""股票简称"": ""华如科技"", ""总股本"": 155865000.0, ""流通股"": 138990000.0, ""总市值"": 3990144000.0, ""流通市值"": 3558144000.0, ""行业"": ""军工电子Ⅱ"", ""上市时间"": ""2022-06-23""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-0.11%"", ""营业总收入同比增长率"": ""2.15%"", ""流动比率"": ""6.98"", ""速动比率"": ""5.75"", ""资产负债率"": ""14.84%""}",2025-06-18,2025-06-22,24.8,23.54,-0.050806451612903314,跌5+
True,"{""股票代码"": ""301302"", ""股票简称"": ""华如科技"", ""总股本"": 155865000.0, ""流通股"": 138990000.0, ""总市值"": 3990144000.0, ""流通市值"": 3558144000.0, ""行业"": ""军工电子Ⅱ"", ""上市时间"": ""2022-06-23""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-0.11%"", ""营业总收入同比增长率"": ""2.15%"", ""流动比率"": ""6.98"", ""速动比率"": ""5.75"", ""资产负债率"": ""14.84%""}",2025-06-25,2025-06-29,23.54,26.55,0.1278674596431606,涨5+
True,"{""股票代码"": ""301302"", ""股票简称"": ""华如科技"", ""总股本"": 155865000.0, ""流通股"": 138990000.0, ""总市值"": 3990144000.0, ""流通市值"": 3558144000.0, ""行业"": ""军工电子Ⅱ"", ""上市时间"": ""2022-06-23""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-69.65%"", ""营业总收入同比增长率"": ""4.87%"", ""流动比率"": ""6.43"", ""速动比率"": ""5.23"", ""资产负债率"": ""15.47%""}",2025-07-02,2025-07-06,26.55,25.6,-0.03578154425612046,跌4
True,"{""股票代码"": ""301302"", ""股票简称"": ""华如科技"", ""总股本"": 155865000.0, ""流通股"": 138990000.0, ""总市值"": 3990144000.0, ""流通市值"": 3558144000.0, ""行业"": ""军工电子Ⅱ"", ""上市时间"": ""2022-06-23""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-69.65%"", ""营业总收入同比增长率"": ""4.87%"", ""流动比率"": ""6.43"", ""速动比率"": ""5.23"", ""资产负债率"": ""15.47%""}",2025-07-09,2025-07-13,25.6,23.3,-0.08984375,跌5+
True,"{""股票代码"": ""301302"", ""股票简称"": ""华如科技"", ""总股本"": 155865000.0, ""流通股"": 138990000.0, ""总市值"": 3990144000.0, ""流通市值"": 3558144000.0, ""行业"": ""军工电子Ⅱ"", ""上市时间"": ""2022-06-23""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-69.65%"", ""营业总收入同比增长率"": ""4.87%"", ""流动比率"": ""6.43"", ""速动比率"": ""5.23"", ""资产负债率"": ""15.47%""}",2025-07-16,2025-07-20,23.3,24.05,0.032188841201716833,涨4
True,"{""股票代码"": ""301302"", ""股票简称"": ""华如科技"", ""总股本"": 155865000.0, ""流通股"": 138990000.0, ""总市值"": 3990144000.0, ""流通市值"": 3558144000.0, ""行业"": ""军工电子Ⅱ"", ""上市时间"": ""2022-06-23""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-69.65%"", ""营业总收入同比增长率"": ""4.87%"", ""流动比率"": ""6.43"", ""速动比率"": ""5.23"", ""资产负债率"": ""15.47%""}",2025-07-23,2025-07-27,24.05,24.48,0.017879417879417936,涨2
True,"{""股票代码"": ""301302"", ""股票简称"": ""华如科技"", ""总股本"": 155865000.0, ""流通股"": 138990000.0, ""总市值"": 3990144000.0, ""流通市值"": 3558144000.0, ""行业"": ""军工电子Ⅱ"", ""上市时间"": ""2022-06-23""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-69.65%"", ""营业总收入同比增长率"": ""4.87%"", ""流动比率"": ""6.43"", ""速动比率"": ""5.23"", ""资产负债率"": ""15.47%""}",2025-07-30,2025-08-03,24.48,26.1,0.06617647058823528,涨5+
True,"{""股票代码"": ""301302"", ""股票简称"": ""华如科技"", ""总股本"": 155865000.0, ""流通股"": 138990000.0, ""总市值"": 3990144000.0, ""流通市值"": 3558144000.0, ""行业"": ""军工电子Ⅱ"", ""上市时间"": ""2022-06-23""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-69.65%"", ""营业总收入同比增长率"": ""4.87%"", ""流动比率"": ""6.43"", ""速动比率"": ""5.23"", ""资产负债率"": ""15.47%""}",2025-08-06,2025-08-10,26.1,26.96,0.03295019157088119,涨4
True,"{""股票代码"": ""301302"", ""股票简称"": ""华如科技"", ""总股本"": 155865000.0, ""流通股"": 138990000.0, ""总市值"": 3990144000.0, ""流通市值"": 3558144000.0, ""行业"": ""军工电子Ⅱ"", ""上市时间"": ""2022-06-23""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-69.65%"", ""营业总收入同比增长率"": ""4.87%"", ""流动比率"": ""6.43"", ""速动比率"": ""5.23"", ""资产负债率"": ""15.47%""}",2025-08-13,2025-08-17,26.96,25.95,-0.03746290801186947,跌4
True,"{""股票代码"": ""301302"", ""股票简称"": ""华如科技"", ""总股本"": 155865000.0, ""流通股"": 138990000.0, ""总市值"": 3990144000.0, ""流通市值"": 3558144000.0, ""行业"": ""军工电子Ⅱ"", ""上市时间"": ""2022-06-23""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-69.65%"", ""营业总收入同比增长率"": ""4.87%"", ""流动比率"": ""6.43"", ""速动比率"": ""5.23"", ""资产负债率"": ""15.47%""}",2025-08-20,2025-08-24,25.95,27.23,0.04932562620423897,涨5
True,"{""股票代码"": ""301302"", ""股票简称"": ""华如科技"", ""总股本"": 155865000.0, ""流通股"": 138990000.0, ""总市值"": 3990144000.0, ""流通市值"": 3558144000.0, ""行业"": ""军工电子Ⅱ"", ""上市时间"": ""2022-06-23""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-69.65%"", ""营业总收入同比增长率"": ""4.87%"", ""流动比率"": ""6.43"", ""速动比率"": ""5.23"", ""资产负债率"": ""15.47%""}",2025-08-27,2025-08-31,27.23,25.94,-0.04737421961072341,跌5
