数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""600062"", ""股票简称"": ""华润双鹤"", ""总股本"": 1038582511.0, ""流通股"": 1038225388.0, ""总市值"": 18258280543.379997, ""流通市值"": 18252002321.039997, ""行业"": ""化学制药"", ""上市时间"": ""1997-05-22""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-1.26%"", ""营业总收入同比增长率"": ""-2.10%"", ""流动比率"": ""1.99"", ""速动比率"": ""1.55"", ""资产负债率"": ""32.68%""}",2025-05-28,2025-06-01,18.86,19.04,0.009544008483563182,涨1
True,"{""股票代码"": ""600062"", ""股票简称"": ""华润双鹤"", ""总股本"": 1038582511.0, ""流通股"": 1038225388.0, ""总市值"": 18258280543.379997, ""流通市值"": 18252002321.039997, ""行业"": ""化学制药"", ""上市时间"": ""1997-05-22""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-1.26%"", ""营业总收入同比增长率"": ""-2.10%"", ""流动比率"": ""1.99"", ""速动比率"": ""1.55"", ""资产负债率"": ""32.68%""}",2025-06-04,2025-06-08,19.04,19.07,0.0015756302521008347,平
True,"{""股票代码"": ""600062"", ""股票简称"": ""华润双鹤"", ""总股本"": 1038582511.0, ""流通股"": 1038225388.0, ""总市值"": 18258280543.379997, ""流通市值"": 18252002321.039997, ""行业"": ""化学制药"", ""上市时间"": ""1997-05-22""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-1.26%"", ""营业总收入同比增长率"": ""-2.10%"", ""流动比率"": ""1.99"", ""速动比率"": ""1.55"", ""资产负债率"": ""32.68%""}",2025-06-11,2025-06-15,19.07,18.8,-0.014158363922391115,跌2
True,"{""股票代码"": ""600062"", ""股票简称"": ""华润双鹤"", ""总股本"": 1038582511.0, ""流通股"": 1038225388.0, ""总市值"": 18258280543.379997, ""流通市值"": 18252002321.039997, ""行业"": ""化学制药"", ""上市时间"": ""1997-05-22""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-1.26%"", ""营业总收入同比增长率"": ""-2.10%"", ""流动比率"": ""1.99"", ""速动比率"": ""1.55"", ""资产负债率"": ""32.68%""}",2025-06-18,2025-06-22,18.8,17.87,-0.04946808510638301,跌5
True,"{""股票代码"": ""600062"", ""股票简称"": ""华润双鹤"", ""总股本"": 1038582511.0, ""流通股"": 1038225388.0, ""总市值"": 18258280543.379997, ""流通市值"": 18252002321.039997, ""行业"": ""化学制药"", ""上市时间"": ""1997-05-22""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-1.26%"", ""营业总收入同比增长率"": ""-2.10%"", ""流动比率"": ""1.99"", ""速动比率"": ""1.55"", ""资产负债率"": ""32.68%""}",2025-06-25,2025-06-29,17.87,18.19,0.01790710688304431,涨2
True,"{""股票代码"": ""600062"", ""股票简称"": ""华润双鹤"", ""总股本"": 1038582511.0, ""流通股"": 1038225388.0, ""总市值"": 18258280543.379997, ""流通市值"": 18252002321.039997, ""行业"": ""化学制药"", ""上市时间"": ""1997-05-22""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-12.11%"", ""营业总收入同比增长率"": ""-4.36%"", ""流动比率"": ""2.23"", ""速动比率"": ""1.67"", ""资产负债率"": ""29.65%""}",2025-07-02,2025-07-06,18.19,18.44,0.013743815283122629,涨2
True,"{""股票代码"": ""600062"", ""股票简称"": ""华润双鹤"", ""总股本"": 1038582511.0, ""流通股"": 1038225388.0, ""总市值"": 18258280543.379997, ""流通市值"": 18252002321.039997, ""行业"": ""化学制药"", ""上市时间"": ""1997-05-22""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-12.11%"", ""营业总收入同比增长率"": ""-4.36%"", ""流动比率"": ""2.23"", ""速动比率"": ""1.67"", ""资产负债率"": ""29.65%""}",2025-07-09,2025-07-13,18.44,18.58,0.007592190889370798,涨1
True,"{""股票代码"": ""600062"", ""股票简称"": ""华润双鹤"", ""总股本"": 1038582511.0, ""流通股"": 1038225388.0, ""总市值"": 18258280543.379997, ""流通市值"": 18252002321.039997, ""行业"": ""化学制药"", ""上市时间"": ""1997-05-22""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-12.11%"", ""营业总收入同比增长率"": ""-4.36%"", ""流动比率"": ""2.23"", ""速动比率"": ""1.67"", ""资产负债率"": ""29.65%""}",2025-07-16,2025-07-20,18.58,19.31,0.03928955866523154,涨4
True,"{""股票代码"": ""600062"", ""股票简称"": ""华润双鹤"", ""总股本"": 1038582511.0, ""流通股"": 1038225388.0, ""总市值"": 18258280543.379997, ""流通市值"": 18252002321.039997, ""行业"": ""化学制药"", ""上市时间"": ""1997-05-22""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-12.11%"", ""营业总收入同比增长率"": ""-4.36%"", ""流动比率"": ""2.23"", ""速动比率"": ""1.67"", ""资产负债率"": ""29.65%""}",2025-07-23,2025-07-27,19.31,19.39,0.004142931123770177,平
True,"{""股票代码"": ""600062"", ""股票简称"": ""华润双鹤"", ""总股本"": 1038582511.0, ""流通股"": 1038225388.0, ""总市值"": 18258280543.379997, ""流通市值"": 18252002321.039997, ""行业"": ""化学制药"", ""上市时间"": ""1997-05-22""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-12.11%"", ""营业总收入同比增长率"": ""-4.36%"", ""流动比率"": ""2.23"", ""速动比率"": ""1.67"", ""资产负债率"": ""29.65%""}",2025-07-30,2025-08-03,19.39,20.7,0.06756059824651883,涨5+
