数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""603100"", ""股票简称"": ""川仪股份"", ""总股本"": 513173176.0, ""流通股"": 511539166.0, ""总市值"": 10283990447.039999, ""流通市值"": 10251244886.64, ""行业"": ""通用设备"", ""上市时间"": ""2014-08-05""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-23.46%"", ""营业总收入同比增长率"": ""-7.63%"", ""流动比率"": ""1.86"", ""速动比率"": ""1.47"", ""资产负债率"": ""44.70%""}",2025-05-28,2025-06-01,19.71,19.93,0.011161846778285023,涨2
True,"{""股票代码"": ""603100"", ""股票简称"": ""川仪股份"", ""总股本"": 513173176.0, ""流通股"": 511539166.0, ""总市值"": 10283990447.039999, ""流通市值"": 10251244886.64, ""行业"": ""通用设备"", ""上市时间"": ""2014-08-05""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-23.46%"", ""营业总收入同比增长率"": ""-7.63%"", ""流动比率"": ""1.86"", ""速动比率"": ""1.47"", ""资产负债率"": ""44.70%""}",2025-06-04,2025-06-08,19.93,19.77,-0.008028098344204704,跌1
True,"{""股票代码"": ""603100"", ""股票简称"": ""川仪股份"", ""总股本"": 513173176.0, ""流通股"": 511539166.0, ""总市值"": 10283990447.039999, ""流通市值"": 10251244886.64, ""行业"": ""通用设备"", ""上市时间"": ""2014-08-05""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-23.46%"", ""营业总收入同比增长率"": ""-7.63%"", ""流动比率"": ""1.86"", ""速动比率"": ""1.47"", ""资产负债率"": ""44.70%""}",2025-06-11,2025-06-15,19.77,19.72,-0.0025290844714214167,平
True,"{""股票代码"": ""603100"", ""股票简称"": ""川仪股份"", ""总股本"": 513173176.0, ""流通股"": 511539166.0, ""总市值"": 10283990447.039999, ""流通市值"": 10251244886.64, ""行业"": ""通用设备"", ""上市时间"": ""2014-08-05""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-23.46%"", ""营业总收入同比增长率"": ""-7.63%"", ""流动比率"": ""1.86"", ""速动比率"": ""1.47"", ""资产负债率"": ""44.70%""}",2025-06-18,2025-06-22,19.72,19.68,-0.0020283975659228792,平
True,"{""股票代码"": ""603100"", ""股票简称"": ""川仪股份"", ""总股本"": 513173176.0, ""流通股"": 511539166.0, ""总市值"": 10283990447.039999, ""流通市值"": 10251244886.64, ""行业"": ""通用设备"", ""上市时间"": ""2014-08-05""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""-23.46%"", ""营业总收入同比增长率"": ""-7.63%"", ""流动比率"": ""1.86"", ""速动比率"": ""1.47"", ""资产负债率"": ""44.70%""}",2025-06-25,2025-06-29,19.68,20.39,0.036077235772357774,涨4
True,"{""股票代码"": ""603100"", ""股票简称"": ""川仪股份"", ""总股本"": 513173176.0, ""流通股"": 511539166.0, ""总市值"": 10283990447.039999, ""流通市值"": 10251244886.64, ""行业"": ""通用设备"", ""上市时间"": ""2014-08-05""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-1.45%"", ""营业总收入同比增长率"": ""-15.79%"", ""流动比率"": ""1.91"", ""速动比率"": ""1.52"", ""资产负债率"": ""43.36%""}",2025-07-02,2025-07-06,20.39,19.85,-0.026483570377636045,跌3
True,"{""股票代码"": ""603100"", ""股票简称"": ""川仪股份"", ""总股本"": 513173176.0, ""流通股"": 511539166.0, ""总市值"": 10283990447.039999, ""流通市值"": 10251244886.64, ""行业"": ""通用设备"", ""上市时间"": ""2014-08-05""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-1.45%"", ""营业总收入同比增长率"": ""-15.79%"", ""流动比率"": ""1.91"", ""速动比率"": ""1.52"", ""资产负债率"": ""43.36%""}",2025-07-09,2025-07-13,19.85,19.95,0.005037783375314797,涨1
True,"{""股票代码"": ""603100"", ""股票简称"": ""川仪股份"", ""总股本"": 513173176.0, ""流通股"": 511539166.0, ""总市值"": 10283990447.039999, ""流通市值"": 10251244886.64, ""行业"": ""通用设备"", ""上市时间"": ""2014-08-05""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-1.45%"", ""营业总收入同比增长率"": ""-15.79%"", ""流动比率"": ""1.91"", ""速动比率"": ""1.52"", ""资产负债率"": ""43.36%""}",2025-07-16,2025-07-20,19.95,19.92,-0.0015037593984961184,平
True,"{""股票代码"": ""603100"", ""股票简称"": ""川仪股份"", ""总股本"": 513173176.0, ""流通股"": 511539166.0, ""总市值"": 10283990447.039999, ""流通市值"": 10251244886.64, ""行业"": ""通用设备"", ""上市时间"": ""2014-08-05""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-1.45%"", ""营业总收入同比增长率"": ""-15.79%"", ""流动比率"": ""1.91"", ""速动比率"": ""1.52"", ""资产负债率"": ""43.36%""}",2025-07-23,2025-07-27,19.92,20.17,0.012550200803212785,涨2
True,"{""股票代码"": ""603100"", ""股票简称"": ""川仪股份"", ""总股本"": 513173176.0, ""流通股"": 511539166.0, ""总市值"": 10283990447.039999, ""流通市值"": 10251244886.64, ""行业"": ""通用设备"", ""上市时间"": ""2014-08-05""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""-1.45%"", ""营业总收入同比增长率"": ""-15.79%"", ""流动比率"": ""1.91"", ""速动比率"": ""1.52"", ""资产负债率"": ""43.36%""}",2025-07-30,2025-08-03,20.17,19.94,-0.011403073872087277,跌2
