数据可用,公司信息,基本面,起始日期,结算日期,起始价,结算价,周收益率,涨跌标签
True,"{""股票代码"": ""600166"", ""股票简称"": ""福田汽车"", ""总股本"": 7917400367.0, ""流通股"": 7917400367.0, ""总市值"": 26998335251.47, ""流通市值"": 26998335251.47, ""行业"": ""商用车"", ""上市时间"": ""1998-06-02""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""70.08%"", ""营业总收入同比增长率"": ""15.01%"", ""流动比率"": ""0.81"", ""速动比率"": ""0.61"", ""资产负债率"": ""74.44%""}",2025-05-28,2025-06-01,2.68,2.78,0.03731343283582067,涨4
True,"{""股票代码"": ""600166"", ""股票简称"": ""福田汽车"", ""总股本"": 7917400367.0, ""流通股"": 7917400367.0, ""总市值"": 26998335251.47, ""流通市值"": 26998335251.47, ""行业"": ""商用车"", ""上市时间"": ""1998-06-02""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""70.08%"", ""营业总收入同比增长率"": ""15.01%"", ""流动比率"": ""0.81"", ""速动比率"": ""0.61"", ""资产负债率"": ""74.44%""}",2025-06-04,2025-06-08,2.78,2.63,-0.0539568345323741,跌5+
True,"{""股票代码"": ""600166"", ""股票简称"": ""福田汽车"", ""总股本"": 7917400367.0, ""流通股"": 7917400367.0, ""总市值"": 26998335251.47, ""流通市值"": 26998335251.47, ""行业"": ""商用车"", ""上市时间"": ""1998-06-02""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""70.08%"", ""营业总收入同比增长率"": ""15.01%"", ""流动比率"": ""0.81"", ""速动比率"": ""0.61"", ""资产负债率"": ""74.44%""}",2025-06-11,2025-06-15,2.63,2.61,-0.0076045627376425395,跌1
True,"{""股票代码"": ""600166"", ""股票简称"": ""福田汽车"", ""总股本"": 7917400367.0, ""流通股"": 7917400367.0, ""总市值"": 26998335251.47, ""流通市值"": 26998335251.47, ""行业"": ""商用车"", ""上市时间"": ""1998-06-02""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""70.08%"", ""营业总收入同比增长率"": ""15.01%"", ""流动比率"": ""0.81"", ""速动比率"": ""0.61"", ""资产负债率"": ""74.44%""}",2025-06-18,2025-06-22,2.61,2.53,-0.03065134099616862,跌4
True,"{""股票代码"": ""600166"", ""股票简称"": ""福田汽车"", ""总股本"": 7917400367.0, ""流通股"": 7917400367.0, ""总市值"": 26998335251.47, ""流通市值"": 26998335251.47, ""行业"": ""商用车"", ""上市时间"": ""1998-06-02""}","{""报告期"": ""2025-03-31"", ""净利润同比增长率"": ""70.08%"", ""营业总收入同比增长率"": ""15.01%"", ""流动比率"": ""0.81"", ""速动比率"": ""0.61"", ""资产负债率"": ""74.44%""}",2025-06-25,2025-06-29,2.53,2.7,0.06719367588932812,涨5+
True,"{""股票代码"": ""600166"", ""股票简称"": ""福田汽车"", ""总股本"": 7917400367.0, ""流通股"": 7917400367.0, ""总市值"": 26998335251.47, ""流通市值"": 26998335251.47, ""行业"": ""商用车"", ""上市时间"": ""1998-06-02""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""115.92%"", ""营业总收入同比增长率"": ""40.29%"", ""流动比率"": ""0.82"", ""速动比率"": ""0.61"", ""资产负债率"": ""73.26%""}",2025-07-02,2025-07-06,2.7,2.79,0.033333333333333215,涨4
True,"{""股票代码"": ""600166"", ""股票简称"": ""福田汽车"", ""总股本"": 7917400367.0, ""流通股"": 7917400367.0, ""总市值"": 26998335251.47, ""流通市值"": 26998335251.47, ""行业"": ""商用车"", ""上市时间"": ""1998-06-02""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""115.92%"", ""营业总收入同比增长率"": ""40.29%"", ""流动比率"": ""0.82"", ""速动比率"": ""0.61"", ""资产负债率"": ""73.26%""}",2025-07-09,2025-07-13,2.79,2.83,0.014336917562723928,涨2
True,"{""股票代码"": ""600166"", ""股票简称"": ""福田汽车"", ""总股本"": 7917400367.0, ""流通股"": 7917400367.0, ""总市值"": 26998335251.47, ""流通市值"": 26998335251.47, ""行业"": ""商用车"", ""上市时间"": ""1998-06-02""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""115.92%"", ""营业总收入同比增长率"": ""40.29%"", ""流动比率"": ""0.82"", ""速动比率"": ""0.61"", ""资产负债率"": ""73.26%""}",2025-07-16,2025-07-20,2.83,2.79,-0.014134275618374548,跌2
True,"{""股票代码"": ""600166"", ""股票简称"": ""福田汽车"", ""总股本"": 7917400367.0, ""流通股"": 7917400367.0, ""总市值"": 26998335251.47, ""流通市值"": 26998335251.47, ""行业"": ""商用车"", ""上市时间"": ""1998-06-02""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""115.92%"", ""营业总收入同比增长率"": ""40.29%"", ""流动比率"": ""0.82"", ""速动比率"": ""0.61"", ""资产负债率"": ""73.26%""}",2025-07-23,2025-07-27,2.79,2.81,0.007168458781362075,涨1
True,"{""股票代码"": ""600166"", ""股票简称"": ""福田汽车"", ""总股本"": 7917400367.0, ""流通股"": 7917400367.0, ""总市值"": 26998335251.47, ""流通市值"": 26998335251.47, ""行业"": ""商用车"", ""上市时间"": ""1998-06-02""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""115.92%"", ""营业总收入同比增长率"": ""40.29%"", ""流动比率"": ""0.82"", ""速动比率"": ""0.61"", ""资产负债率"": ""73.26%""}",2025-07-30,2025-08-03,2.81,2.68,-0.0462633451957295,跌5
True,"{""股票代码"": ""600166"", ""股票简称"": ""福田汽车"", ""总股本"": 7917400367.0, ""流通股"": 7917400367.0, ""总市值"": 26998335251.47, ""流通市值"": 26998335251.47, ""行业"": ""商用车"", ""上市时间"": ""1998-06-02""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""115.92%"", ""营业总收入同比增长率"": ""40.29%"", ""流动比率"": ""0.82"", ""速动比率"": ""0.61"", ""资产负债率"": ""73.26%""}",2025-08-06,2025-08-10,2.68,2.68,0.0,平
True,"{""股票代码"": ""600166"", ""股票简称"": ""福田汽车"", ""总股本"": 7917400367.0, ""流通股"": 7917400367.0, ""总市值"": 26998335251.47, ""流通市值"": 26998335251.47, ""行业"": ""商用车"", ""上市时间"": ""1998-06-02""}","{""报告期"": ""2025-06-30"", ""净利润同比增长率"": ""115.92%"", ""营业总收入同比增长率"": ""40.29%"", ""流动比率"": ""0.82"", ""速动比率"": ""0.61"", ""资产负债率"": ""73.26%""}",2025-08-13,2025-08-17,2.68,2.65,-0.011194029850746356,跌2
